z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.4940000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0428139063e+01 4.0465669847e-01
7.5206098700e-06 5.3760951725e+01 4.0465669847e-01
8.0390564108e-06 5.7314007434e+01 4.0465669847e-01
8.5932442744e-06 6.1101883839e+01 4.0465669847e-01
9.1856354629e-06 6.5140119560e+01 4.0465669847e-01
9.8188638731e-06 6.9445214188e+01 4.0465669847e-01
1.0495745300e-05 7.4034849603e+01 4.0465669847e-01
1.1219289263e-05 7.8927802605e+01 4.0465669847e-01
1.1992711734e-05 8.4144142943e+01 4.0465669847e-01
1.2819450603e-05 8.9705204186e+01 4.0465669847e-01
1.3703183868e-05 9.5633787570e+01 4.0465669847e-01
1.4647837816e-05 1.0195420859e+02 4.0465669847e-01
1.5657613403e-05 1.0869232029e+02 4.0465669847e-01
1.6736999896e-05 1.1587571713e+02 4.0465669847e-01
1.7890795789e-05 1.2353388053e+02 4.0465669847e-01
1.9124130631e-05 1.3169815566e+02 4.0465669847e-01
2.0442488676e-05 1.4040197267e+02 4.0465669847e-01
2.1851728889e-05 1.4968098653e+02 4.0465669847e-01
2.3358117687e-05 1.5957321677e+02 4.0465669847e-01
2.4968352591e-05 1.7011916397e+02 4.0465669847e-01
2.6689593142e-05 1.8136207767e+02 4.0465669847e-01
2.8529490010e-05 1.9334795640e+02 4.0465669847e-01
3.0496221370e-05 2.0612585046e+02 4.0465669847e-01
3.2598534744e-05 2.1974821144e+02 4.0465669847e-01
3.4845776099e-05 2.3427071746e+02 4.0465669847e-01
3.7247933506e-05 2.4975284391e+02 4.0465669847e-01
3.9815688069e-05 2.6625804987e+02 4.0465669847e-01
4.2560455768e-05 2.8385382467e+02 4.0465669847e-01
4.5494442020e-05 3.0261220041e+02 4.0465669847e-01
4.8630685342e-05 3.2261007812e+02 4.0465669847e-01
5.1983130106e-05 3.4392911126e+02 4.0465669847e-01
5.5566681112e-05 3.6665661430e+02 4.0465669847e-01
5.9397272707e-05 3.9088560929e+02 4.0465669847e-01
6.3491934270e-05 4.1671512873e+02 4.0465669847e-01
6.7868866609e-05 4.4425086785e+02 4.0465669847e-01
7.2547532909e-05 4.7360520790e+02 4.0465669847e-01
7.7548735135e-05 5.0489840430e+02 4.0465669847e-01
8.2894701336e-05 5.3825802749e+02 4.0465669847e-01
8.8609194791e-05 5.7382031412e+02 4.0465669847e-01
9.4717637694e-05 6.1173063298e+02 4.0465669847e-01
1.0124716937e-04 6.5214339184e+02 4.0465669847e-01
1.0822682816e-04 6.9522348177e+02 4.0465669847e-01
1.1568764603e-04 7.4114627720e+02 4.0465669847e-01
1.2366278679e-04 7.9009880065e+02 4.0465669847e-01
1.3218770619e-04 8.4227986261e+02 4.0465669847e-01
1.4130031923e-04 8.9790206494e+02 4.0465669847e-01
1.5104110935e-04 9.5719035654e+02 4.0465669847e-01
1.6145341215e-04 1.0203854346e+03 4.0465669847e-01
1.7258350272e-04 1.0877426263e+03 4.0465669847e-01
1.8448085757e-04 1.1595343119e+03 4.0465669847e-01
1.9719838747e-04 1.2360495516e+03 4.0465669847e-01
2.1079262660e-04 1.3175959494e+03 4.0465669847e-01
2.2532400908e-04 1.4045003989e+03 4.0465669847e-01
2.4085713085e-04 1.4971108533e+03 4.0465669847e-01
2.5746106985e-04 1.5957958597e+03 4.0465669847e-01
2.7520960430e-04 1.7009470753e+03 4.0465669847e-01
2.9418169288e-04 1.8129803852e+03 4.0465669847e-01
3.1446164940e-04 1.9323363688e+03 4.0465669847e-01
3.3613966662e-04 2.0594813245e+03 4.0465669847e-01
3.5931204911e-04 2.1949085742e+03 4.0465669847e-01
3.8408191176e-04 2.3391421912e+03 4.0465669847e-01
4.1055929614e-04 2.4927328995e+03 4.0465669847e-01
4.3886195635e-04 2.6562636653e+03 4.0465669847e-01
4.6911570826e-04 2.8303478331e+03 4.0465669847e-01
5.0145509886e-04 3.0156319214e+03 4.0465669847e-01
5.3602381376e-04 3.2127943178e+03 4.0465669847e-01
5.7297560852e-04 3.4225477021e+03 4.0465669847e-01
6.1247474514e-04 3.6456369964e+03 4.0465669847e-01
6.5469677793e-04 3.8828427192e+03 4.0465669847e-01
6.9982954301e-04 4.1349778176e+03 4.0465669847e-01
7.4807356577e-04 4.4028872943e+03 4.0465669847e-01
7.9964339966e-04 4.6874511897e+03 4.0465669847e-01
8.5476832464e-04 4.9895756358e+03 4.0465669847e-01
9.1369333677e-04 5.3102029208e+03 4.0465669847e-01
9.7668042872e-04 5.6502947151e+03 4.0465669847e-01
1.0440096958e-03 6.0108425085e+03 4.0465669847e-01
1.1159804417e-03 6.3928560551e+03 4.0465669847e-01
1.1929126922e-03 6.7973622548e+03 4.0465669847e-01
1.2751482427e-03 7.2253921080e+03 4.0465669847e-01
1.3630529866e-03 7.6779840698e+03 4.0465669847e-01
1.4570176136e-03 8.1561616855e+03 4.0465669847e-01
1.5574598219e-03 8.6609373184e+03 4.0465669847e-01
1.6648261808e-03 9.1932800938e+03 4.0465669847e-01
1.7795939930e-03 9.7541181356e+03 4.0465669847e-01
1.9022736233e-03 1.0344316202e+04 4.0465669847e-01
2.0334103610e-03 1.0964654065e+04 4.0465669847e-01
2.1735872142e-03 1.1615819060e+04 4.0465669847e-01
2.3234274704e-03 1.2298385951e+04 4.0465669847e-01
2.4835972581e-03 1.3012791592e+04 4.0465669847e-01
2.6548085734e-03 1.3759304354e+04 4.0465669847e-01
2.8378227726e-03 1.4538023387e+04 4.0465669847e-01
3.0334533658e-03 1.5348821959e+04 4.0465669847e-01
3.2425699755e-03 1.6191321365e+04 4.0465669847e-01
3.4661025274e-03 1.7064883475e+04 4.0465669847e-01
3.7050447427e-03 1.7968543635e+04 4.0465669847e-01
3.9604585618e-03 1.8900970417e+04 4.0465669847e-01
4.2334804311e-03 1.9860453687e+04 4.0465669847e-01
4.5253229327e-03 2.0844819622e+04 4.0465669847e-01
4.8372847959e-03 2.1852455002e+04 4.0465669847e-01
5.1707518287e-03 2.2878128040e+04 4.0465669847e-01
5.5272071622e-03 2.3919083439e+04 4.0465669847e-01
5.9082354419e-03 2.4970973554e+04 4.0465669847e-01
6.3155302778e-03 2.6028165529e+04 4.0465669847e-01
6.7509030923e-03 2.7085997128e+04 4.0465669847e-01
7.2162891738e-03 2.8137480210e+04 4.0465669847e-01
7.7137574553e-03 2.9175523760e+04 4.0465669847e-01
8.2455193624e-03 3.0191477217e+04 4.0465669847e-01
8.8139399886e-03 3.1176290440e+04 4.0465669847e-01
