z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.0980000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 4.9159313016e+01 4.7371500404e-01
7.5206098700e-06 5.2408224420e+01 4.7371500404e-01
8.0390564108e-06 5.5871847605e+01 4.7371500404e-01
8.5932442744e-06 5.9564384382e+01 4.7371500404e-01
9.1856354629e-06 6.3500948317e+01 4.7371500404e-01
9.8188638731e-06 6.7697665833e+01 4.7371500404e-01
1.0495745300e-05 7.2171730748e+01 4.7371500404e-01
1.1219289263e-05 7.6941470019e+01 4.7371500404e-01
1.1992711734e-05 8.2026414499e+01 4.7371500404e-01
1.2819450603e-05 8.7447386452e+01 4.7371500404e-01
1.3703183868e-05 9.3226603274e+01 4.7371500404e-01
1.4647837816e-05 9.9387714681e+01 4.7371500404e-01
1.5657613403e-05 1.0595595751e+02 4.7371500404e-01
1.6736999896e-05 1.1295822561e+02 4.7371500404e-01
1.7890795789e-05 1.2042318562e+02 4.7371500404e-01
1.9124130631e-05 1.2838139677e+02 4.7371500404e-01
2.0442488676e-05 1.3686544044e+02 4.7371500404e-01
2.1851728889e-05 1.4591002427e+02 4.7371500404e-01
2.3358117687e-05 1.5555216591e+02 4.7371500404e-01
2.4968352591e-05 1.6583131561e+02 4.7371500404e-01
2.6689593142e-05 1.7678952303e+02 4.7371500404e-01
2.8529490010e-05 1.8847158947e+02 4.7371500404e-01
3.0496221370e-05 2.0092526327e+02 4.7371500404e-01
3.2598534744e-05 2.1420146605e+02 4.7371500404e-01
3.4845776099e-05 2.2835443458e+02 4.7371500404e-01
3.7247933506e-05 2.4344195088e+02 4.7371500404e-01
3.9815688069e-05 2.5952561314e+02 4.7371500404e-01
4.2560455768e-05 2.7667104445e+02 4.7371500404e-01
4.5494442020e-05 2.9494817587e+02 4.7371500404e-01
4.8630685342e-05 3.1443145565e+02 4.7371500404e-01
5.1983130106e-05 3.3520023313e+02 4.7371500404e-01
5.5566681112e-05 3.5733902195e+02 4.7371500404e-01
5.9397272707e-05 3.8093784596e+02 4.7371500404e-01
6.3491934270e-05 4.0609255417e+02 4.7371500404e-01
6.7868866609e-05 4.3290519428e+02 4.7371500404e-01
7.2547532909e-05 4.6148446525e+02 4.7371500404e-01
7.7548735135e-05 4.9194607025e+02 4.7371500404e-01
8.2894701336e-05 5.2441312620e+02 4.7371500404e-01
8.8609194791e-05 5.5901669478e+02 4.7371500404e-01
9.4717637694e-05 5.9589638856e+02 4.7371500404e-01
1.0124716937e-04 6.3520057014e+02 4.7371500404e-01
1.0822682816e-04 6.7708728668e+02 4.7371500404e-01
1.1568764603e-04 7.2172466470e+02 4.7371500404e-01
1.2366278679e-04 7.6929155735e+02 4.7371500404e-01
1.3218770619e-04 8.1997831021e+02 4.7371500404e-01
1.4130031923e-04 8.7398755771e+02 4.7371500404e-01
1.5104110935e-04 9.3153466419e+02 4.7371500404e-01
1.6145341215e-04 9.9284918681e+02 4.7371500404e-01
1.7258350272e-04 1.0581751628e+03 4.7371500404e-01
1.8448085757e-04 1.1277724140e+03 4.7371500404e-01
1.9719838747e-04 1.2019176585e+03 4.7371500404e-01
2.1079262660e-04 1.2809053460e+03 4.7371500404e-01
2.2532400908e-04 1.3650489770e+03 4.7371500404e-01
2.4085713085e-04 1.4546823041e+03 4.7371500404e-01
2.5746106985e-04 1.5501608283e+03 4.7371500404e-01
2.7520960430e-04 1.6518626628e+03 4.7371500404e-01
2.9418169288e-04 1.7601908454e+03 4.7371500404e-01
3.1446164940e-04 1.8755738323e+03 4.7371500404e-01
3.3613966662e-04 1.9984679154e+03 4.7371500404e-01
3.5931204911e-04 2.1293578946e+03 4.7371500404e-01
3.8408191176e-04 2.2687602873e+03 4.7371500404e-01
4.1055929614e-04 2.4172231336e+03 4.7371500404e-01
4.3886195635e-04 2.5753294432e+03 4.7371500404e-01
4.6911570826e-04 2.7436980280e+03 4.7371500404e-01
5.0145509886e-04 2.9229859472e+03 4.7371500404e-01
