z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.0000000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 4.9168145493e+01 4.9416888102e-01
7.5206098700e-06 5.2417640627e+01 4.9416888102e-01
8.0390564108e-06 5.5881886120e+01 4.9416888102e-01
8.5932442744e-06 5.9575086332e+01 4.9416888102e-01
9.1856354629e-06 6.3512357547e+01 4.9416888102e-01
9.8188638731e-06 6.7709829083e+01 4.9416888102e-01
1.0495745300e-05 7.2184697849e+01 4.9416888102e-01
1.1219289263e-05 7.6955294093e+01 4.9416888102e-01
1.1992711734e-05 8.2041152176e+01 4.9416888102e-01
1.2819450603e-05 8.7463098104e+01 4.9416888102e-01
1.3703183868e-05 9.3243353264e+01 4.9416888102e-01
1.4647837816e-05 9.9405571621e+01 4.9416888102e-01
1.5657613403e-05 1.0597499455e+02 4.9416888102e-01
1.6736999896e-05 1.1297852072e+02 4.9416888102e-01
1.7890795789e-05 1.2044482192e+02 4.9416888102e-01
1.9124130631e-05 1.2840446287e+02 4.9416888102e-01
2.0442488676e-05 1.3689003082e+02 4.9416888102e-01
2.1851728889e-05 1.4593623963e+02 4.9416888102e-01
2.3358117687e-05 1.5558011359e+02 4.9416888102e-01
2.4968352591e-05 1.6586111005e+02 4.9416888102e-01
2.6689593142e-05 1.7682128621e+02 4.9416888102e-01
2.8529490010e-05 1.8850545142e+02 4.9416888102e-01
3.0496221370e-05 2.0096136259e+02 4.9416888102e-01
3.2598534744e-05 2.1423995048e+02 4.9416888102e-01
3.4845776099e-05 2.2839546160e+02 4.9416888102e-01
3.7247933506e-05 2.4348568833e+02 4.9416888102e-01
3.9815688069e-05 2.5957223994e+02 4.9416888102e-01
4.2560455768e-05 2.7672075127e+02 4.9416888102e-01
4.5494442020e-05 2.9500116594e+02 4.9416888102e-01
4.8630685342e-05 3.1448794553e+02 4.9416888102e-01
5.1983130106e-05 3.3526045363e+02 4.9416888102e-01
5.5566681112e-05 3.5740321903e+02 4.9416888102e-01
5.9397272707e-05 3.8100628170e+02 4.9416888102e-01
6.3491934270e-05 4.0616550782e+02 4.9416888102e-01
6.7868866609e-05 4.3298296338e+02 4.9416888102e-01
7.2547532909e-05 4.6156736677e+02 4.9416888102e-01
7.7548735135e-05 4.9203444187e+02 4.9416888102e-01
8.2894701336e-05 5.2450732762e+02 4.9416888102e-01
8.8609194791e-05 5.5911710910e+02 4.9416888102e-01
9.4717637694e-05 5.9600342383e+02 4.9416888102e-01
1.0124716937e-04 6.3531466085e+02 4.9416888102e-01
1.0822682816e-04 6.7720889550e+02 4.9416888102e-01
1.1568764603e-04 7.2185428423e+02 4.9416888102e-01
1.2366278679e-04 7.6942971201e+02 4.9416888102e-01
1.3218770619e-04 8.2012555821e+02 4.9416888102e-01
1.4130031923e-04 8.7414449321e+02 4.9416888102e-01
1.5104110935e-04 9.3170191950e+02 4.9416888102e-01
1.6145341215e-04 9.9302743481e+02 4.9416888102e-01
1.7258350272e-04 1.0583651194e+03 4.9416888102e-01
1.8448085757e-04 1.1279748410e+03 4.9416888102e-01
1.9719838747e-04 1.2021333662e+03 4.9416888102e-01
2.1079262660e-04 1.2811351962e+03 4.9416888102e-01
2.2532400908e-04 1.3652938866e+03 4.9416888102e-01
2.4085713085e-04 1.4549432479e+03 4.9416888102e-01
2.5746106985e-04 1.5504388429e+03 4.9416888102e-01
2.7520960430e-04 1.6521588504e+03 4.9416888102e-01
2.9418169288e-04 1.7605063775e+03 4.9416888102e-01
3.1446164940e-04 1.8759099540e+03 4.9416888102e-01
3.3613966662e-04 1.9988259498e+03 4.9416888102e-01
3.5931204911e-04 2.1297392470e+03 4.9416888102e-01
3.8408191176e-04 2.2691664506e+03 4.9416888102e-01
4.1055929614e-04 2.4176556923e+03 4.9416888102e-01
4.3886195635e-04 2.5757900792e+03 4.9416888102e-01
4.6911570826e-04 2.7441885255e+03 4.9416888102e-01
5.0145509886e-04 2.9235081979e+03 4.9416888102e-01
5.3602381376e-04 3.1144452908e+03 4.9416888102e-01
5.7297560852e-04 3.3177384494e+03 4.9416888102e-01
6.1247474514e-04 3.5341691458e+03 4.9416888102e-01
6.5469677793e-04 3.7645636258e+03 4.9416888102e-01
6.9982954301e-04 4.0097955091e+03 4.9416888102e-01
7.4807356577e-04 4.2707846808e+03 4.9416888102e-01
7.9964339966e-04 4.5485005872e+03 4.9416888102e-01
8.5476832464e-04 4.8439612341e+03 4.9416888102e-01
9.1369333677e-04 5.1582327743e+03 4.9416888102e-01
9.7668042872e-04 5.4924294146e+03 4.9416888102e-01
1.0440096958e-03 5.8477108617e+03 4.9416888102e-01
1.1159804417e-03 6.2252779235e+03 4.9416888102e-01
1.1929126922e-03 6.6263679921e+03 4.9416888102e-01
