z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.4220000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0439631056e+01 4.1579388033e-01
7.5206098700e-06 5.3773188885e+01 4.1579388033e-01
8.0390564108e-06 5.7327054686e+01 4.1579388033e-01
8.5932442744e-06 6.1115807907e+01 4.1579388033e-01
9.1856354629e-06 6.5154954725e+01 4.1579388033e-01
9.8188638731e-06 6.9461043888e+01 4.1579388033e-01
1.0495745300e-05 7.4051721879e+01 4.1579388033e-01
1.1219289263e-05 7.8945788076e+01 4.1579388033e-01
1.1992711734e-05 8.4163305078e+01 4.1579388033e-01
1.2819450603e-05 8.9725637320e+01 4.1579388033e-01
1.3703183868e-05 9.5655572428e+01 4.1579388033e-01
1.4647837816e-05 1.0197742603e+02 4.1579388033e-01
1.5657613403e-05 1.0871708037e+02 4.1579388033e-01
1.6736999896e-05 1.1590211669e+02 4.1579388033e-01
1.7890795789e-05 1.2356202487e+02 4.1579388033e-01
1.9124130631e-05 1.3172815926e+02 4.1579388033e-01
2.0442488676e-05 1.4043394834e+02 4.1579388033e-01
2.1851728889e-05 1.4971510431e+02 4.1579388033e-01
2.3358117687e-05 1.5960957896e+02 4.1579388033e-01
2.4968352591e-05 1.7015790570e+02 4.1579388033e-01
2.6689593142e-05 1.8140340914e+02 4.1579388033e-01
2.8529490010e-05 1.9339198449e+02 4.1579388033e-01
3.0496221370e-05 2.0617280359e+02 4.1579388033e-01
3.2598534744e-05 2.1979824875e+02 4.1579388033e-01
3.4845776099e-05 2.3432407821e+02 4.1579388033e-01
3.7247933506e-05 2.4980971303e+02 4.1579388033e-01
3.9815688069e-05 2.6631863419e+02 4.1579388033e-01
4.2560455768e-05 2.8391836058e+02 4.1579388033e-01
4.5494442020e-05 3.0268106683e+02 4.1579388033e-01
4.8630685342e-05 3.2268338466e+02 4.1579388033e-01
5.1983130106e-05 3.4400735175e+02 4.1579388033e-01
5.5566681112e-05 3.6673994830e+02 4.1579388033e-01
5.9397272707e-05 3.9097437687e+02 4.1579388033e-01
6.3491934270e-05 4.1680984170e+02 4.1579388033e-01
6.7868866609e-05 4.4435176934e+02 4.1579388033e-01
7.2547532909e-05 4.7371277954e+02 4.1579388033e-01
7.7548735135e-05 5.0501295003e+02 4.1579388033e-01
8.2894701336e-05 5.3838016952e+02 4.1579388033e-01
8.8609194791e-05 5.7395062320e+02 4.1579388033e-01
9.4717637694e-05 6.1186932222e+02 4.1579388033e-01
1.0124716937e-04 6.5229116286e+02 4.1579388033e-01
