z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.0000000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0509596179e+01 4.9416888102e-01
7.5206098700e-06 5.3847783975e+01 4.9416888102e-01
8.0390564108e-06 5.7406579576e+01 4.9416888102e-01
8.5932442744e-06 6.1200588633e+01 4.9416888102e-01
9.1856354629e-06 6.5245326722e+01 4.9416888102e-01
9.8188638731e-06 6.9557395076e+01 4.9416888102e-01
1.0495745300e-05 7.4154433729e+01 4.9416888102e-01
1.1219289263e-05 7.9055301152e+01 4.9416888102e-01
1.1992711734e-05 8.4280046922e+01 4.9416888102e-01
1.2819450603e-05 8.9850087451e+01 4.9416888102e-01
1.3703183868e-05 9.5788260666e+01 4.9416888102e-01
1.4647837816e-05 1.0211886506e+02 4.9416888102e-01
1.5657613403e-05 1.0886786275e+02 4.9416888102e-01
1.6736999896e-05 1.1606288734e+02 4.9416888102e-01
1.7890795789e-05 1.2373340785e+02 4.9416888102e-01
1.9124130631e-05 1.3191083035e+02 4.9416888102e-01
2.0442488676e-05 1.4062873221e+02 4.9416888102e-01
2.1851728889e-05 1.4992269029e+02 4.9416888102e-01
2.3358117687e-05 1.5983091361e+02 4.9416888102e-01
2.4968352591e-05 1.7039389184e+02 4.9416888102e-01
2.6689593142e-05 1.8165494205e+02 4.9416888102e-01
2.8529490010e-05 1.9366013062e+02 4.9416888102e-01
3.0496221370e-05 2.0645867938e+02 4.9416888102e-01
3.2598534744e-05 2.2010294997e+02 4.9416888102e-01
3.4845776099e-05 2.3464888126e+02 4.9416888102e-01
3.7247933506e-05 2.5015598931e+02 4.9416888102e-01
3.9815688069e-05 2.6668774232e+02 4.9416888102e-01
4.2560455768e-05 2.8431187302e+02 4.9416888102e-01
4.5494442020e-05 3.0310051925e+02 4.9416888102e-01
4.8630685342e-05 3.2313047394e+02 4.9416888102e-01
5.1983130106e-05 3.4448380990e+02 4.9416888102e-01
5.5566681112e-05 3.6724781738e+02 4.9416888102e-01
5.9397272707e-05 3.9151575385e+02 4.9416888102e-01
6.3491934270e-05 4.1738684400e+02 4.9416888102e-01
6.7868866609e-05 4.4496665466e+02 4.9416888102e-01
7.2547532909e-05 4.7436809454e+02 4.9416888102e-01
7.7548735135e-05 5.0571125801e+02 4.9416888102e-01
8.2894701336e-05 5.3912426865e+02 4.9416888102e-01
8.8609194791e-05 5.7474331049e+02 4.9416888102e-01
9.4717637694e-05 6.1271406512e+02 4.9416888102e-01
1.0124716937e-04 6.5319099315e+02 4.9416888102e-01
1.0822682816e-04 6.9633936494e+02 4.9416888102e-01
1.1568764603e-04 7.4233482321e+02 4.9416888102e-01
1.2366278679e-04 7.9136457019e+02 4.9416888102e-01
1.3218770619e-04 8.4362786760e+02 4.9416888102e-01
1.4130031923e-04 8.9933691132e+02 4.9416888102e-01
1.5104110935e-04 9.5871764372e+02 4.9416888102e-01
1.6145341215e-04 1.0220106285e+03 4.9416888102e-01
1.7258350272e-04 1.0894719252e+03 4.9416888102e-01
1.8448085757e-04 1.1613734647e+03 4.9416888102e-01
1.9719838747e-04 1.2380049230e+03 4.9416888102e-01
2.1079262660e-04 1.3196743466e+03 4.9416888102e-01
2.2532400908e-04 1.4067090270e+03 4.9416888102e-01
2.4085713085e-04 1.4994562507e+03 4.9416888102e-01
2.5746106985e-04 1.5982852984e+03 4.9416888102e-01
2.7520960430e-04 1.7035879454e+03 4.9416888102e-01
2.9418169288e-04 1.8157800854e+03 4.9416888102e-01
3.1446164940e-04 1.9353022312e+03 4.9416888102e-01
3.3613966662e-04 2.0626200141e+03 4.9416888102e-01
3.5931204911e-04 2.1982289326e+03 4.9416888102e-01
3.8408191176e-04 2.3426498540e+03 4.9416888102e-01
4.1055929614e-04 2.4964358873e+03 4.9416888102e-01
4.3886195635e-04 2.6601666345e+03 4.9416888102e-01
4.6911570826e-04 2.8344574389e+03 4.9416888102e-01
5.0145509886e-04 3.0199533858e+03 4.9416888102e-01
5.3602381376e-04 3.2173328023e+03 4.9416888102e-01
5.7297560852e-04 3.4273070071e+03 4.9416888102e-01
6.1247474514e-04 3.6506213100e+03 4.9416888102e-01
6.5469677793e-04 3.8880550124e+03 4.9416888102e-01
6.9982954301e-04 4.1404226564e+03 4.9416888102e-01
7.4807356577e-04 4.4085682770e+03 4.9416888102e-01
7.9964339966e-04 4.6933736492e+03 4.9416888102e-01
8.5476832464e-04 4.9957475412e+03 4.9416888102e-01
9.1369333677e-04 5.3166307132e+03 4.9416888102e-01
9.7668042872e-04 5.6569934178e+03 4.9416888102e-01
1.0440096958e-03 6.0178289016e+03 4.9416888102e-01
1.1159804417e-03 6.4001494066e+03 4.9416888102e-01
1.1929126922e-03 6.8049846701e+03 4.9416888102e-01
1.2751482427e-03 7.2333709279e+03 4.9416888102e-01
1.3630529866e-03 7.6863454155e+03 4.9416888102e-01
1.4570176136e-03 8.1649378703e+03 4.9416888102e-01
1.5574598219e-03 8.6701490371e+03 4.9416888102e-01
1.6648261808e-03 9.2029571664e+03 4.9416888102e-01
1.7795939930e-03 9.7642810240e+03 4.9416888102e-01
1.9022736233e-03 1.0354988388e+04 4.9416888102e-01
2.0334103610e-03 1.0975859061e+04 4.9416888102e-01
2.1735872142e-03 1.1627581866e+04 4.9416888102e-01
2.3234274704e-03 1.2310731657e+04 4.9416888102e-01
2.4835972581e-03 1.3025742323e+04 4.9416888102e-01
2.6548085734e-03 1.3772891794e+04 4.9416888102e-01
2.8378227726e-03 1.4552258048e+04 4.9416888102e-01
3.0334533658e-03 1.5363723118e+04 4.9416888102e-01
3.2425699755e-03 1.6206906099e+04 4.9416888102e-01
3.4661025274e-03 1.7081166155e+04 4.9416888102e-01
3.7050447427e-03 1.7985531534e+04 4.9416888102e-01
3.9604585618e-03 1.8918669576e+04 4.9416888102e-01
4.2334804311e-03 1.9878858719e+04 4.9416888102e-01
4.5253229327e-03 2.0863925519e+04 4.9416888102e-01
4.8372847959e-03 2.1872248388e+04 4.9416888102e-01
5.1707518287e-03 2.2898594660e+04 4.9416888102e-01
5.5272071622e-03 2.3940203041e+04 4.9416888102e-01
5.9082354419e-03 2.4992710643e+04 4.9416888102e-01
6.3155302778e-03 2.6050484901e+04 4.9416888102e-01
6.7509030923e-03 2.7108845010e+04 4.9416888102e-01
7.2162891738e-03 2.8160814749e+04 4.9416888102e-01
7.7137574553e-03 2.9199271933e+04 4.9416888102e-01
8.2455193624e-03 3.0215562770e+04 4.9416888102e-01
8.8139399886e-03 3.1200631569e+04 4.9416888102e-01
9.4215450808e-03 3.2144732815e+04 4.9416888102e-01
1.0071036406e-02 3.3036969287e+04 4.9416888102e-01
1.0765301995e-02 3.3865671961e+04 4.9416888102e-01
1.1507427320e-02 3.4618108083e+04 4.9416888102e-01
1.2300713919e-02 3.5280855077e+04 4.9416888102e-01
1.3148685917e-02 3.5839880521e+04 4.9416888102e-01
1.4055115171e-02 3.6280636124e+04 4.9416888102e-01
1.5024030581e-02 3.6588477622e+04 4.9416888102e-01
1.6059739515e-02 3.6749028680e+04 4.9416888102e-01
1.7166847363e-02 3.6748624783e+04 4.9416888102e-01
1.8350275233e-02 3.6574961069e+04 4.9416888102e-01
1.9615285099e-02 3.6217948110e+04 4.9416888102e-01
2.0967502147e-02 3.5670659674e+04 4.9416888102e-01
2.2412935272e-02 3.4930364455e+04 4.9416888102e-01
2.3958012462e-02 3.3999673789e+04 4.9416888102e-01
2.5609601289e-02 3.2887653364e+04 4.9416888102e-01
2.7375046164e-02 3.1610710996e+04 4.9416888102e-01
2.9262196273e-02 3.0193200473e+04 4.9416888102e-01
3.1279440969e-02 2.8667415561e+04 4.9416888102e-01
3.3435747027e-02 2.7072922171e+04 4.9416888102e-01
3.5740699619e-02 2.5454860791e+04 4.9416888102e-01
3.8204550743e-02 2.3861299163e+04 4.9416888102e-01
4.0838252753e-02 2.2339525228e+04 4.9416888102e-01
4.3653514236e-02 2.0931590264e+04 4.9416888102e-01
4.6478152275e-02 1.9739898155e+04 4.9416888102e-01
4.9302790314e-02 1.8749034834e+04 4.9416888102e-01
5.2127432078e-02 1.7929063934e+04 4.9416888102e-01
5.4952070117e-02 1.7244628471e+04 4.9416888102e-01
5.7776708156e-02 1.6658592915e+04 4.9416888102e-01
6.0601349920e-02 1.6134591540e+04 4.9416888102e-01
6.3425987959e-02 1.5639723735e+04 4.9416888102e-01
6.6250629723e-02 1.5146547500e+04 4.9416888102e-01
6.9075264037e-02 1.4635142912e+04 4.9416888102e-01
7.1899905801e-02 1.4091963428e+04 4.9416888102e-01
7.4724547565e-02 1.3511678405e+04 4.9416888102e-01
7.7549181879e-02 1.2899303566e+04 4.9416888102e-01
8.0373823643e-02 1.2261142303e+04 4.9416888102e-01
8.3198465407e-02 1.1609718421e+04 4.9416888102e-01
8.6023099720e-02 1.0961798647e+04 4.9416888102e-01
8.8847741485e-02 1.0335091462e+04 4.9416888102e-01
9.1672383249e-02 9.7438362376e+03 4.9416888102e-01
9.5292858779e-02 9.0526005087e+03 4.9416888102e-01
9.8913334310e-02 8.4488024824e+03 4.9416888102e-01
1.0253380984e-01 7.9419282397e+03 4.9416888102e-01
1.0615429282e-01 7.5314404176e+03 4.9416888102e-01
1.0977476835e-01 7.2052171074e+03 4.9416888102e-01
1.1339524388e-01 6.9462126558e+03 4.9416888102e-01
1.1701571941e-01 6.7366126056e+03 4.9416888102e-01
1.2063620240e-01 6.5571448714e+03 4.9416888102e-01
1.2425667793e-01 6.3885598620e+03 4.9416888102e-01
1.2787716091e-01 6.2150980963e+03 4.9416888102e-01
1.3149763644e-01 6.0257373849e+03 4.9416888102e-01
1.3511811197e-01 5.8128361765e+03 4.9416888102e-01
1.3873858750e-01 5.5760155679e+03 4.9416888102e-01
1.4235906303e-01 5.3208251436e+03 4.9416888102e-01
1.4597953856e-01 5.0560526629e+03 4.9416888102e-01
1.4960001409e-01 4.7909562647e+03 4.9416888102e-01
1.5322048962e-01 4.5347540985e+03 4.9416888102e-01
1.5684096515e-01 4.2962429209e+03 4.9416888102e-01
1.6046145558e-01 4.0822944796e+03 4.9416888102e-01
1.6408193111e-01 3.8965935850e+03 4.9416888102e-01
1.6770240664e-01 3.7397123410e+03 4.9416888102e-01
1.7132288217e-01 3.6098349609e+03 4.9416888102e-01
1.7494335771e-01 3.5032476416e+03 4.9416888102e-01
1.7856383324e-01 3.4147002219e+03 4.9416888102e-01
1.8218430877e-01 3.3380822602e+03 4.9416888102e-01
1.8580478430e-01 3.2673497976e+03 4.9416888102e-01
1.8942527473e-01 3.1972111835e+03 4.9416888102e-01
1.9304575026e-01 3.1234437449e+03 4.9416888102e-01
1.9666622579e-01 3.0431369738e+03 4.9416888102e-01
2.0028670132e-01 2.9550249431e+03 4.9416888102e-01
2.0390717685e-01 2.8596015269e+03 4.9416888102e-01
2.0752765238e-01 2.7587542438e+03 4.9416888102e-01
2.1114812791e-01 2.6551809059e+03 4.9416888102e-01
2.1476860344e-01 2.5519577287e+03 4.9416888102e-01
2.1838907898e-01 2.4521824223e+03 4.9416888102e-01
2.2200956941e-01 2.3585298045e+03 4.9416888102e-01
2.2563004494e-01 2.2729118878e+03 4.9416888102e-01
2.2925052047e-01 2.1964316410e+03 4.9416888102e-01
2.3287099600e-01 2.1293622442e+03 4.9416888102e-01
2.3649147153e-01 2.0710866050e+03 4.9416888102e-01
2.4011194706e-01 2.0203119280e+03 4.9416888102e-01
2.4373242259e-01 1.9754609904e+03 4.9416888102e-01
2.4735289812e-01 1.9348014839e+03 4.9416888102e-01
2.5097337365e-01 1.8963986520e+03 4.9416888102e-01
2.5459384918e-01 1.8583878450e+03 4.9416888102e-01
2.5821432471e-01 1.8194164081e+03 4.9416888102e-01
2.6183480024e-01 1.7787352821e+03 4.9416888102e-01
2.6545527577e-01 1.7360217994e+03 4.9416888102e-01
2.6907578111e-01 1.6913343201e+03 4.9416888102e-01
2.7269625664e-01 1.6451459736e+03 4.9416888102e-01
2.7631673217e-01 1.5982414346e+03 4.9416888102e-01
2.7993720770e-01 1.5515654624e+03 4.9416888102e-01
2.8355768323e-01 1.5061096790e+03 4.9416888102e-01
2.8717815876e-01 1.4627568594e+03 4.9416888102e-01
2.9079863429e-01 1.4221319691e+03 4.9416888102e-01
2.9441910982e-01 1.3845819196e+03 4.9416888102e-01
2.9803958535e-01 1.3502239312e+03 4.9416888102e-01
3.0166006088e-01 1.3189539054e+03 4.9416888102e-01
3.0528053641e-01 1.2904445505e+03 4.9416888102e-01
3.0890101194e-01 1.2641952443e+03 4.9416888102e-01
3.1252148747e-01 1.2396123881e+03 4.9416888102e-01
3.1614196301e-01 1.2160965099e+03 4.9416888102e-01
3.1976243854e-01 1.1931137457e+03 4.9416888102e-01
3.2338291407e-01 1.1702252075e+03 4.9416888102e-01
3.2700338960e-01 1.1471071028e+03 4.9416888102e-01
3.3062389493e-01 1.1235929741e+03 4.9416888102e-01
3.3424437046e-01 1.0996808219e+03 4.9416888102e-01
3.3786484599e-01 1.0754866166e+03 4.9416888102e-01
3.4148532152e-01 1.0512125567e+03 4.9416888102e-01
3.4510579705e-01 1.0271356340e+03 4.9416888102e-01
3.4872627258e-01 1.0035585839e+03 4.9416888102e-01
3.5234674811e-01 9.8073790336e+02 4.9416888102e-01
3.5596722364e-01 9.5886860522e+02 4.9416888102e-01
3.5958769917e-01 9.3809983894e+02 4.9416888102e-01
3.6320817471e-01 9.1851539564e+02 4.9416888102e-01
3.6682865024e-01 9.0010659004e+02 4.9416888102e-01
