z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.5660000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0416777410e+01 3.9406284286e-01
7.5206098700e-06 5.3748837959e+01 3.9406284286e-01
8.0390564108e-06 5.7301080858e+01 3.9406284286e-01
8.5932442744e-06 6.1088116555e+01 3.9406284286e-01
9.1856354629e-06 6.5125439864e+01 3.9406284286e-01
9.8188638731e-06 6.9429583502e+01 3.9406284286e-01
1.0495745300e-05 7.4018185637e+01 3.9406284286e-01
1.1219289263e-05 7.8910032888e+01 3.9406284286e-01
1.1992711734e-05 8.4125195429e+01 3.9406284286e-01
1.2819450603e-05 8.9684990146e+01 3.9406284286e-01
1.3703183868e-05 9.5612263137e+01 3.9406284286e-01
1.4647837816e-05 1.0193123004e+02 3.9406284286e-01
1.5657613403e-05 1.0866781380e+02 3.9406284286e-01
1.6736999896e-05 1.1584962013e+02 3.9406284286e-01
1.7890795789e-05 1.2350607260e+02 3.9406284286e-01
1.9124130631e-05 1.3166848017e+02 3.9406284286e-01
2.0442488676e-05 1.4037037504e+02 3.9406284286e-01
2.1851728889e-05 1.4964729148e+02 3.9406284286e-01
2.3358117687e-05 1.5953726947e+02 3.9406284286e-01
2.4968352591e-05 1.7008089155e+02 3.9406284286e-01
2.6689593142e-05 1.8132127052e+02 3.9406284286e-01
2.8529490010e-05 1.9330444250e+02 3.9406284286e-01
3.0496221370e-05 2.0607950203e+02 3.9406284286e-01
3.2598534744e-05 2.1969872491e+02 3.9406284286e-01
3.4845776099e-05 2.3421798584e+02 3.9406284286e-01
3.7247933506e-05 2.4969661096e+02 3.9406284286e-01
3.9815688069e-05 2.6619807804e+02 3.9406284286e-01
4.2560455768e-05 2.8378989362e+02 3.9406284286e-01
4.5494442020e-05 3.0254413346e+02 3.9406284286e-01
4.8630685342e-05 3.2253746710e+02 3.9406284286e-01
5.1983130106e-05 3.4385169831e+02 3.9406284286e-01
5.5566681112e-05 3.6657415815e+02 3.9406284286e-01
5.9397272707e-05 3.9079770496e+02 3.9406284286e-01
6.3491934270e-05 4.1662141219e+02 3.9406284286e-01
6.7868866609e-05 4.4415096149e+02 3.9406284286e-01
7.2547532909e-05 4.7349886373e+02 3.9406284286e-01
7.7548735135e-05 5.0478504867e+02 3.9406284286e-01
8.2894701336e-05 5.3813725793e+02 3.9406284286e-01
8.8609194791e-05 5.7369163461e+02 3.9406284286e-01
9.4717637694e-05 6.1159346024e+02 3.9406284286e-01
1.0124716937e-04 6.5199725306e+02 3.9406284286e-01
1.0822682816e-04 6.9506770153e+02 3.9406284286e-01
1.1568764603e-04 7.4098035210e+02 3.9406284286e-01
1.2366278679e-04 7.8992229713e+02 3.9406284286e-01
1.3218770619e-04 8.4209197833e+02 3.9406284286e-01
1.4130031923e-04 8.9770183986e+02 3.9406284286e-01
1.5104110935e-04 9.5697719830e+02 3.9406284286e-01
1.6145341215e-04 1.0201586010e+03 3.9406284286e-01
1.7258350272e-04 1.0875014328e+03 3.9406284286e-01
