z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.6000000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 4.9116316030e+01 3.8923889341e-01
7.5206098700e-06 5.2362385800e+01 3.8923889341e-01
8.0390564108e-06 5.5822979558e+01 3.8923889341e-01
8.5932442744e-06 5.9512286692e+01 3.8923889341e-01
9.1856354629e-06 6.3445407552e+01 3.8923889341e-01
9.8188638731e-06 6.7638454457e+01 3.8923889341e-01
1.0495745300e-05 7.2108606186e+01 3.8923889341e-01
1.1219289263e-05 7.6874173671e+01 3.8923889341e-01
1.1992711734e-05 8.1954670682e+01 3.8923889341e-01
1.2819450603e-05 8.7370901274e+01 3.8923889341e-01
1.3703183868e-05 9.3145063414e+01 3.8923889341e-01
1.4647837816e-05 9.9300786137e+01 3.8923889341e-01
1.5657613403e-05 1.0586328421e+02 3.8923889341e-01
1.6736999896e-05 1.1285942797e+02 3.8923889341e-01
1.7890795789e-05 1.2031785898e+02 3.8923889341e-01
1.9124130631e-05 1.2826910975e+02 3.8923889341e-01
2.0442488676e-05 1.3674573318e+02 3.8923889341e-01
2.1851728889e-05 1.4578240657e+02 3.8923889341e-01
2.3358117687e-05 1.5541611519e+02 3.8923889341e-01
2.4968352591e-05 1.6568627481e+02 3.8923889341e-01
2.6689593142e-05 1.7663489835e+02 3.8923889341e-01
2.8529490010e-05 1.8830674792e+02 3.8923889341e-01
3.0496221370e-05 2.0074953015e+02 3.8923889341e-01
3.2598534744e-05 2.1401412215e+02 3.8923889341e-01
3.4845776099e-05 2.2815471331e+02 3.8923889341e-01
3.7247933506e-05 2.4322903515e+02 3.8923889341e-01
3.9815688069e-05 2.5929863208e+02 3.8923889341e-01
4.2560455768e-05 2.7642906985e+02 3.8923889341e-01
4.5494442020e-05 2.9469021847e+02 3.8923889341e-01
4.8630685342e-05 3.1415646120e+02 3.8923889341e-01
5.1983130106e-05 3.3490707812e+02 3.8923889341e-01
5.5566681112e-05 3.5702650914e+02 3.8923889341e-01
5.9397272707e-05 3.8060469959e+02 3.8923889341e-01
6.3491934270e-05 4.0573741491e+02 3.8923889341e-01
6.7868866609e-05 4.3252661388e+02 3.8923889341e-01
7.2547532909e-05 4.6108090076e+02 3.8923889341e-01
7.7548735135e-05 4.9151587800e+02 3.8923889341e-01
8.2894701336e-05 5.2395455541e+02 3.8923889341e-01
8.8609194791e-05 5.5852788071e+02 3.8923889341e-01
9.4717637694e-05 5.9537534521e+02 3.8923889341e-01
1.0124716937e-04 6.3464518271e+02 3.8923889341e-01
1.0822682816e-04 6.7649530334e+02 3.8923889341e-01
1.1568764603e-04 7.2109368798e+02 3.8923889341e-01
1.2366278679e-04 7.6861903507e+02 3.8923889341e-01
1.3218770619e-04 8.1926152574e+02 3.8923889341e-01
1.4130031923e-04 8.7322361959e+02 3.8923889341e-01
1.5104110935e-04 9.3072049553e+02 3.8923889341e-01
1.6145341215e-04 9.9198151334e+02 3.8923889341e-01
1.7258350272e-04 1.0572505009e+03 3.8923889341e-01
1.8448085757e-04 1.1267870576e+03 3.8923889341e-01
1.9719838747e-04 1.2008676654e+03 3.8923889341e-01
2.1079262660e-04 1.2797865229e+03 3.8923889341e-01
2.2532400908e-04 1.3638568646e+03 3.8923889341e-01
2.4085713085e-04 1.4534121605e+03 3.8923889341e-01
2.5746106985e-04 1.5488076118e+03 3.8923889341e-01
2.7520960430e-04 1.6504210140e+03 3.8923889341e-01
2.9418169288e-04 1.7586550675e+03 3.8923889341e-01
3.1446164940e-04 1.8739378718e+03 3.8923889341e-01
3.3613966662e-04 1.9967253407e+03 3.8923889341e-01
3.5931204911e-04 2.1275018747e+03 3.8923889341e-01
3.8408191176e-04 2.2667835684e+03 3.8923889341e-01
4.1055929614e-04 2.4151180161e+03 3.8923889341e-01
4.3886195635e-04 2.5730877573e+03 3.8923889341e-01
4.6911570826e-04 2.7413111089e+03 3.8923889341e-01
