z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.0620000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0499032968e+01 4.8105225893e-01
7.5206098700e-06 5.3836520256e+01 4.8105225893e-01
8.0390564108e-06 5.7394574166e+01 4.8105225893e-01
8.5932442744e-06 6.1187787592e+01 4.8105225893e-01
9.1856354629e-06 6.5231693047e+01 4.8105225893e-01
9.8188638731e-06 6.9542845083e+01 4.8105225893e-01
1.0495745300e-05 7.4138919195e+01 4.8105225893e-01
1.1219289263e-05 7.9038769521e+01 4.8105225893e-01
1.1992711734e-05 8.4262416476e+01 4.8105225893e-01
1.2819450603e-05 8.9831306383e+01 4.8105225893e-01
1.3703183868e-05 9.5768245538e+01 4.8105225893e-01
1.4647837816e-05 1.0209751560e+02 4.8105225893e-01
1.5657613403e-05 1.0884509612e+02 4.8105225893e-01
1.6736999896e-05 1.1603861511e+02 4.8105225893e-01
1.7890795789e-05 1.2370752212e+02 4.8105225893e-01
1.9124130631e-05 1.3188326955e+02 4.8105225893e-01
2.0442488676e-05 1.4059932917e+02 4.8105225893e-01
2.1851728889e-05 1.4989135693e+02 4.8105225893e-01
2.3358117687e-05 1.5979748146e+02 4.8105225893e-01
2.4968352591e-05 1.7035825461e+02 4.8105225893e-01
2.6689593142e-05 1.8161696465e+02 4.8105225893e-01
2.8529490010e-05 1.9361966927e+02 4.8105225893e-01
3.0496221370e-05 2.0641550872e+02 4.8105225893e-01
3.2598534744e-05 2.2005693665e+02 4.8105225893e-01
3.4845776099e-05 2.3459983551e+02 4.8105225893e-01
3.7247933506e-05 2.5010369780e+02 4.8105225893e-01
3.9815688069e-05 2.6663200533e+02 4.8105225893e-01
4.2560455768e-05 2.8425247637e+02 4.8105225893e-01
4.5494442020e-05 3.0303718112e+02 4.8105225893e-01
4.8630685342e-05 3.2306300325e+02 4.8105225893e-01
5.1983130106e-05 3.4441190367e+02 4.8105225893e-01
5.5566681112e-05 3.6717118422e+02 4.8105225893e-01
5.9397272707e-05 3.9143408121e+02 4.8105225893e-01
6.3491934270e-05 4.1729966642e+02 4.8105225893e-01
6.7868866609e-05 4.4487373733e+02 4.8105225893e-01
7.2547532909e-05 4.7426911379e+02 4.8105225893e-01
7.7548735135e-05 5.0560586884e+02 4.8105225893e-01
8.2894701336e-05 5.3901195511e+02 4.8105225893e-01
8.8609194791e-05 5.7462360044e+02 4.8105225893e-01
9.4717637694e-05 6.1258646180e+02 4.8105225893e-01
1.0124716937e-04 6.5305522965e+02 4.8105225893e-01
1.0822682816e-04 6.9619461704e+02 4.8105225893e-01
1.1568764603e-04 7.4218081021e+02 4.8105225893e-01
1.2366278679e-04 7.9120028174e+02 4.8105225893e-01
1.3218770619e-04 8.4345308743e+02 4.8105225893e-01
1.4130031923e-04 8.9915095407e+02 4.8105225893e-01
1.5104110935e-04 9.5851971920e+02 4.8105225893e-01
