z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.5300000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0422441610e+01 3.9929411076e-01
7.5206098700e-06 5.3754862962e+01 3.9929411076e-01
8.0390564108e-06 5.7307519277e+01 3.9929411076e-01
8.5932442744e-06 6.1094993592e+01 3.9929411076e-01
9.1856354629e-06 6.5132760196e+01 3.9929411076e-01
9.8188638731e-06 6.9437370060e+01 3.9929411076e-01
1.0495745300e-05 7.4026498684e+01 3.9929411076e-01
1.1219289263e-05 7.8918898252e+01 3.9929411076e-01
1.1992711734e-05 8.4134630906e+01 3.9929411076e-01
1.2819450603e-05 8.9695062771e+01 3.9929411076e-01
1.3703183868e-05 9.5622995544e+01 3.9929411076e-01
1.4647837816e-05 1.0194269042e+02 3.9929411076e-01
1.5657613403e-05 1.0868002960e+02 3.9929411076e-01
1.6736999896e-05 1.1586264788e+02 3.9929411076e-01
1.7890795789e-05 1.2351993863e+02 3.9929411076e-01
1.9124130631e-05 1.3168328110e+02 3.9929411076e-01
2.0442488676e-05 1.4038612416e+02 3.9929411076e-01
2.1851728889e-05 1.4966408201e+02 3.9929411076e-01
2.3358117687e-05 1.5955520931e+02 3.9929411076e-01
2.4968352591e-05 1.7009997728e+02 3.9929411076e-01
2.6689593142e-05 1.8134162062e+02 3.9929411076e-01
2.8529490010e-05 1.9332610161e+02 3.9929411076e-01
3.0496221370e-05 2.0610262455e+02 3.9929411076e-01
3.2598534744e-05 2.1972342039e+02 3.9929411076e-01
3.4845776099e-05 2.3424432100e+02 3.9929411076e-01
3.7247933506e-05 2.4972463949e+02 3.9929411076e-01
3.9815688069e-05 2.6622797179e+02 3.9929411076e-01
4.2560455768e-05 2.8382176594e+02 3.9929411076e-01
4.5494442020e-05 3.0257808773e+02 3.9929411076e-01
4.8630685342e-05 3.2257366860e+02 3.9929411076e-01
5.1983130106e-05 3.4389026446e+02 3.9929411076e-01
5.5566681112e-05 3.6661525391e+02 3.9929411076e-01
5.9397272707e-05 3.9084151857e+02 3.9929411076e-01
6.3491934270e-05 4.1666811303e+02 3.9929411076e-01
6.7868866609e-05 4.4420074337e+02 3.9929411076e-01
7.2547532909e-05 4.7355191074e+02 3.9929411076e-01
7.7548735135e-05 5.0484153338e+02 3.9929411076e-01
8.2894701336e-05 5.3819752094e+02 3.9929411076e-01
8.8609194791e-05 5.7375582223e+02 3.9929411076e-01
9.4717637694e-05 6.1166190874e+02 3.9929411076e-01
1.0124716937e-04 6.5207015251e+02 3.9929411076e-01
1.0822682816e-04 6.9514550095e+02 3.9929411076e-01
1.1568764603e-04 7.4106309408e+02 3.9929411076e-01
1.2366278679e-04 7.9001032213e+02 3.9929411076e-01
1.3218770619e-04 8.4218586850e+02 3.9929411076e-01
1.4130031923e-04 8.9780171960e+02 3.9929411076e-01
1.5104110935e-04 9.5708364331e+02 3.9929411076e-01
1.6145341215e-04 1.0202718590e+03 3.9929411076e-01
1.7258350272e-04 1.0876217074e+03 3.9929411076e-01
1.8448085757e-04 1.1594054690e+03 3.9929411076e-01
1.9719838747e-04 1.2359125554e+03 3.9929411076e-01
2.1079262660e-04 1.3174504666e+03 3.9929411076e-01
2.2532400908e-04 1.4043459392e+03 3.9929411076e-01
2.4085713085e-04 1.4969466691e+03 3.9929411076e-01
2.5746106985e-04 1.5956216945e+03 3.9929411076e-01
2.7520960430e-04 1.7007621614e+03 3.9929411076e-01
2.9418169288e-04 1.8127843862e+03 3.9929411076e-01
3.1446164940e-04 1.9321284202e+03 3.9929411076e-01
3.3613966662e-04 2.0592611118e+03 3.9929411076e-01
3.5931204911e-04 2.1946761072e+03 3.9929411076e-01
3.8408191176e-04 2.3388961465e+03 3.9929411076e-01
4.1055929614e-04 2.4924732557e+03 3.9929411076e-01
4.3886195635e-04 2.6559900864e+03 3.9929411076e-01
4.6911570826e-04 2.8300599156e+03 3.9929411076e-01
5.0145509886e-04 3.0153285603e+03 3.9929411076e-01
5.3602381376e-04 3.2124757167e+03 3.9929411076e-01
5.7297560852e-04 3.4222134294e+03 3.9929411076e-01
6.1247474514e-04 3.6452874312e+03 3.9929411076e-01
6.5469677793e-04 3.8824767600e+03 3.9929411076e-01
6.9982954301e-04 4.1345964390e+03 3.9929411076e-01
7.4807356577e-04 4.4024898200e+03 3.9929411076e-01
7.9964339966e-04 4.6870366224e+03 3.9929411076e-01
8.5476832464e-04 4.9891456604e+03 3.9929411076e-01
9.1369333677e-04 5.3097540763e+03 3.9929411076e-01
9.7668042872e-04 5.6498296384e+03 3.9929411076e-01
1.0440096958e-03 6.0103588729e+03 3.9929411076e-01
1.1159804417e-03 6.3923520411e+03 3.9929411076e-01
1.1929126922e-03 6.7968370136e+03 3.9929411076e-01
1.2751482427e-03 7.2248431927e+03 3.9929411076e-01
1.3630529866e-03 7.6774095509e+03 3.9929411076e-01
1.4570176136e-03 8.1555620449e+03 3.9929411076e-01
1.5574598219e-03 8.6603074906e+03 3.9929411076e-01
1.6648261808e-03 9.1926213124e+03 3.9929411076e-01
1.7795939930e-03 9.7534268714e+03 3.9929411076e-01
1.9022736233e-03 1.0343590106e+04 3.9929411076e-01
2.0334103610e-03 1.0963895030e+04 3.9929411076e-01
2.1735872142e-03 1.1615025360e+04 3.9929411076e-01
2.3234274704e-03 1.2297552263e+04 3.9929411076e-01
2.4835972581e-03 1.3011915216e+04 3.9929411076e-01
2.6548085734e-03 1.3758389084e+04 3.9929411076e-01
2.8378227726e-03 1.4537064211e+04 3.9929411076e-01
3.0334533658e-03 1.5347818096e+04 3.9929411076e-01
3.2425699755e-03 1.6190275575e+04 3.9929411076e-01
3.4661025274e-03 1.7063790448e+04 3.9929411076e-01
3.7050447427e-03 1.7967399542e+04 3.9929411076e-01
3.9604585618e-03 1.8899787488e+04 3.9929411076e-01
4.2334804311e-03 1.9859223941e+04 3.9929411076e-01
4.5253229327e-03 2.0843542142e+04 3.9929411076e-01
4.8372847959e-03 2.1851135779e+04 3.9929411076e-01
5.1707518287e-03 2.2876763285e+04 3.9929411076e-01
5.5272071622e-03 2.3917674484e+04 3.9929411076e-01
5.9082354419e-03 2.4969526670e+04 3.9929411076e-01
6.3155302778e-03 2.6026675548e+04 3.9929411076e-01
6.7509030923e-03 2.7084476751e+04 3.9929411076e-01
7.2162891738e-03 2.8135932335e+04 3.9929411076e-01
7.7137574553e-03 2.9173955543e+04 3.9929411076e-01
8.2455193624e-03 3.0189885461e+04 3.9929411076e-01
8.8139399886e-03 3.1174684483e+04 3.9929411076e-01
9.4215450808e-03 3.2118595301e+04 3.9929411076e-01
1.0071036406e-02 3.3010748900e+04 3.9929411076e-01
1.0765301995e-02 3.3839486121e+04 3.9929411076e-01
1.1507427320e-02 3.4592088166e+04 3.9929411076e-01
1.2300713919e-02 3.5255122657e+04 3.9929411076e-01
1.3148685917e-02 3.5814556956e+04 3.9929411076e-01
1.4055115171e-02 3.6255843915e+04 3.9929411076e-01
1.5024030581e-02 3.6564365948e+04 3.9929411076e-01
1.6059739515e-02 3.6725713723e+04 3.9929411076e-01
1.7166847363e-02 3.6726243545e+04 3.9929411076e-01
1.8350275233e-02 3.6553610247e+04 3.9929411076e-01
1.9615285099e-02 3.6197753326e+04 3.9929411076e-01
2.0967502147e-02 3.5651711591e+04 3.9929411076e-01
2.2412935272e-02 3.4912728739e+04 3.9929411076e-01
2.3958012462e-02 3.3983407944e+04 3.9929411076e-01
2.5609601289e-02 3.2872786814e+04 3.9929411076e-01
2.7375046164e-02 3.1597259217e+04 3.9929411076e-01
2.9262196273e-02 3.0181144922e+04 3.9929411076e-01
3.1279440969e-02 2.8656720222e+04 3.9929411076e-01
3.3435747027e-02 2.7063510483e+04 3.9929411076e-01
