z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.1340000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 4.9156099463e+01 4.6657438446e-01
7.5206098700e-06 5.2404798485e+01 4.6657438446e-01
8.0390564108e-06 5.5868195254e+01 4.6657438446e-01
8.5932442744e-06 5.9560490650e+01 4.6657438446e-01
9.1856354629e-06 6.3496797253e+01 4.6657438446e-01
9.8188638731e-06 6.7693240431e+01 4.6657438446e-01
1.0495745300e-05 7.2167012878e+01 4.6657438446e-01
1.1219289263e-05 7.6936440354e+01 4.6657438446e-01
1.1992711734e-05 8.2021052434e+01 4.6657438446e-01
1.2819450603e-05 8.7441670022e+01 4.6657438446e-01
1.3703183868e-05 9.3220509061e+01 4.6657438446e-01
1.4647837816e-05 9.9381217723e+01 4.6657438446e-01
1.5657613403e-05 1.0594903120e+02 4.6657438446e-01
1.6736999896e-05 1.1295084157e+02 4.6657438446e-01
1.7890795789e-05 1.2041531360e+02 4.6657438446e-01
1.9124130631e-05 1.2837300454e+02 4.6657438446e-01
2.0442488676e-05 1.3685649362e+02 4.6657438446e-01
2.1851728889e-05 1.4590048624e+02 4.6657438446e-01
2.3358117687e-05 1.5554199760e+02 4.6657438446e-01
2.4968352591e-05 1.6582047539e+02 4.6657438446e-01
2.6689593142e-05 1.7677796652e+02 4.6657438446e-01
2.8529490010e-05 1.8845926936e+02 4.6657438446e-01
3.0496221370e-05 2.0091212913e+02 4.6657438446e-01
3.2598534744e-05 2.1418746412e+02 4.6657438446e-01
3.4845776099e-05 2.2833950757e+02 4.6657438446e-01
3.7247933506e-05 2.4342603772e+02 4.6657438446e-01
3.9815688069e-05 2.5950864875e+02 4.6657438446e-01
4.2560455768e-05 2.7665295945e+02 4.6657438446e-01
4.5494442020e-05 2.9492889632e+02 4.6657438446e-01
4.8630685342e-05 3.1441090274e+02 4.6657438446e-01
5.1983130106e-05 3.3517832290e+02 4.6657438446e-01
5.5566681112e-05 3.5731566492e+02 4.6657438446e-01
5.9397272707e-05 3.8091294676e+02 4.6657438446e-01
6.3491934270e-05 4.0606601122e+02 4.6657438446e-01
6.7868866609e-05 4.3287689932e+02 4.6657438446e-01
7.2547532909e-05 4.6145430295e+02 4.6657438446e-01
7.7548735135e-05 4.9191391776e+02 4.6657438446e-01
8.2894701336e-05 5.2437885265e+02 4.6657438446e-01
8.8609194791e-05 5.5898016079e+02 4.6657438446e-01
9.4717637694e-05 5.9585744568e+02 4.6657438446e-01
1.0124716937e-04 6.3515906029e+02 4.6657438446e-01
1.0822682816e-04 6.7704304153e+02 4.6657438446e-01
1.1568764603e-04 7.2167750503e+02 4.6657438446e-01
1.2366278679e-04 7.6924129239e+02 4.6657438446e-01
1.3218770619e-04 8.1992473686e+02 4.6657438446e-01
1.4130031923e-04 8.7393045981e+02 4.6657438446e-01
1.5104110935e-04 9.3147381171e+02 4.6657438446e-01
1.6145341215e-04 9.9278433496e+02 4.6657438446e-01
1.7258350272e-04 1.0581060511e+03 4.6657438446e-01
1.8448085757e-04 1.1276987654e+03 4.6657438446e-01
1.9719838747e-04 1.2018391782e+03 4.6657438446e-01
2.1079262660e-04 1.2808217204e+03 4.6657438446e-01
2.2532400908e-04 1.3649598726e+03 4.6657438446e-01
2.4085713085e-04 1.4545873664e+03 4.6657438446e-01
2.5746106985e-04 1.5500596801e+03 4.6657438446e-01
2.7520960430e-04 1.6517549032e+03 4.6657438446e-01
2.9418169288e-04 1.7600760484e+03 4.6657438446e-01
3.1446164940e-04 1.8754515449e+03 4.6657438446e-01
3.3613966662e-04 1.9983376564e+03 4.6657438446e-01
3.5931204911e-04 2.1292191528e+03 4.6657438446e-01
3.8408191176e-04 2.2686125199e+03 4.6657438446e-01
4.1055929614e-04 2.4170657642e+03 4.6657438446e-01
4.3886195635e-04 2.5751618602e+03 4.6657438446e-01
4.6911570826e-04 2.7435195827e+03 4.6657438446e-01
5.0145509886e-04 2.9227959516e+03 4.6657438446e-01
5.3602381376e-04 3.1136870073e+03 4.6657438446e-01
5.7297560852e-04 3.3169312333e+03 4.6657438446e-01
6.1247474514e-04 3.5333099331e+03 4.6657438446e-01
6.5469677793e-04 3.7636491761e+03 4.6657438446e-01
6.9982954301e-04 4.0088223991e+03 4.6657438446e-01
7.4807356577e-04 4.2697492972e+03 4.6657438446e-01
7.9964339966e-04 4.5473991212e+03 4.6657438446e-01
8.5476832464e-04 4.8427896757e+03 4.6657438446e-01
9.1369333677e-04 5.1569869086e+03 4.6657438446e-01
9.7668042872e-04 5.4911048190e+03 4.6657438446e-01
1.0440096958e-03 5.8463029051e+03 4.6657438446e-01
1.1159804417e-03 6.2237817683e+03 4.6657438446e-01
1.1929126922e-03 6.6247785989e+03 4.6657438446e-01
1.2751482427e-03 7.0505574843e+03 4.6657438446e-01
1.3630529866e-03 7.5024030826e+03 4.6657438446e-01
1.4570176136e-03 7.9816019682e+03 4.6657438446e-01
1.5574598219e-03 8.4894273740e+03 4.6657438446e-01
1.6648261808e-03 9.0271170850e+03 4.6657438446e-01
1.7795939930e-03 9.5958459349e+03 4.6657438446e-01
1.9022736233e-03 1.0196695065e+04 4.6657438446e-01
2.0334103610e-03 1.0830613552e+04 4.6657438446e-01
2.1735872142e-03 1.1498380022e+04 4.6657438446e-01
2.3234274704e-03 1.2200559796e+04 4.6657438446e-01
2.4835972581e-03 1.2937460776e+04 4.6657438446e-01
2.6548085734e-03 1.3709092744e+04 4.6657438446e-01
2.8378227726e-03 1.4515132619e+04 4.6657438446e-01
3.0334533658e-03 1.5354893079e+04 4.6657438446e-01
3.2425699755e-03 1.6227304810e+04 4.6657438446e-01
3.4661025274e-03 1.7130908592e+04 4.6657438446e-01
3.7050447427e-03 1.8063852794e+04 4.6657438446e-01
3.9604585618e-03 1.9023900859e+04 4.6657438446e-01
4.2334804311e-03 2.0008447854e+04 4.6657438446e-01
4.5253229327e-03 2.1014518123e+04 4.6657438446e-01
4.8372847959e-03 2.2038787346e+04 4.6657438446e-01
5.1707518287e-03 2.3077563493e+04 4.6657438446e-01
5.5272071622e-03 2.4126788291e+04 4.6657438446e-01
5.9082354419e-03 2.5182006460e+04 4.6657438446e-01
6.3155302778e-03 2.6238333984e+04 4.6657438446e-01
6.7509030923e-03 2.7290418170e+04 4.6657438446e-01
7.2162891738e-03 2.8332379566e+04 4.6657438446e-01
7.7137574553e-03 2.9357752254e+04 4.6657438446e-01
8.2455193624e-03 3.0359408703e+04 4.6657438446e-01
8.8139399886e-03 3.1329473913e+04 4.6657438446e-01
9.4215450808e-03 3.2259214675e+04 4.6657438446e-01
1.0071036406e-02 3.3138924468e+04 4.6657438446e-01
1.0765301995e-02 3.3957782460e+04 4.6657438446e-01
1.1507427320e-02 3.4703710652e+04 4.6657438446e-01
1.2300713919e-02 3.5363260408e+04 4.6657438446e-01
1.3148685917e-02 3.5921559638e+04 4.6657438446e-01
1.4055115171e-02 3.6362431718e+04 4.6657438446e-01
1.5024030581e-02 3.6668775683e+04 4.6657438446e-01
1.6059739515e-02 3.6823371935e+04 4.6657438446e-01
1.7166847363e-02 3.6810226035e+04 4.6657438446e-01
1.8350275233e-02 3.6616479590e+04 4.6657438446e-01
1.9615285099e-02 3.6234707041e+04 4.6657438446e-01
2.0967502147e-02 3.5665132048e+04 4.6657438446e-01
2.2412935272e-02 3.4917062869e+04 4.6657438446e-01
2.3958012462e-02 3.4008837000e+04 4.6657438446e-01
2.5609601289e-02 3.2965970036e+04 4.6657438446e-01
2.7375046164e-02 3.1817837925e+04 4.6657438446e-01
2.9262196273e-02 3.0593847607e+04 4.6657438446e-01
3.1279440969e-02 2.9320190222e+04 4.6657438446e-01
3.3435747027e-02 2.8017932757e+04 4.6657438446e-01
3.5740699619e-02 2.6702593488e+04 4.6657438446e-01
3.8204550743e-02 2.5384843875e+04 4.6657438446e-01
4.0838252753e-02 2.4071789969e+04 4.6657438446e-01
4.3653514236e-02 2.2768317831e+04 4.6657438446e-01
4.6478152275e-02 2.1554528445e+04 4.6657438446e-01
4.9302790314e-02 2.0425747091e+04 4.6657438446e-01
5.2127432078e-02 1.9374024143e+04 4.6657438446e-01
5.4952070117e-02 1.8392528639e+04 4.6657438446e-01
5.7776708156e-02 1.7475339635e+04 4.6657438446e-01
6.0601349920e-02 1.6617264201e+04 4.6657438446e-01
6.3425987959e-02 1.5813696467e+04 4.6657438446e-01
