z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.4580000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0433871394e+01 4.1015507636e-01
7.5206098700e-06 5.3767048066e+01 4.1015507636e-01
8.0390564108e-06 5.7320509445e+01 4.1015507636e-01
8.5932442744e-06 6.1108824776e+01 4.1015507636e-01
9.1856354629e-06 6.5147510021e+01 4.1015507636e-01
9.8188638731e-06 6.9453112893e+01 4.1015507636e-01
1.0495745300e-05 7.4043252540e+01 4.1015507636e-01
1.1219289263e-05 7.8936778278e+01 4.1015507636e-01
1.1992711734e-05 8.4153690220e+01 4.1015507636e-01
1.2819450603e-05 8.9715383047e+01 4.1015507636e-01
1.3703183868e-05 9.5644663011e+01 4.1015507636e-01
1.4647837816e-05 1.0196577628e+02 4.1015507636e-01
1.5657613403e-05 1.0870464705e+02 4.1015507636e-01
1.6736999896e-05 1.1588888318e+02 4.1015507636e-01
1.7890795789e-05 1.2354792927e+02 4.1015507636e-01
1.9124130631e-05 1.3171310072e+02 4.1015507636e-01
2.0442488676e-05 1.4041791244e+02 4.1015507636e-01
2.1851728889e-05 1.4969798823e+02 4.1015507636e-01
2.3358117687e-05 1.5959136684e+02 4.1015507636e-01
2.4968352591e-05 1.7013847935e+02 4.1015507636e-01
2.6689593142e-05 1.8138268203e+02 4.1015507636e-01
2.8529490010e-05 1.9336992750e+02 4.1015507636e-01
3.0496221370e-05 2.0614927501e+02 4.1015507636e-01
3.2598534744e-05 2.1977316250e+02 4.1015507636e-01
3.4845776099e-05 2.3429732725e+02 4.1015507636e-01
3.7247933506e-05 2.4978115736e+02 4.1015507636e-01
3.9815688069e-05 2.6628825863e+02 4.1015507636e-01
4.2560455768e-05 2.8388597839e+02 4.1015507636e-01
4.5494442020e-05 3.0264656195e+02 4.1015507636e-01
4.8630685342e-05 3.2264658570e+02 4.1015507636e-01
5.1983130106e-05 3.4396809094e+02 4.1015507636e-01
5.5566681112e-05 3.6669813032e+02 4.1015507636e-01
5.9397272707e-05 3.9092981095e+02 4.1015507636e-01
6.3491934270e-05 4.1676238509e+02 4.1015507636e-01
6.7868866609e-05 4.4430118215e+02 4.1015507636e-01
7.2547532909e-05 4.7365890118e+02 4.1015507636e-01
7.7548735135e-05 5.0495554287e+02 4.1015507636e-01
8.2894701336e-05 5.3831881771e+02 4.1015507636e-01
8.8609194791e-05 5.7388518905e+02 4.1015507636e-01
9.4717637694e-05 6.1179987315e+02 4.1015507636e-01
1.0124716937e-04 6.5221702055e+02 4.1015507636e-01
1.0822682816e-04 6.9530184762e+02 4.1015507636e-01
1.1568764603e-04 7.4122986557e+02 4.1015507636e-01
1.2366278679e-04 7.9018783282e+02 4.1015507636e-01
1.3218770619e-04 8.4237479815e+02 4.1015507636e-01
1.4130031923e-04 8.9800305302e+02 4.1015507636e-01
1.5104110935e-04 9.5729781412e+02 4.1015507636e-01
1.6145341215e-04 1.0204996271e+03 4.1015507636e-01
1.7258350272e-04 1.0878641849e+03 4.1015507636e-01
1.8448085757e-04 1.1596635981e+03 4.1015507636e-01
1.9719838747e-04 1.2361871199e+03 4.1015507636e-01
2.1079262660e-04 1.3177418724e+03 4.1015507636e-01
2.2532400908e-04 1.4046558392e+03 4.1015507636e-01
2.4085713085e-04 1.4972757796e+03 4.1015507636e-01
2.5746106985e-04 1.5959712198e+03 4.1015507636e-01
2.7520960430e-04 1.7011328193e+03 4.1015507636e-01
2.9418169288e-04 1.8131773608e+03 4.1015507636e-01
3.1446164940e-04 1.9325449373e+03 4.1015507636e-01
3.3613966662e-04 2.0597021276e+03 4.1015507636e-01
3.5931204911e-04 2.1951429027e+03 4.1015507636e-01
3.8408191176e-04 2.3393893518e+03 4.1015507636e-01
4.1055929614e-04 2.4929942218e+03 4.1015507636e-01
4.3886195635e-04 2.6565387405e+03 4.1015507636e-01
4.6911570826e-04 2.8306376960e+03 4.1015507636e-01
5.0145509886e-04 3.0159372599e+03 4.1015507636e-01
5.3602381376e-04 3.2131144428e+03 4.1015507636e-01
5.7297560852e-04 3.4228828995e+03 4.1015507636e-01
6.1247474514e-04 3.6459883940e+03 4.1015507636e-01
6.5469677793e-04 3.8832098876e+03 4.1015507636e-01
6.9982954301e-04 4.1353604463e+03 4.1015507636e-01
7.4807356577e-04 4.4032868776e+03 4.1015507636e-01
7.9964339966e-04 4.6878668282e+03 4.1015507636e-01
8.5476832464e-04 4.9900098725e+03 4.1015507636e-01
9.1369333677e-04 5.3106527960e+03 4.1015507636e-01
9.7668042872e-04 5.6507621347e+03 4.1015507636e-01
1.0440096958e-03 6.0113309102e+03 4.1015507636e-01
1.1159804417e-03 6.3933637541e+03 4.1015507636e-01
1.1929126922e-03 6.7978896066e+03 4.1015507636e-01
1.2751482427e-03 7.2259446640e+03 4.1015507636e-01
1.3630529866e-03 7.6785600434e+03 4.1015507636e-01
1.4570176136e-03 8.1567668618e+03 4.1015507636e-01
1.5574598219e-03 8.6615701135e+03 4.1015507636e-01
1.6648261808e-03 9.1939450423e+03 4.1015507636e-01
1.7795939930e-03 9.7548168235e+03 4.1015507636e-01
1.9022736233e-03 1.0345048229e+04 4.1015507636e-01
2.0334103610e-03 1.0965420759e+04 4.1015507636e-01
2.1735872142e-03 1.1616623760e+04 4.1015507636e-01
2.3234274704e-03 1.2299229027e+04 4.1015507636e-01
2.4835972581e-03 1.3013674839e+04 4.1015507636e-01
2.6548085734e-03 1.3760231129e+04 4.1015507636e-01
2.8378227726e-03 1.4538993681e+04 4.1015507636e-01
3.0334533658e-03 1.5349833333e+04 4.1015507636e-01
3.2425699755e-03 1.6192380014e+04 4.1015507636e-01
3.4661025274e-03 1.7065986465e+04 4.1015507636e-01
3.7050447427e-03 1.7969691954e+04 4.1015507636e-01
3.9604585618e-03 1.8902170035e+04 4.1015507636e-01
4.2334804311e-03 1.9861699517e+04 4.1015507636e-01
4.5253229327e-03 2.0846110774e+04 4.1015507636e-01
4.8372847959e-03 2.1853794364e+04 4.1015507636e-01
5.1707518287e-03 2.2879509803e+04 4.1015507636e-01
5.5272071622e-03 2.3920511316e+04 4.1015507636e-01
5.9082354419e-03 2.4972437881e+04 4.1015507636e-01
6.3155302778e-03 2.6029665881e+04 4.1015507636e-01
6.7509030923e-03 2.7087535337e+04 4.1015507636e-01
7.2162891738e-03 2.8139051196e+04 4.1015507636e-01
7.7137574553e-03 2.9177119721e+04 4.1015507636e-01
8.2455193624e-03 3.0193091431e+04 4.1015507636e-01
8.8139399886e-03 3.1177916297e+04 4.1015507636e-01
9.4215450808e-03 3.2121853490e+04 4.1015507636e-01
1.0071036406e-02 3.3014009888e+04 4.1015507636e-01
1.0765301995e-02 3.3842743520e+04 4.1015507636e-01
1.1507427320e-02 3.4595315264e+04 4.1015507636e-01
1.2300713919e-02 3.5258315521e+04 4.1015507636e-01
