z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.7820000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 4.9101778128e+01 3.6520230405e-01
7.5206098700e-06 5.2346887102e+01 3.6520230405e-01
8.0390564108e-06 5.5806456567e+01 3.6520230405e-01
8.5932442744e-06 5.9494671713e+01 3.6520230405e-01
9.1856354629e-06 6.3426628420e+01 3.6520230405e-01
9.8188638731e-06 6.7618434238e+01 3.6520230405e-01
1.0495745300e-05 7.2087262865e+01 3.6520230405e-01
1.1219289263e-05 7.6851419809e+01 3.6520230405e-01
1.1992711734e-05 8.1930413068e+01 3.6520230405e-01
1.2819450603e-05 8.7345040540e+01 3.6520230405e-01
1.3703183868e-05 9.3117493621e+01 3.6520230405e-01
1.4647837816e-05 9.9271394355e+01 3.6520230405e-01
1.5657613403e-05 1.0583195005e+02 3.6520230405e-01
1.6736999896e-05 1.1282602308e+02 3.6520230405e-01
1.7890795789e-05 1.2028224654e+02 3.6520230405e-01
1.9124130631e-05 1.2823114392e+02 3.6520230405e-01
2.0442488676e-05 1.3670525847e+02 3.6520230405e-01
2.1851728889e-05 1.4573925723e+02 3.6520230405e-01
2.3358117687e-05 1.5537011454e+02 3.6520230405e-01
2.4968352591e-05 1.6563723450e+02 3.6520230405e-01
2.6689593142e-05 1.7658261760e+02 3.6520230405e-01
2.8529490010e-05 1.8825101273e+02 3.6520230405e-01
3.0496221370e-05 2.0069011238e+02 3.6520230405e-01
3.2598534744e-05 2.1395077864e+02 3.6520230405e-01
3.4845776099e-05 2.2808718487e+02 3.6520230405e-01
3.7247933506e-05 2.4315704553e+02 3.6520230405e-01
3.9815688069e-05 2.5922188682e+02 3.6520230405e-01
4.2560455768e-05 2.7634725513e+02 3.6520230405e-01
4.5494442020e-05 2.9460299982e+02 3.6520230405e-01
4.8630685342e-05 3.1406348218e+02 3.6520230405e-01
5.1983130106e-05 3.3480795888e+02 3.6520230405e-01
5.5566681112e-05 3.5692084491e+02 3.6520230405e-01
5.9397272707e-05 3.8049205903e+02 3.6520230405e-01
6.3491934270e-05 4.0561733847e+02 3.6520230405e-01
6.7868866609e-05 4.3239861192e+02 3.6520230405e-01
7.2547532909e-05 4.6094445166e+02 3.6520230405e-01
7.7548735135e-05 4.9137042607e+02 3.6520230405e-01
8.2894701336e-05 5.2379950879e+02 3.6520230405e-01
8.8609194791e-05 5.5836260900e+02 3.6520230405e-01
