z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.6000000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0411459864e+01 3.8923889341e-01
7.5206098700e-06 5.3743149971e+01 3.8923889341e-01
8.0390564108e-06 5.7295043811e+01 3.8923889341e-01
8.5932442744e-06 6.1081681895e+01 3.8923889341e-01
9.1856354629e-06 6.5118574097e+01 3.8923889341e-01
9.8188638731e-06 6.9422256312e+01 3.8923889341e-01
1.0495745300e-05 7.4010353401e+01 3.8923889341e-01
1.1219289263e-05 7.8901705079e+01 3.8923889341e-01
1.1992711734e-05 8.4116321855e+01 3.8923889341e-01
1.2819450603e-05 8.9675523515e+01 3.8923889341e-01
1.3703183868e-05 9.5602159429e+01 3.8923889341e-01
1.4647837816e-05 1.0192048896e+02 3.8923889341e-01
1.5657613403e-05 1.0865636400e+02 3.8923889341e-01
1.6736999896e-05 1.1583741151e+02 3.8923889341e-01
1.7890795789e-05 1.2349303353e+02 3.8923889341e-01
1.9124130631e-05 1.3165460233e+02 3.8923889341e-01
2.0442488676e-05 1.4035554217e+02 3.8923889341e-01
2.1851728889e-05 1.4963148046e+02 3.8923889341e-01
2.3358117687e-05 1.5952042395e+02 3.8923889341e-01
2.4968352591e-05 1.7006294758e+02 3.8923889341e-01
2.6689593142e-05 1.8130215673e+02 3.8923889341e-01
2.8529490010e-05 1.9328403967e+02 3.8923889341e-01
3.0496221370e-05 2.0605774460e+02 3.8923889341e-01
3.2598534744e-05 2.1967559217e+02 3.8923889341e-01
3.4845776099e-05 2.3419328952e+02 3.8923889341e-01
3.7247933506e-05 2.4967028279e+02 3.8923889341e-01
3.9815688069e-05 2.6617004664e+02 3.8923889341e-01
4.2560455768e-05 2.8376000876e+02 3.8923889341e-01
4.5494442020e-05 3.0251225482e+02 3.8923889341e-01
4.8630685342e-05 3.2250342777e+02 3.8923889341e-01
5.1983130106e-05 3.4381548322e+02 3.8923889341e-01
5.5566681112e-05 3.6653551315e+02 3.8923889341e-01
5.9397272707e-05 3.9075650127e+02 3.8923889341e-01
6.3491934270e-05 4.1657757484e+02 3.8923889341e-01
6.7868866609e-05 4.4410415570e+02 3.8923889341e-01
7.2547532909e-05 4.7344899257e+02 3.8923889341e-01
7.7548735135e-05 5.0473185898e+02 3.8923889341e-01
8.2894701336e-05 5.3808056033e+02 3.8923889341e-01
8.8609194791e-05 5.7363131161e+02 3.8923889341e-01
9.4717637694e-05 6.1152929130e+02 3.8923889341e-01
1.0124716937e-04 6.5192869173e+02 3.8923889341e-01
1.0822682816e-04 6.9499493482e+02 3.8923889341e-01
1.1568764603e-04 7.4090290951e+02 3.8923889341e-01
1.2366278679e-04 7.8983943931e+02 3.8923889341e-01
1.3218770619e-04 8.4200393693e+02 3.8923889341e-01
1.4130031923e-04 8.9760820280e+02 3.8923889341e-01
1.5104110935e-04 9.5687738193e+02 3.8923889341e-01
1.6145341215e-04 1.0200524313e+03 3.8923889341e-01
