z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.3140000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0457107796e+01 4.3360184904e-01
7.5206098700e-06 5.3791807908e+01 4.3360184904e-01
8.0390564108e-06 5.7346916148e+01 4.3360184904e-01
8.5932442744e-06 6.1136980305e+01 4.3360184904e-01
9.1856354629e-06 6.5177527150e+01 4.3360184904e-01
9.8188638731e-06 6.9485108091e+01 4.3360184904e-01
1.0495745300e-05 7.4077365110e+01 4.3360184904e-01
1.1219289263e-05 7.8973127145e+01 4.3360184904e-01
1.1992711734e-05 8.4192450666e+01 4.3360184904e-01
1.2819450603e-05 8.9756710980e+01 4.3360184904e-01
1.3703183868e-05 9.5688708754e+01 4.3360184904e-01
1.4647837816e-05 1.0201275624e+02 4.3360184904e-01
1.5657613403e-05 1.0875473309e+02 4.3360184904e-01
1.6736999896e-05 1.1594227401e+02 4.3360184904e-01
1.7890795789e-05 1.2360480936e+02 4.3360184904e-01
1.9124130631e-05 1.3177377818e+02 4.3360184904e-01
2.0442488676e-05 1.4048257751e+02 4.3360184904e-01
2.1851728889e-05 1.4976693766e+02 4.3360184904e-01
2.3358117687e-05 1.5966484117e+02 4.3360184904e-01
2.4968352591e-05 1.7021683720e+02 4.3360184904e-01
2.6689593142e-05 1.8146621404e+02 4.3360184904e-01
2.8529490010e-05 1.9345894838e+02 4.3360184904e-01
3.0496221370e-05 2.0624422272e+02 4.3360184904e-01
3.2598534744e-05 2.1987430357e+02 4.3360184904e-01
3.4845776099e-05 2.3440515023e+02 4.3360184904e-01
3.7247933506e-05 2.4989617122e+02 4.3360184904e-01
3.9815688069e-05 2.6641081277e+02 4.3360184904e-01
4.2560455768e-05 2.8401668049e+02 4.3360184904e-01
4.5494442020e-05 3.0278584377e+02 4.3360184904e-01
4.8630685342e-05 3.2279505893e+02 4.3360184904e-01
5.1983130106e-05 3.4412629677e+02 4.3360184904e-01
5.5566681112e-05 3.6686682374e+02 4.3360184904e-01
5.9397272707e-05 3.9110960771e+02 4.3360184904e-01
6.3491934270e-05 4.1695394698e+02 4.3360184904e-01
6.7868866609e-05 4.4450534852e+02 4.3360184904e-01
7.2547532909e-05 4.7387650190e+02 4.3360184904e-01
7.7548735135e-05 5.0518744159e+02 4.3360184904e-01
8.2894701336e-05 5.3856603394e+02 4.3360184904e-01
8.8609194791e-05 5.7414854524e+02 4.3360184904e-01
9.4717637694e-05 6.1208033165e+02 4.3360184904e-01
1.0124716937e-04 6.5251587974e+02 4.3360184904e-01
1.0822682816e-04 6.9562030791e+02 4.3360184904e-01
1.1568764603e-04 7.4156883891e+02 4.3360184904e-01
1.2366278679e-04 7.9054899108e+02 4.3360184904e-01
1.3218770619e-04 8.4275927988e+02 4.3360184904e-01
1.4130031923e-04 8.9841234241e+02 4.3360184904e-01
1.5104110935e-04 9.5773372014e+02 4.3360184904e-01
1.6145341215e-04 1.0209634009e+03 4.3360184904e-01
1.7258350272e-04 1.0883579288e+03 4.3360184904e-01
1.8448085757e-04 1.1601883758e+03 4.3360184904e-01
1.9719838747e-04 1.2367452106e+03 4.3360184904e-01
2.1079262660e-04 1.3183352151e+03 4.3360184904e-01
2.2532400908e-04 1.4052863536e+03 4.3360184904e-01
2.4085713085e-04 1.4979453382e+03 4.3360184904e-01
2.5746106985e-04 1.5966816870e+03 4.3360184904e-01
2.7520960430e-04 1.7018867495e+03 4.3360184904e-01
2.9418169288e-04 1.8139768726e+03 4.3360184904e-01
3.1446164940e-04 1.9333916144e+03 4.3360184904e-01
3.3613966662e-04 2.0605982899e+03 4.3360184904e-01
3.5931204911e-04 2.1960906715e+03 4.3360184904e-01
3.8408191176e-04 2.3403915870e+03 4.3360184904e-01
4.1055929614e-04 2.4940516205e+03 4.3360184904e-01
4.3886195635e-04 2.6576539820e+03 4.3360184904e-01
4.6911570826e-04 2.8318120728e+03 4.3360184904e-01
5.0145509886e-04 3.0171712710e+03 4.3360184904e-01
5.3602381376e-04 3.2144112038e+03 4.3360184904e-01
5.7297560852e-04 3.4242425014e+03 4.3360184904e-01
6.1247474514e-04 3.6474121530e+03 4.3360184904e-01
6.5469677793e-04 3.8846989625e+03 4.3360184904e-01
6.9982954301e-04 4.1369161451e+03 4.3360184904e-01
7.4807356577e-04 4.4049074321e+03 4.3360184904e-01
7.9964339966e-04 4.6895558356e+03 4.3360184904e-01
8.5476832464e-04 4.9917670924e+03 4.3360184904e-01
9.1369333677e-04 5.3124823248e+03 4.3360184904e-01
9.7668042872e-04 5.6526670027e+03 4.3360184904e-01
1.0440096958e-03 6.0133132164e+03 4.3360184904e-01
1.1159804417e-03 6.3954302618e+03 4.3360184904e-01
1.1929126922e-03 6.8000478869e+03 4.3360184904e-01
1.2751482427e-03 7.2281964891e+03 4.3360184904e-01
1.3630529866e-03 7.6809181527e+03 4.3360184904e-01
1.4570176136e-03 8.1592393794e+03 4.3360184904e-01
1.5574598219e-03 8.6641632970e+03 4.3360184904e-01
1.6648261808e-03 9.1966644654e+03 4.3360184904e-01
1.7795939930e-03 9.7576706967e+03 4.3360184904e-01
1.9022736233e-03 1.0348042928e+04 4.3360184904e-01
2.0334103610e-03 1.0968564832e+04 4.3360184904e-01
2.1735872142e-03 1.1619920094e+04 4.3360184904e-01
2.3234274704e-03 1.2302687218e+04 4.3360184904e-01
2.4835972581e-03 1.3017297320e+04 4.3360184904e-01
2.6548085734e-03 1.3764029589e+04 4.3360184904e-01
2.8378227726e-03 1.4542973625e+04 4.3360184904e-01
3.0334533658e-03 1.5353994378e+04 4.3360184904e-01
3.2425699755e-03 1.6196729553e+04 4.3360184904e-01
3.4661025274e-03 1.7070531177e+04 4.3360184904e-01
3.7050447427e-03 1.7974430531e+04 4.3360184904e-01
3.9604585618e-03 1.8907105695e+04 4.3360184904e-01
4.2334804311e-03 1.9866825706e+04 4.3360184904e-01
4.5253229327e-03 2.0851431079e+04 4.3360184904e-01
4.8372847959e-03 2.1859302525e+04 4.3360184904e-01
5.1707518287e-03 2.2885199107e+04 4.3360184904e-01
5.5272071622e-03 2.3926376995e+04 4.3360184904e-01
5.9082354419e-03 2.4978475667e+04 4.3360184904e-01
6.3155302778e-03 2.6035862023e+04 4.3360184904e-01
6.7509030923e-03 2.7093871682e+04 4.3360184904e-01
7.2162891738e-03 2.8145526250e+04 4.3360184904e-01
7.7137574553e-03 2.9183699300e+04 4.3360184904e-01
8.2455193624e-03 3.0199763281e+04 4.3360184904e-01
8.8139399886e-03 3.1184654334e+04 4.3360184904e-01
9.4215450808e-03 3.2128638548e+04 4.3360184904e-01
1.0071036406e-02 3.3020808124e+04 4.3360184904e-01
1.0765301995e-02 3.3849525480e+04 4.3360184904e-01
1.1507427320e-02 3.4602051868e+04 4.3360184904e-01
1.2300713919e-02 3.5264975889e+04 4.3360184904e-01
1.3148685917e-02 3.5824236872e+04 4.3360184904e-01
1.4055115171e-02 3.6265317059e+04 4.3360184904e-01
1.5024030581e-02 3.6573566236e+04 4.3360184904e-01
1.6059739515e-02 3.6734606888e+04 4.3360184904e-01
1.7166847363e-02 3.6734770505e+04 4.3360184904e-01
1.8350275233e-02 3.6561733873e+04 4.3360184904e-01
1.9615285099e-02 3.6205422859e+04 4.3360184904e-01
2.0967502147e-02 3.5658916208e+04 4.3360184904e-01
2.2412935272e-02 3.4919422042e+04 4.3360184904e-01
2.3958012462e-02 3.3989571218e+04 4.3360184904e-01
2.5609601289e-02 3.2878412015e+04 4.3360184904e-01
2.7375046164e-02 3.1602345085e+04 4.3360184904e-01
2.9262196273e-02 3.0185697416e+04 4.3360184904e-01
3.1279440969e-02 2.8660753492e+04 4.3360184904e-01
3.3435747027e-02 2.7067048887e+04 4.3360184904e-01
3.5740699619e-02 2.5449744482e+04 4.3360184904e-01
3.8204550743e-02 2.3856860560e+04 4.3360184904e-01
4.0838252753e-02 2.2335703200e+04 4.3360184904e-01
4.3653514236e-02 2.0928312875e+04 4.3360184904e-01
4.6478152275e-02 1.9737064463e+04 4.3360184904e-01
4.9302790314e-02 1.8746574074e+04 4.3360184904e-01
5.2127432078e-02 1.7926907592e+04 4.3360184904e-01
5.4952070117e-02 1.7242726351e+04 4.3360184904e-01
5.7776708156e-02 1.6656911372e+04 4.3360184904e-01
6.0601349920e-02 1.6133102030e+04 4.3360184904e-01
6.3425987959e-02 1.5638407420e+04 4.3360184904e-01
6.6250629723e-02 1.5145376248e+04 4.3360184904e-01
6.9075264037e-02 1.4634116069e+04 4.3360184904e-01
7.1899905801e-02 1.4091063553e+04 4.3360184904e-01
7.4724547565e-02 1.3510893360e+04 4.3360184904e-01
7.7549181879e-02 1.2898625672e+04 4.3360184904e-01
8.0373823643e-02 1.2260559744e+04 4.3360184904e-01
8.3198465407e-02 1.1609221362e+04 4.3360184904e-01
8.6023099720e-02 1.0961379969e+04 4.3360184904e-01
8.8847741485e-02 1.0334739959e+04 4.3360184904e-01
9.1672383249e-02 9.7435437997e+03 4.3360184904e-01
9.5292858779e-02 9.0523711789e+03 4.3360184904e-01
9.8913334310e-02 8.4486239098e+03 4.3360184904e-01
