z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.2060000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 4.9149727071e+01 4.5285749268e-01
7.5206098700e-06 5.2398004948e+01 4.5285749268e-01
8.0390564108e-06 5.5860952739e+01 4.5285749268e-01
8.5932442744e-06 5.9552769484e+01 4.5285749268e-01
9.1856354629e-06 6.3488565804e+01 4.5285749268e-01
9.8188638731e-06 6.7684464976e+01 4.5285749268e-01
1.0495745300e-05 7.2157657468e+01 4.5285749268e-01
1.1219289263e-05 7.6926466661e+01 4.5285749268e-01
1.1992711734e-05 8.2010419601e+01 4.5285749268e-01
1.2819450603e-05 8.7430334493e+01 4.5285749268e-01
1.3703183868e-05 9.3208424400e+01 4.5285749268e-01
1.4647837816e-05 9.9368334428e+01 4.5285749268e-01
1.5657613403e-05 1.0593529650e+02 4.5285749268e-01
1.6736999896e-05 1.1293619921e+02 4.5285749268e-01
1.7890795789e-05 1.2039970361e+02 4.5285749268e-01
1.9124130631e-05 1.2835636297e+02 4.5285749268e-01
2.0442488676e-05 1.3683875234e+02 4.5285749268e-01
2.1851728889e-05 1.4588157258e+02 4.5285749268e-01
2.3358117687e-05 1.5552183411e+02 4.5285749268e-01
2.4968352591e-05 1.6579897952e+02 4.5285749268e-01
2.6689593142e-05 1.7675505026e+02 4.5285749268e-01
2.8529490010e-05 1.8843483890e+02 4.5285749268e-01
3.0496221370e-05 2.0088608447e+02 4.5285749268e-01
3.2598534744e-05 2.1415969868e+02 4.5285749268e-01
3.4845776099e-05 2.2830990773e+02 4.5285749268e-01
3.7247933506e-05 2.4339448238e+02 4.5285749268e-01
3.9815688069e-05 2.5947500883e+02 4.5285749268e-01
4.2560455768e-05 2.7661709739e+02 4.5285749268e-01
4.5494442020e-05 2.9489066550e+02 4.5285749268e-01
4.8630685342e-05 3.1437014692e+02 4.5285749268e-01
5.1983130106e-05 3.3513487555e+02 4.5285749268e-01
5.5566681112e-05 3.5726934860e+02 4.5285749268e-01
5.9397272707e-05 3.8086357240e+02 4.5285749268e-01
6.3491934270e-05 4.0601337733e+02 4.5285749268e-01
6.7868866609e-05 4.3282079127e+02 4.5285749268e-01
7.2547532909e-05 4.6139449204e+02 4.5285749268e-01
7.7548735135e-05 4.9185016038e+02 4.5285749268e-01
8.2894701336e-05 5.2431088931e+02 4.5285749268e-01
8.8609194791e-05 5.5890771509e+02 4.5285749268e-01
9.4717637694e-05 5.9578022327e+02 4.5285749268e-01
1.0124716937e-04 6.3507674770e+02 4.5285749268e-01
1.0822682816e-04 6.7695530499e+02 4.5285749268e-01
1.1568764603e-04 7.2158398917e+02 4.5285749268e-01
1.2366278679e-04 7.6914161890e+02 4.5285749268e-01
1.3218770619e-04 8.1981850306e+02 4.5285749268e-01
1.4130031923e-04 8.7381723708e+02 4.5285749268e-01
1.5104110935e-04 9.3135314393e+02 4.5285749268e-01
1.6145341215e-04 9.9265573675e+02 4.5285749268e-01
1.7258350272e-04 1.0579690060e+03 4.5285749268e-01
1.8448085757e-04 1.1275527240e+03 4.5285749268e-01
1.9719838747e-04 1.2016835560e+03 4.5285749268e-01
2.1079262660e-04 1.2806558957e+03 4.5285749268e-01
2.2532400908e-04 1.3647831843e+03 4.5285749268e-01
2.4085713085e-04 1.4543991113e+03 4.5285749268e-01
2.5746106985e-04 1.5498591106e+03 4.5285749268e-01
2.7520960430e-04 1.6515412245e+03 4.5285749268e-01
2.9418169288e-04 1.7598484156e+03 4.5285749268e-01
3.1446164940e-04 1.8752090602e+03 4.5285749268e-01
3.3613966662e-04 1.9980793658e+03 4.5285749268e-01
3.5931204911e-04 2.1289440429e+03 4.5285749268e-01
3.8408191176e-04 2.2683195146e+03 4.5285749268e-01
4.1055929614e-04 2.4167537210e+03 4.5285749268e-01
4.3886195635e-04 2.5748295669e+03 4.5285749268e-01
4.6911570826e-04 2.7431657532e+03 4.5285749268e-01
5.0145509886e-04 2.9224192225e+03 4.5285749268e-01
5.3602381376e-04 3.1132859339e+03 4.5285749268e-01
5.7297560852e-04 3.3165042857e+03 4.5285749268e-01
6.1247474514e-04 3.5328554922e+03 4.5285749268e-01
6.5469677793e-04 3.7631655302e+03 4.5285749268e-01
6.9982954301e-04 4.0083077398e+03 4.5285749268e-01
7.4807356577e-04 4.2692017163e+03 4.5285749268e-01
7.9964339966e-04 4.5468166074e+03 4.5285749268e-01
8.5476832464e-04 4.8421701120e+03 4.5285749268e-01
9.1369333677e-04 5.1563280702e+03 4.5285749268e-01
9.7668042872e-04 5.4904043720e+03 4.5285749268e-01
1.0440096958e-03 5.8455584064e+03 4.5285749268e-01
1.1159804417e-03 6.2229906665e+03 4.5285749268e-01
1.1929126922e-03 6.6239382369e+03 4.5285749268e-01
1.2751482427e-03 7.0496651045e+03 4.5285749268e-01
1.3630529866e-03 7.5014558334e+03 4.5285749268e-01
1.4570176136e-03 7.9805969150e+03 4.5285749268e-01
1.5574598219e-03 8.4883615128e+03 4.5285749268e-01
1.6648261808e-03 9.0259873607e+03 4.5285749268e-01
1.7795939930e-03 9.5946492648e+03 4.5285749268e-01
1.9022736233e-03 1.0195428367e+04 4.5285749268e-01
2.0334103610e-03 1.0829273782e+04 4.5285749268e-01
2.1735872142e-03 1.1496964212e+04 4.5285749268e-01
2.3234274704e-03 1.2199065106e+04 4.5285749268e-01
2.4835972581e-03 1.2935884551e+04 4.5285749268e-01
2.6548085734e-03 1.3707432571e+04 4.5285749268e-01
2.8378227726e-03 1.4513386398e+04 4.5285749268e-01
3.0334533658e-03 1.5353059093e+04 4.5285749268e-01
3.2425699755e-03 1.6225381797e+04 4.5285749268e-01
3.4661025274e-03 1.7128895821e+04 4.5285749268e-01
3.7050447427e-03 1.8061750135e+04 4.5285749268e-01
3.9604585618e-03 1.9021708852e+04 4.5285749268e-01
4.2334804311e-03 2.0006167769e+04 4.5285749268e-01
4.5253229327e-03 2.1012152023e+04 4.5285749268e-01
4.8372847959e-03 2.2036338131e+04 4.5285749268e-01
5.1707518287e-03 2.3075034951e+04 4.5285749268e-01
5.5272071622e-03 2.4124185126e+04 4.5285749268e-01
5.9082354419e-03 2.5179334321e+04 4.5285749268e-01
6.3155302778e-03 2.6235599483e+04 4.5285749268e-01
6.7509030923e-03 2.7287628885e+04 4.5285749268e-01
7.2162891738e-03 2.8329544037e+04 4.5285749268e-01
7.7137574553e-03 2.9354879960e+04 4.5285749268e-01
8.2455193624e-03 3.0356510030e+04 4.5285749268e-01
8.8139399886e-03 3.1326560101e+04 4.5285749268e-01
9.4215450808e-03 3.2256297751e+04 4.5285749268e-01
1.0071036406e-02 3.3136017163e+04 4.5285749268e-01
1.0765301995e-02 3.3954898107e+04 4.5285749268e-01
1.1507427320e-02 3.4700863069e+04 4.5285749268e-01
1.2300713919e-02 3.5360463759e+04 4.5285749268e-01
1.3148685917e-02 3.5918828271e+04 4.5285749268e-01
1.4055115171e-02 3.6359779969e+04 4.5285749268e-01
1.5024030581e-02 3.6666217637e+04 4.5285749268e-01
1.6059739515e-02 3.6820921125e+04 4.5285749268e-01
1.7166847363e-02 3.6807895073e+04 4.5285749268e-01
1.8350275233e-02 3.6614279726e+04 4.5285749268e-01
1.9615285099e-02 3.6232647670e+04 4.5285749268e-01
2.0967502147e-02 3.5663220222e+04 4.5285749268e-01
2.2412935272e-02 3.4915302894e+04 4.5285749268e-01
2.3958012462e-02 3.4007230215e+04 4.5285749268e-01
2.5609601289e-02 3.2964514834e+04 4.5285749268e-01
2.7375046164e-02 3.1816530038e+04 4.5285749268e-01
2.9262196273e-02 3.0592680590e+04 4.5285749268e-01
3.1279440969e-02 2.9319156037e+04 4.5285749268e-01
3.3435747027e-02 2.8017022357e+04 4.5285749268e-01
3.5740699619e-02 2.6701797309e+04 4.5285749268e-01
3.8204550743e-02 2.5384152221e+04 4.5285749268e-01
4.0838252753e-02 2.4071193269e+04 4.5285749268e-01
4.3653514236e-02 2.2767806814e+04 4.5285749268e-01
4.6478152275e-02 2.1554089911e+04 4.5285749268e-01
4.9302790314e-02 2.0425369939e+04 4.5285749268e-01
5.2127432078e-02 1.9373699199e+04 4.5285749268e-01
5.4952070117e-02 1.8392248275e+04 4.5285749268e-01
