z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.1700000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0480864823e+01 4.5962396661e-01
7.5206098700e-06 5.3817146411e+01 4.5962396661e-01
8.0390564108e-06 5.7373917641e+01 4.5962396661e-01
8.5932442744e-06 6.1165768877e+01 4.5962396661e-01
9.1856354629e-06 6.5208220438e+01 4.5962396661e-01
9.8188638731e-06 6.9517817397e+01 4.5962396661e-01
1.0495745300e-05 7.4112251474e+01 4.5962396661e-01
1.1219289263e-05 7.9010320400e+01 4.5962396661e-01
1.1992711734e-05 8.4232099470e+01 4.5962396661e-01
1.2819450603e-05 8.9798982163e+01 4.5962396661e-01
1.3703183868e-05 9.5733774952e+01 4.5962396661e-01
1.4647837816e-05 1.0206078307e+02 4.5962396661e-01
1.5657613403e-05 1.0880594594e+02 4.5962396661e-01
1.6736999896e-05 1.1599687331e+02 4.5962396661e-01
1.7890795789e-05 1.2366301675e+02 4.5962396661e-01
1.9124130631e-05 1.3183582320e+02 4.5962396661e-01
2.0442488676e-05 1.4054873492e+02 4.5962396661e-01
2.1851728889e-05 1.4983744233e+02 4.5962396661e-01
2.3358117687e-05 1.5973999233e+02 4.5962396661e-01
2.4968352591e-05 1.7029698693e+02 4.5962396661e-01
2.6689593142e-05 1.8155162842e+02 4.5962396661e-01
2.8529490010e-05 1.9355003535e+02 4.5962396661e-01
3.0496221370e-05 2.0634126961e+02 4.5962396661e-01
3.2598534744e-05 2.1997782403e+02 4.5962396661e-01
3.4845776099e-05 2.3451549589e+02 4.5962396661e-01
3.7247933506e-05 2.5001378427e+02 4.5962396661e-01
3.9815688069e-05 2.6653614281e+02 4.5962396661e-01
4.2560455768e-05 2.8415025056e+02 4.5962396661e-01
4.5494442020e-05 3.0292824676e+02 4.5962396661e-01
4.8630685342e-05 3.2294689333e+02 4.5962396661e-01
5.1983130106e-05 3.4428815272e+02 4.5962396661e-01
5.5566681112e-05 3.6703926014e+02 4.5962396661e-01
5.9397272707e-05 3.9129342778e+02 4.5962396661e-01
6.3491934270e-05 4.1714986289e+02 4.5962396661e-01
6.7868866609e-05 4.4471416503e+02 4.5962396661e-01
7.2547532909e-05 4.7409894003e+02 4.5962396661e-01
7.7548735135e-05 5.0542459450e+02 4.5962396661e-01
8.2894701336e-05 5.3881872188e+02 4.5962396661e-01
8.8609194791e-05 5.7441776374e+02 4.5962396661e-01
9.4717637694e-05 6.1236715422e+02 4.5962396661e-01
1.0124716937e-04 6.5282153673e+02 4.5962396661e-01
1.0822682816e-04 6.9594573904e+02 4.5962396661e-01
1.1568764603e-04 7.4191564002e+02 4.5962396661e-01
1.2366278679e-04 7.9091816969e+02 4.5962396661e-01
1.3218770619e-04 8.4315253706e+02 4.5962396661e-01
1.4130031923e-04 8.9883095246e+02 4.5962396661e-01
1.5104110935e-04 9.5817920538e+02 4.5962396661e-01
1.6145341215e-04 1.0214375312e+03 4.5962396661e-01
1.7258350272e-04 1.0888623447e+03 4.5962396661e-01
1.8448085757e-04 1.1607249400e+03 4.5962396661e-01
1.9719838747e-04 1.2373153909e+03 4.5962396661e-01
2.1079262660e-04 1.3189415395e+03 4.5962396661e-01
2.2532400908e-04 1.4059304412e+03 4.5962396661e-01
2.4085713085e-04 1.4986290865e+03 4.5962396661e-01
2.5746106985e-04 1.5974077240e+03 4.5962396661e-01
2.7520960430e-04 1.7026571154e+03 4.5962396661e-01
2.9418169288e-04 1.8147931583e+03 4.5962396661e-01
3.1446164940e-04 1.9342570306e+03 4.5962396661e-01
3.3613966662e-04 2.0615144682e+03 4.5962396661e-01
3.5931204911e-04 2.1970593766e+03 4.5962396661e-01
3.8408191176e-04 2.3414146976e+03 4.5962396661e-01
4.1055929614e-04 2.4951312535e+03 4.5962396661e-01
4.3886195635e-04 2.6587926587e+03 4.5962396661e-01
4.6911570826e-04 2.8330111308e+03 4.5962396661e-01
5.0145509886e-04 3.0184321128e+03 4.5962396661e-01
5.3602381376e-04 3.2157351399e+03 4.5962396661e-01
5.7297560852e-04 3.4256315285e+03 4.5962396661e-01
6.1247474514e-04 3.6488661094e+03 4.5962396661e-01
6.5469677793e-04 3.8862189614e+03 4.5962396661e-01
6.9982954301e-04 4.1385036780e+03 4.5962396661e-01
7.4807356577e-04 4.4065656333e+03 4.5962396661e-01
7.9964339966e-04 4.6912834273e+03 4.5962396661e-01
8.5476832464e-04 4.9935677299e+03 4.5962396661e-01
9.1369333677e-04 5.3143569468e+03 4.5962396661e-01
9.7668042872e-04 5.6546209762e+03 4.5962396661e-01
1.0440096958e-03 6.0153496514e+03 4.5962396661e-01
1.1159804417e-03 6.3975570749e+03 4.5962396661e-01
1.1929126922e-03 6.8022700616e+03 4.5962396661e-01
1.2751482427e-03 7.2305229381e+03 4.5962396661e-01
1.3630529866e-03 7.6833569654e+03 4.5962396661e-01
1.4570176136e-03 8.1617972247e+03 4.5962396661e-01
1.5574598219e-03 8.6668503066e+03 4.5962396661e-01
1.6648261808e-03 9.1994875538e+03 4.5962396661e-01
1.7795939930e-03 9.7606352377e+03 4.5962396661e-01
1.9022736233e-03 1.0351156068e+04 4.5962396661e-01
2.0334103610e-03 1.0971830700e+04 4.5962396661e-01
2.1735872142e-03 1.1623349072e+04 4.5962396661e-01
2.3234274704e-03 1.2306286708e+04 4.5962396661e-01
2.4835972581e-03 1.3021076984e+04 4.5962396661e-01
2.6548085734e-03 1.3767992641e+04 4.5962396661e-01
2.8378227726e-03 1.4547123819e+04 4.5962396661e-01
3.0334533658e-03 1.5358342240e+04 4.5962396661e-01
3.2425699755e-03 1.6201275777e+04 4.5962396661e-01
3.4661025274e-03 1.7075279565e+04 4.5962396661e-01
3.7050447427e-03 1.7979386307e+04 4.5962396661e-01
3.9604585618e-03 1.8912262355e+04 4.5962396661e-01
4.2334804311e-03 1.9872195004e+04 4.5962396661e-01
4.5253229327e-03 2.0857003501e+04 4.5962396661e-01
4.8372847959e-03 2.1865073370e+04 4.5962396661e-01
5.1707518287e-03 2.2891169416e+04 4.5962396661e-01
5.5272071622e-03 2.3932536517e+04 4.5962396661e-01
5.9082354419e-03 2.4984817787e+04 4.5962396661e-01
6.3155302778e-03 2.6042373546e+04 4.5962396661e-01
6.7509030923e-03 2.7100544123e+04 4.5962396661e-01
7.2162891738e-03 2.8152326143e+04 4.5962396661e-01
7.7137574553e-03 2.9190628400e+04 4.5962396661e-01
8.2455193624e-03 3.0206785664e+04 4.5962396661e-01
8.8139399886e-03 3.1191758266e+04 4.5962396661e-01
9.4215450808e-03 3.2135783086e+04 4.5962396661e-01
1.0071036406e-02 3.3027987558e+04 4.5962396661e-01
1.0765301995e-02 3.3856687834e+04 4.5962396661e-01
1.1507427320e-02 3.4609171520e+04 4.5962396661e-01
1.2300713919e-02 3.5272016636e+04 4.5962396661e-01
1.3148685917e-02 3.5831172519e+04 4.5962396661e-01
1.4055115171e-02 3.6272100810e+04 4.5962396661e-01
1.5024030581e-02 3.6580170697e+04 4.5962396661e-01
1.6059739515e-02 3.6740984814e+04 4.5962396661e-01
1.7166847363e-02 3.6740892360e+04 4.5962396661e-01
1.8350275233e-02 3.6567576180e+04 4.5962396661e-01
1.9615285099e-02 3.6210956497e+04 4.5962396661e-01
2.0967502147e-02 3.5664096969e+04 4.5962396661e-01
2.2412935272e-02 3.4924247093e+04 4.5962396661e-01
2.3958012462e-02 3.3994025624e+04 4.5962396661e-01
2.5609601289e-02 3.2882479164e+04 4.5962396661e-01
2.7375046164e-02 3.1606029819e+04 4.5962396661e-01
2.9262196273e-02 3.0188992933e+04 4.5962396661e-01
3.1279440969e-02 2.8663681106e+04 4.5962396661e-01
3.3435747027e-02 2.7069629888e+04 4.5962396661e-01
3.5740699619e-02 2.5451989086e+04 4.5962396661e-01
