z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.3860000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0445419812e+01 4.2157792552e-01
7.5206098700e-06 5.3779358421e+01 4.2157792552e-01
8.0390564108e-06 5.7333648619e+01 4.2157792552e-01
8.5932442744e-06 6.1122826691e+01 4.2157792552e-01
9.1856354629e-06 6.5162432346e+01 4.2157792552e-01
9.8188638731e-06 6.9469019454e+01 4.2157792552e-01
1.0495745300e-05 7.4060225801e+01 4.2157792552e-01
1.1219289263e-05 7.8954853579e+01 4.2157792552e-01
1.1992711734e-05 8.4172971334e+01 4.2157792552e-01
1.2819450603e-05 8.9735940804e+01 4.2157792552e-01
1.3703183868e-05 9.5666556424e+01 4.2157792552e-01
1.4647837816e-05 1.0198911509e+02 4.2157792552e-01
1.5657613403e-05 1.0872956104e+02 4.2157792552e-01
1.6736999896e-05 1.1591543218e+02 4.2157792552e-01
1.7890795789e-05 1.2357621962e+02 4.2157792552e-01
1.9124130631e-05 1.3174327107e+02 4.2157792552e-01
2.0442488676e-05 1.4045008063e+02 4.2157792552e-01
2.1851728889e-05 1.4973227801e+02 4.2157792552e-01
2.3358117687e-05 1.5962785394e+02 4.2157792552e-01
2.4968352591e-05 1.7017746066e+02 4.2157792552e-01
2.6689593142e-05 1.8142418650e+02 4.2157792552e-01
2.8529490010e-05 1.9341418914e+02 4.2157792552e-01
3.0496221370e-05 2.0619648091e+02 4.2157792552e-01
3.2598534744e-05 2.1982345466e+02 4.2157792552e-01
3.4845776099e-05 2.3435093746e+02 4.2157792552e-01
3.7247933506e-05 2.4983836226e+02 4.2157792552e-01
3.9815688069e-05 2.6634919718e+02 4.2157792552e-01
4.2560455768e-05 2.8395092406e+02 4.2157792552e-01
4.5494442020e-05 3.0271578967e+02 4.2157792552e-01
4.8630685342e-05 3.2272046231e+02 4.2157792552e-01
5.1983130106e-05 3.4404676156e+02 4.2157792552e-01
5.5566681112e-05 3.6678202316e+02 4.2157792552e-01
5.9397272707e-05 3.9101924928e+02 4.2157792552e-01
6.3491934270e-05 4.1685758069e+02 4.2157792552e-01
6.7868866609e-05 4.4440266168e+02 4.2157792552e-01
7.2547532909e-05 4.7376709074e+02 4.2157792552e-01
7.7548735135e-05 5.0507084989e+02 4.2157792552e-01
8.2894701336e-05 5.3844173393e+02 4.2157792552e-01
8.8609194791e-05 5.7401616608e+02 4.2157792552e-01
9.4717637694e-05 6.1193924085e+02 4.2157792552e-01
1.0124716937e-04 6.5236566852e+02 4.2157792552e-01
1.0822682816e-04 6.9546020436e+02 4.2157792552e-01
1.1568764603e-04 7.4139846427e+02 4.2157792552e-01
1.2366278679e-04 7.9036726818e+02 4.2157792552e-01
1.3218770619e-04 8.4256601376e+02 4.2157792552e-01
1.4130031923e-04 8.9820650469e+02 4.2157792552e-01
1.5104110935e-04 9.5751453897e+02 4.2157792552e-01
1.6145341215e-04 1.0207304241e+03 4.2157792552e-01
1.7258350272e-04 1.0881095778e+03 4.2157792552e-01
1.8448085757e-04 1.1599246750e+03 4.2157792552e-01
1.9719838747e-04 1.2364645310e+03 4.2157792552e-01
2.1079262660e-04 1.3180368491e+03 4.2157792552e-01
2.2532400908e-04 1.4049693371e+03 4.2157792552e-01
2.4085713085e-04 1.4976085906e+03 4.2157792552e-01
2.5746106985e-04 1.5963243859e+03 4.2157792552e-01
2.7520960430e-04 1.7015081349e+03 4.2157792552e-01
2.9418169288e-04 1.8135750311e+03 4.2157792552e-01
3.1446164940e-04 1.9329661964e+03 4.2157792552e-01
3.3613966662e-04 2.0601478220e+03 4.2157792552e-01
3.5931204911e-04 2.1956144313e+03 4.2157792552e-01
3.8408191176e-04 2.3398876777e+03 4.2157792552e-01
4.1055929614e-04 2.4935197791e+03 4.2157792552e-01
4.3886195635e-04 2.6570936892e+03 4.2157792552e-01
4.6911570826e-04 2.8312213808e+03 4.2157792552e-01
5.0145509886e-04 3.0165507136e+03 4.2157792552e-01
5.3602381376e-04 3.2137594253e+03 4.2157792552e-01
5.7297560852e-04 3.4235592517e+03 4.2157792552e-01
6.1247474514e-04 3.6466964422e+03 4.2157792552e-01
6.5469677793e-04 3.8839505582e+03 4.2157792552e-01
6.9982954301e-04 4.1361334421e+03 4.2157792552e-01
7.4807356577e-04 4.4040933388e+03 4.2157792552e-01
7.9964339966e-04 4.6887069972e+03 4.2157792552e-01
8.5476832464e-04 4.9908831039e+03 4.2157792552e-01
9.1369333677e-04 5.3115619401e+03 4.2157792552e-01
9.7668042872e-04 5.6517088568e+03 4.2157792552e-01
1.0440096958e-03 6.0123142744e+03 4.2157792552e-01
1.1159804417e-03 6.3943899052e+03 4.2157792552e-01
1.1929126922e-03 6.7989608552e+03 4.2157792552e-01
1.2751482427e-03 7.2270608153e+03 4.2157792552e-01
1.3630529866e-03 7.6797296585e+03 4.2157792552e-01
1.4570176136e-03 8.1579921470e+03 4.2157792552e-01
1.5574598219e-03 8.6628551855e+03 4.2157792552e-01
1.6648261808e-03 9.1952927102e+03 4.2157792552e-01
1.7795939930e-03 9.7562305787e+03 4.2157792552e-01
1.9022736233e-03 1.0346532147e+04 4.2157792552e-01
2.0334103610e-03 1.0966979035e+04 4.2157792552e-01
2.1735872142e-03 1.1618256710e+04 4.2157792552e-01
2.3234274704e-03 1.2300937992e+04 4.2157792552e-01
2.4835972581e-03 1.3015465206e+04 4.2157792552e-01
2.6548085734e-03 1.3762111714e+04 4.2157792552e-01
2.8378227726e-03 1.4540962683e+04 4.2157792552e-01
3.0334533658e-03 1.5351891736e+04 4.2157792552e-01
3.2425699755e-03 1.6194532100e+04 4.2157792552e-01
3.4661025274e-03 1.7068234026e+04 4.2157792552e-01
3.7050447427e-03 1.7972035943e+04 4.2157792552e-01
3.9604585618e-03 1.8904608131e+04 4.2157792552e-01
4.2334804311e-03 1.9864233495e+04 4.2157792552e-01
4.5253229327e-03 2.0848741627e+04 4.2157792552e-01
4.8372847959e-03 2.1856514336e+04 4.2157792552e-01
5.1707518287e-03 2.2882323412e+04 4.2157792552e-01
5.5272071622e-03 2.3923411887e+04 4.2157792552e-01
5.9082354419e-03 2.4975419713e+04 4.2157792552e-01
6.3155302778e-03 2.6032727181e+04 4.2157792552e-01
6.7509030923e-03 2.7090661045e+04 4.2157792552e-01
7.2162891738e-03 2.8142240284e+04 4.2157792552e-01
7.7137574553e-03 2.9180373982e+04 4.2157792552e-01
8.2455193624e-03 3.0196383253e+04 4.2157792552e-01
8.8139399886e-03 3.1181248541e+04 4.2157792552e-01
9.4215450808e-03 3.2125203008e+04 4.2157792552e-01
1.0071036406e-02 3.3017367141e+04 4.2157792552e-01
1.0765301995e-02 3.3846089419e+04 4.2157792552e-01
1.1507427320e-02 3.4598633119e+04 4.2157792552e-01
1.2300713919e-02 3.5261604897e+04 4.2157792552e-01
1.3148685917e-02 3.5820916333e+04 4.2157792552e-01
1.4055115171e-02 3.6262066903e+04 4.2157792552e-01
1.5024030581e-02 3.6570410471e+04 4.2157792552e-01
1.6059739515e-02 3.6731553662e+04 4.2157792552e-01
1.7166847363e-02 3.6731836639e+04 4.2157792552e-01
1.8350275233e-02 3.6558948518e+04 4.2157792552e-01
