z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.4580000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 4.9128058186e+01 4.1015507636e-01
7.5206098700e-06 5.2374903985e+01 4.1015507636e-01
8.0390564108e-06 5.5836325057e+01 4.1015507636e-01
8.5932442744e-06 5.9526514182e+01 4.1015507636e-01
9.1856354629e-06 6.3460575320e+01 4.1015507636e-01
9.8188638731e-06 6.7654624641e+01 4.1015507636e-01
1.0495745300e-05 7.2125845032e+01 4.1015507636e-01
1.1219289263e-05 7.6892551800e+01 4.1015507636e-01
1.1992711734e-05 8.1974263381e+01 4.1015507636e-01
1.2819450603e-05 8.7391788803e+01 4.1015507636e-01
1.3703183868e-05 9.3167331338e+01 4.1015507636e-01
1.4647837816e-05 9.9324525669e+01 4.1015507636e-01
1.5657613403e-05 1.0588859259e+02 4.1015507636e-01
1.6736999896e-05 1.1288640886e+02 4.1015507636e-01
1.7890795789e-05 1.2034662289e+02 4.1015507636e-01
1.9124130631e-05 1.2829977448e+02 4.1015507636e-01
2.0442488676e-05 1.3677842432e+02 4.1015507636e-01
2.1851728889e-05 1.4581725799e+02 4.1015507636e-01
2.3358117687e-05 1.5545326960e+02 4.1015507636e-01
2.4968352591e-05 1.6572588434e+02 4.1015507636e-01
2.6689593142e-05 1.7667712516e+02 4.1015507636e-01
2.8529490010e-05 1.8835176487e+02 4.1015507636e-01
3.0496221370e-05 2.0079752149e+02 4.1015507636e-01
3.2598534744e-05 2.1406528430e+02 4.1015507636e-01
3.4845776099e-05 2.2820925561e+02 4.1015507636e-01
3.7247933506e-05 2.4328718074e+02 4.1015507636e-01
3.9815688069e-05 2.5936061878e+02 4.1015507636e-01
4.2560455768e-05 2.7649515115e+02 4.1015507636e-01
4.5494442020e-05 2.9476066451e+02 4.1015507636e-01
4.8630685342e-05 3.1423155989e+02 4.1015507636e-01
5.1983130106e-05 3.3498713626e+02 4.1015507636e-01
5.5566681112e-05 3.5711185370e+02 4.1015507636e-01
5.9397272707e-05 3.8069567893e+02 4.1015507636e-01
6.3491934270e-05 4.0583440026e+02 4.1015507636e-01
6.7868866609e-05 4.3263000070e+02 4.1015507636e-01
7.2547532909e-05 4.6119111041e+02 4.1015507636e-01
7.7548735135e-05 4.9163335931e+02 4.1015507636e-01
8.2894701336e-05 5.2407978649e+02 4.1015507636e-01
8.8609194791e-05 5.5866137075e+02 4.1015507636e-01
9.4717637694e-05 5.9551763651e+02 4.1015507636e-01
1.0124716937e-04 6.3479685275e+02 4.1015507636e-01
1.0822682816e-04 6.7665696699e+02 4.1015507636e-01
1.1568764603e-04 7.2126599988e+02 4.1015507636e-01
1.2366278679e-04 7.6880269209e+02 4.1015507636e-01
1.3218770619e-04 8.1945726963e+02 4.1015507636e-01
1.4130031923e-04 8.7343223983e+02 4.1015507636e-01
1.5104110935e-04 9.3094283218e+02 4.1015507636e-01
1.6145341215e-04 9.9221846036e+02 4.1015507636e-01
1.7258350272e-04 1.0575030093e+03 4.1015507636e-01
1.8448085757e-04 1.1270561393e+03 4.1015507636e-01
1.9719838747e-04 1.2011543964e+03 4.1015507636e-01
2.1079262660e-04 1.2800920479e+03 4.1015507636e-01
2.2532400908e-04 1.3641824010e+03 4.1015507636e-01
2.4085713085e-04 1.4537590025e+03 4.1015507636e-01
2.5746106985e-04 1.5491771354e+03 4.1015507636e-01
2.7520960430e-04 1.6508146819e+03 4.1015507636e-01
2.9418169288e-04 1.7590744344e+03 4.1015507636e-01
3.1446164940e-04 1.8743845895e+03 4.1015507636e-01
3.3613966662e-04 1.9972011640e+03 4.1015507636e-01
3.5931204911e-04 2.1280086674e+03 4.1015507636e-01
3.8408191176e-04 2.2673233092e+03 4.1015507636e-01
4.1055929614e-04 2.4156928052e+03 4.1015507636e-01
4.3886195635e-04 2.5736998229e+03 4.1015507636e-01
4.6911570826e-04 2.7419628138e+03 4.1015507636e-01
5.0145509886e-04 2.9211384579e+03 4.1015507636e-01
5.3602381376e-04 3.1119224392e+03 4.1015507636e-01
5.7297560852e-04 3.3150528674e+03 4.1015507636e-01
6.1247474514e-04 3.5313106558e+03 4.1015507636e-01
6.5469677793e-04 3.7615214671e+03 4.1015507636e-01
6.9982954301e-04 4.0065583151e+03 4.1015507636e-01
7.4807356577e-04 4.2673404581e+03 4.1015507636e-01
7.9964339966e-04 4.5448366959e+03 4.1015507636e-01
8.5476832464e-04 4.8400643710e+03 4.1015507636e-01
9.1369333677e-04 5.1540889610e+03 4.1015507636e-01
9.7668042872e-04 5.4880239893e+03 4.1015507636e-01
1.0440096958e-03 5.8430284778e+03 4.1015507636e-01
1.1159804417e-03 6.2203025573e+03 4.1015507636e-01
1.1929126922e-03 6.6210829597e+03 4.1015507636e-01
1.2751482427e-03 7.0466333369e+03 4.1015507636e-01
1.3630529866e-03 7.4982379427e+03 4.1015507636e-01
1.4570176136e-03 7.9771829949e+03 4.1015507636e-01
1.5574598219e-03 8.4847414323e+03 4.1015507636e-01
1.6648261808e-03 9.0221508273e+03 4.1015507636e-01
1.7795939930e-03 9.5905859050e+03 4.1015507636e-01
1.9022736233e-03 1.0191127827e+04 4.1015507636e-01
2.0334103610e-03 1.0824725847e+04 4.1015507636e-01
2.1735872142e-03 1.1492158954e+04 4.1015507636e-01
2.3234274704e-03 1.2193993049e+04 4.1015507636e-01
2.4835972581e-03 1.2930536861e+04 4.1015507636e-01
2.6548085734e-03 1.3701801271e+04 4.1015507636e-01
2.8378227726e-03 1.4507464594e+04 4.1015507636e-01
3.0334533658e-03 1.5346841220e+04 4.1015507636e-01
3.2425699755e-03 1.6218863864e+04 4.1015507636e-01
3.4661025274e-03 1.7122075663e+04 4.1015507636e-01
3.7050447427e-03 1.8054627654e+04 4.1015507636e-01
3.9604585618e-03 1.9014286250e+04 4.1015507636e-01
4.2334804311e-03 1.9998449756e+04 4.1015507636e-01
4.5253229327e-03 2.1004146014e+04 4.1015507636e-01
4.8372847959e-03 2.2028054408e+04 4.1015507636e-01
5.1707518287e-03 2.3066486804e+04 4.1015507636e-01
5.5272071622e-03 2.4115388965e+04 4.1015507636e-01
5.9082354419e-03 2.5170309755e+04 4.1015507636e-01
6.3155302778e-03 2.6226369368e+04 4.1015507636e-01
6.7509030923e-03 2.7278219326e+04 4.1015507636e-01
7.2162891738e-03 2.8319984355e+04 4.1015507636e-01
7.7137574553e-03 2.9345202609e+04 4.1015507636e-01
8.2455193624e-03 3.0346750458e+04 4.1015507636e-01
8.8139399886e-03 3.1316756562e+04 4.1015507636e-01
9.4215450808e-03 3.2246491062e+04 4.1015507636e-01
1.0071036406e-02 3.3126250400e+04 4.1015507636e-01
1.0765301995e-02 3.3945216251e+04 4.1015507636e-01
1.1507427320e-02 3.4691312592e+04 4.1015507636e-01
1.2300713919e-02 3.5351092145e+04 4.1015507636e-01
1.3148685917e-02 3.5909683460e+04 4.1015507636e-01
1.4055115171e-02 3.6350909694e+04 4.1015507636e-01
1.5024030581e-02 3.6657668617e+04 4.1015507636e-01
1.6059739515e-02 3.6812738069e+04 4.1015507636e-01
1.7166847363e-02 3.6800119452e+04 4.1015507636e-01
1.8350275233e-02 3.6606948313e+04 4.1015507636e-01
1.9615285099e-02 3.6225790928e+04 4.1015507636e-01
2.0967502147e-02 3.5656860707e+04 4.1015507636e-01
2.2412935272e-02 3.4909453959e+04 4.1015507636e-01
2.3958012462e-02 3.4001895309e+04 4.1015507636e-01
2.5609601289e-02 3.2959687627e+04 4.1015507636e-01
2.7375046164e-02 3.1812195402e+04 4.1015507636e-01
2.9262196273e-02 3.0588816237e+04 4.1015507636e-01
3.1279440969e-02 2.9315734490e+04 4.1015507636e-01
3.3435747027e-02 2.8014012885e+04 4.1015507636e-01
3.5740699619e-02 2.6699167585e+04 4.1015507636e-01
3.8204550743e-02 2.5381869573e+04 4.1015507636e-01
4.0838252753e-02 2.4069225550e+04 4.1015507636e-01
4.3653514236e-02 2.2766122949e+04 4.1015507636e-01
4.6478152275e-02 2.1552645916e+04 4.1015507636e-01
4.9302790314e-02 2.0424128889e+04 4.1015507636e-01
5.2127432078e-02 1.9372630613e+04 4.1015507636e-01
5.4952070117e-02 1.8391326837e+04 4.1015507636e-01
5.7776708156e-02 1.7474302042e+04 4.1015507636e-01
6.0601349920e-02 1.6616367712e+04 4.1015507636e-01
6.3425987959e-02 1.5812921593e+04 4.1015507636e-01
6.6250629723e-02 1.5059834081e+04 4.1015507636e-01
6.9075264037e-02 1.4353369086e+04 4.1015507636e-01
7.1899905801e-02 1.3690119562e+04 4.1015507636e-01
7.4724547565e-02 1.3066975783e+04 4.1015507636e-01
7.7549181879e-02 1.2481081664e+04 4.1015507636e-01
8.0373823643e-02 1.1929806025e+04 4.1015507636e-01
8.3198465407e-02 1.1410730058e+04 4.1015507636e-01
8.6023099720e-02 1.0921621861e+04 4.1015507636e-01
8.8847741485e-02 1.0460417715e+04 4.1015507636e-01
9.1672383249e-02 1.0025215693e+04 4.1015507636e-01
9.5292858779e-02 9.5026213664e+03 4.1015507636e-01
9.8913334310e-02 9.0164788385e+03 4.1015507636e-01
1.0253380984e-01 8.5637225204e+03 4.1015507636e-01
1.0615429282e-01 8.1415760454e+03 4.1015507636e-01
