z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.0620000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 4.9162543767e+01 4.8105225893e-01
7.5206098700e-06 5.2411668688e+01 4.8105225893e-01
8.0390564108e-06 5.5875519501e+01 4.8105225893e-01
8.5932442744e-06 5.9568298950e+01 4.8105225893e-01
9.1856354629e-06 6.3505121594e+01 4.8105225893e-01
9.8188638731e-06 6.7702114917e+01 4.8105225893e-01
1.0495745300e-05 7.2176473865e+01 4.8105225893e-01
1.1219289263e-05 7.6946526600e+01 4.8105225893e-01
1.1992711734e-05 8.2031805259e+01 4.8105225893e-01
1.2819450603e-05 8.7453133473e+01 4.8105225893e-01
1.3703183868e-05 9.3232730099e+01 4.8105225893e-01
1.4647837816e-05 9.9394246407e+01 4.8105225893e-01
1.5657613403e-05 1.0596292090e+02 4.8105225893e-01
1.6736999896e-05 1.1296564917e+02 4.8105225893e-01
1.7890795789e-05 1.2043109976e+02 4.8105225893e-01
1.9124130631e-05 1.2838983390e+02 4.8105225893e-01
2.0442488676e-05 1.3687443513e+02 4.8105225893e-01
2.1851728889e-05 1.4591961335e+02 4.8105225893e-01
2.3358117687e-05 1.5556238863e+02 4.8105225893e-01
2.4968352591e-05 1.6584221384e+02 4.8105225893e-01
2.6689593142e-05 1.7680114139e+02 4.8105225893e-01
2.8529490010e-05 1.8848397552e+02 4.8105225893e-01
3.0496221370e-05 2.0093846771e+02 4.8105225893e-01
3.2598534744e-05 2.1421554291e+02 4.8105225893e-01
3.4845776099e-05 2.2836944147e+02 4.8105225893e-01
3.7247933506e-05 2.4345794920e+02 4.8105225893e-01
3.9815688069e-05 2.5954266833e+02 4.8105225893e-01
4.2560455768e-05 2.7668922625e+02 4.8105225893e-01
4.5494442020e-05 2.9496755861e+02 4.8105225893e-01
4.8630685342e-05 3.1445211855e+02 4.8105225893e-01
5.1983130106e-05 3.3522226062e+02 4.8105225893e-01
5.5566681112e-05 3.5736250400e+02 4.8105225893e-01
5.9397272707e-05 3.8096287842e+02 4.8105225893e-01
6.3491934270e-05 4.0611923920e+02 4.8105225893e-01
6.7868866609e-05 4.3293364070e+02 4.8105225893e-01
7.2547532909e-05 4.6151478900e+02 4.8105225893e-01
7.7548735135e-05 4.9197839485e+02 4.8105225893e-01
8.2894701336e-05 5.2444758322e+02 4.8105225893e-01
8.8609194791e-05 5.5905342435e+02 4.8105225893e-01
9.4717637694e-05 5.9593553993e+02 4.8105225893e-01
1.0124716937e-04 6.3524230224e+02 4.8105225893e-01
1.0822682816e-04 6.7713176874e+02 4.8105225893e-01
1.1568764603e-04 7.2177207689e+02 4.8105225893e-01
1.2366278679e-04 7.6934209150e+02 4.8105225893e-01
1.3218770619e-04 8.2003217050e+02 4.8105225893e-01
1.4130031923e-04 8.7404496145e+02 4.8105225893e-01
1.5104110935e-04 9.3159584267e+02 4.8105225893e-01
1.6145341215e-04 9.9291438614e+02 4.8105225893e-01
1.7258350272e-04 1.0582446448e+03 4.8105225893e-01
1.8448085757e-04 1.1278464574e+03 4.8105225893e-01
1.9719838747e-04 1.2019965596e+03 4.8105225893e-01
2.1079262660e-04 1.2809894200e+03 4.8105225893e-01
2.2532400908e-04 1.3651385593e+03 4.8105225893e-01
2.4085713085e-04 1.4547777512e+03 4.8105225893e-01
2.5746106985e-04 1.5502625194e+03 4.8105225893e-01
2.7520960430e-04 1.6519710009e+03 4.8105225893e-01
2.9418169288e-04 1.7603062591e+03 4.8105225893e-01
3.1446164940e-04 1.8756967769e+03 4.8105225893e-01
3.3613966662e-04 1.9985988748e+03 4.8105225893e-01
3.5931204911e-04 2.1294973827e+03 4.8105225893e-01
3.8408191176e-04 2.2689088501e+03 4.8105225893e-01
4.1055929614e-04 2.4173813506e+03 4.8105225893e-01
4.3886195635e-04 2.5754979294e+03 4.8105225893e-01
4.6911570826e-04 2.7438774360e+03 4.8105225893e-01
5.0145509886e-04 2.9231769686e+03 4.8105225893e-01
5.3602381376e-04 3.1140926501e+03 4.8105225893e-01
5.7297560852e-04 3.3173630503e+03 4.8105225893e-01
6.1247474514e-04 3.5337695629e+03 4.8105225893e-01
6.5469677793e-04 3.7641383515e+03 4.8105225893e-01
6.9982954301e-04 4.0093429507e+03 4.8105225893e-01
7.4807356577e-04 4.2703031570e+03 4.8105225893e-01
7.9964339966e-04 4.5479883258e+03 4.8105225893e-01
8.5476832464e-04 4.8434163690e+03 4.8105225893e-01
9.1369333677e-04 5.1576533439e+03 4.8105225893e-01
9.7668042872e-04 5.4918133605e+03 4.8105225893e-01
1.0440096958e-03 5.8470560284e+03 4.8105225893e-01
1.1159804417e-03 6.2245820590e+03 4.8105225893e-01
1.1929126922e-03 6.6256287502e+03 4.8105225893e-01
1.2751482427e-03 7.0514602925e+03 4.8105225893e-01
1.3630529866e-03 7.5033614396e+03 4.8105225893e-01
1.4570176136e-03 7.9826188515e+03 4.8105225893e-01
1.5574598219e-03 8.4905058326e+03 4.8105225893e-01
1.6648261808e-03 9.0282602211e+03 4.8105225893e-01
1.7795939930e-03 9.5970568806e+03 4.8105225893e-01
1.9022736233e-03 1.0197976953e+04 4.8105225893e-01
2.0334103610e-03 1.0831969481e+04 4.8105225893e-01
2.1735872142e-03 1.1499813013e+04 4.8105225893e-01
2.3234274704e-03 1.2202072745e+04 4.8105225893e-01
2.4835972581e-03 1.2939056398e+04 4.8105225893e-01
2.6548085734e-03 1.3710773507e+04 4.8105225893e-01
2.8378227726e-03 1.4516900679e+04 4.8105225893e-01
