z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.6740000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 4.9110335398e+01 3.7911463017e-01
7.5206098700e-06 5.2356009914e+01 3.7911463017e-01
8.0390564108e-06 5.5816182297e+01 3.7911463017e-01
8.5932442744e-06 5.9505040207e+01 3.7911463017e-01
9.1856354629e-06 6.3437682155e+01 3.7911463017e-01
9.8188638731e-06 6.7630218499e+01 3.7911463017e-01
1.0495745300e-05 7.2099825928e+01 3.7911463017e-01
1.1219289263e-05 7.6864813141e+01 3.7911463017e-01
1.1992711734e-05 8.1944691535e+01 3.7911463017e-01
1.2819450603e-05 8.7360262633e+01 3.7911463017e-01
1.3703183868e-05 9.3133721697e+01 3.7911463017e-01
1.4647837816e-05 9.9288694886e+01 3.7911463017e-01
1.5657613403e-05 1.0585039390e+02 3.7911463017e-01
1.6736999896e-05 1.1284568580e+02 3.7911463017e-01
1.7890795789e-05 1.2030320866e+02 3.7911463017e-01
1.9124130631e-05 1.2825349129e+02 3.7911463017e-01
2.0442488676e-05 1.3672908261e+02 3.7911463017e-01
2.1851728889e-05 1.4576465571e+02 3.7911463017e-01
2.3358117687e-05 1.5539719134e+02 3.7911463017e-01
2.4968352591e-05 1.6566610050e+02 3.7911463017e-01
2.6689593142e-05 1.7661339098e+02 3.7911463017e-01
2.8529490010e-05 1.8828381946e+02 3.7911463017e-01
3.0496221370e-05 2.0072508674e+02 3.7911463017e-01
3.2598534744e-05 2.1398806376e+02 3.7911463017e-01
3.4845776099e-05 2.2812693331e+02 3.7911463017e-01
3.7247933506e-05 2.4319941990e+02 3.7911463017e-01
3.9815688069e-05 2.5926706044e+02 3.7911463017e-01
4.2560455768e-05 2.7639541272e+02 3.7911463017e-01
4.5494442020e-05 2.9465433826e+02 3.7911463017e-01
4.8630685342e-05 3.1411821126e+02 3.7911463017e-01
5.1983130106e-05 3.3486630220e+02 3.7911463017e-01
5.5566681112e-05 3.5698304072e+02 3.7911463017e-01
5.9397272707e-05 3.8055836122e+02 3.7911463017e-01
6.3491934270e-05 4.0568801755e+02 3.7911463017e-01
6.7868866609e-05 4.3247395608e+02 3.7911463017e-01
7.2547532909e-05 4.6102476793e+02 3.7911463017e-01
7.7548735135e-05 4.9145604155e+02 3.7911463017e-01
8.2894701336e-05 5.2389077184e+02 3.7911463017e-01
8.8609194791e-05 5.5845989069e+02 3.7911463017e-01
9.4717637694e-05 5.9530287253e+02 3.7911463017e-01
1.0124716937e-04 6.3456793328e+02 3.7911463017e-01
1.0822682816e-04 6.7641296399e+02 3.7911463017e-01
1.1568764603e-04 7.2100592533e+02 3.7911463017e-01
1.2366278679e-04 7.6852549421e+02 3.7911463017e-01
1.3218770619e-04 8.1916182891e+02 3.7911463017e-01
1.4130031923e-04 8.7311736476e+02 3.7911463017e-01
1.5104110935e-04 9.3060725485e+02 3.7911463017e-01
1.6145341215e-04 9.9186083160e+02 3.7911463017e-01
1.7258350272e-04 1.0571218937e+03 3.7911463017e-01
1.8448085757e-04 1.1266500099e+03 3.7911463017e-01
1.9719838747e-04 1.2007216290e+03 3.7911463017e-01
2.1079262660e-04 1.2796309150e+03 3.7911463017e-01
2.2532400908e-04 1.3636910654e+03 3.7911463017e-01
2.4085713085e-04 1.4532355110e+03 3.7911463017e-01
2.5746106985e-04 1.5486194114e+03 3.7911463017e-01
2.7520960430e-04 1.6502205179e+03 3.7911463017e-01
2.9418169288e-04 1.7584414842e+03 3.7911463017e-01
3.1446164940e-04 1.8737103605e+03 3.7911463017e-01
3.3613966662e-04 1.9964830080e+03 3.7911463017e-01
3.5931204911e-04 2.1272437719e+03 3.7911463017e-01
3.8408191176e-04 2.2665086882e+03 3.7911463017e-01
4.1055929614e-04 2.4148252898e+03 3.7911463017e-01
4.3886195635e-04 2.5727760509e+03 3.7911463017e-01
4.6911570826e-04 2.7409792199e+03 3.7911463017e-01
5.0145509886e-04 2.9200912633e+03 3.7911463017e-01
5.3602381376e-04 3.1108076415e+03 3.7911463017e-01
5.7297560852e-04 3.3138662298e+03 3.7911463017e-01
6.1247474514e-04 3.5300476967e+03 3.7911463017e-01
6.5469677793e-04 3.7601774506e+03 3.7911463017e-01
6.9982954301e-04 4.0051282407e+03 3.7911463017e-01
7.4807356577e-04 4.2658190523e+03 3.7911463017e-01
7.9964339966e-04 4.5432184042e+03 3.7911463017e-01
8.5476832464e-04 4.8383433513e+03 3.7911463017e-01
