#In order: z, delta_z, bias, dn3, f(z) mean_redshift (1 = Yes, 0 = No)
9.9000000000e-01 1.8000000000e-01 1.4541449979e+00 1.8172097737e+03 8.7797912597e-01 2.0000000000e+00
1.1700000000e+00 1.8000000000e-01 1.5842634192e+00 1.7138374671e+03 9.0219465495e-01 2.0000000000e+00
1.3500000000e+00 1.8000000000e-01 1.7113829800e+00 1.4828750000e+03 9.2074287156e-01 2.0000000000e+00
1.5300000000e+00 1.8000000000e-01 1.8258387238e+00 1.1667146591e+03 9.3508419884e-01 2.0000000000e+00
1.7100000000e+00 1.8000000000e-01 1.9355336670e+00 8.2889100726e+02 9.4628745516e-01 2.0000000000e+00
