z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
2.8000000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0239104194e+01 2.7040172402e-01
7.5206098700e-06 5.3559413841e+01 2.7040172402e-01
8.0390564108e-06 5.7099150997e+01 2.7040172402e-01
8.5932442744e-06 6.0872842426e+01 2.7040172402e-01
9.1856354629e-06 6.4895937693e+01 2.7040172402e-01
9.8188638731e-06 6.9184910247e+01 2.7040172402e-01
1.0495745300e-05 7.3757335678e+01 2.7040172402e-01
1.1219289263e-05 7.8631950415e+01 2.7040172402e-01
1.1992711734e-05 8.3828729983e+01 2.7040172402e-01
1.2819450603e-05 8.9368960736e+01 2.7040172402e-01
1.3703183868e-05 9.5275324645e+01 2.7040172402e-01
1.4647837816e-05 1.0157206233e+02 2.7040172402e-01
1.5657613403e-05 1.0828490785e+02 2.7040172402e-01
1.6736999896e-05 1.1544141477e+02 2.7040172402e-01
1.7890795789e-05 1.2307086488e+02 2.7040172402e-01
1.9124130631e-05 1.3120453556e+02 2.7040172402e-01
2.0442488676e-05 1.3987576499e+02 2.7040172402e-01
2.1851728889e-05 1.4912000436e+02 2.7040172402e-01
2.3358117687e-05 1.5897520910e+02 2.7040172402e-01
2.4968352591e-05 1.6948165636e+02 2.7040172402e-01
2.6689593142e-05 1.8068247969e+02 2.7040172402e-01
2.8529490010e-05 1.9262346041e+02 2.7040172402e-01
3.0496221370e-05 2.0535353628e+02 2.7040172402e-01
3.2598534744e-05 2.1892485365e+02 2.7040172402e-01
3.4845776099e-05 2.3339302833e+02 2.7040172402e-01
3.7247933506e-05 2.4881718476e+02 2.7040172402e-01
3.9815688069e-05 2.6526068637e+02 2.7040172402e-01
4.2560455768e-05 2.8279060082e+02 2.7040172402e-01
4.5494442020e-05 3.0147895217e+02 2.7040172402e-01
4.8630685342e-05 3.2140199046e+02 2.7040172402e-01
5.1983130106e-05 3.4264146988e+02 2.7040172402e-01
5.5566681112e-05 3.6528407497e+02 2.7040172402e-01
5.9397272707e-05 3.8942272483e+02 2.7040172402e-01
6.3491934270e-05 4.1515597321e+02 2.7040172402e-01
6.7868866609e-05 4.4258910410e+02 2.7040172402e-01
7.2547532909e-05 4.7183420999e+02 2.7040172402e-01
7.7548735135e-05 5.0301100055e+02 2.7040172402e-01
8.2894701336e-05 5.3624688087e+02 2.7040172402e-01
8.8609194791e-05 5.7167718629e+02 2.7040172402e-01
9.4717637694e-05 6.0944711269e+02 2.7040172402e-01
1.0124716937e-04 6.4971046445e+02 2.7040172402e-01
1.0822682816e-04 6.9263163693e+02 2.7040172402e-01
1.1568764603e-04 7.3838545997e+02 2.7040172402e-01
1.2366278679e-04 7.8715824138e+02 2.7040172402e-01
1.3218770619e-04 8.3914839294e+02 2.7040172402e-01
1.4130031923e-04 8.9456757826e+02 2.7040172402e-01
1.5104110935e-04 9.5364034752e+02 2.7040172402e-01
1.6145341215e-04 1.0166067461e+03 2.7040172402e-01
1.7258350272e-04 1.0837216887e+03 2.7040172402e-01
1.8448085757e-04 1.1552561588e+03 2.7040172402e-01
1.9719838747e-04 1.2314991917e+03 2.7040172402e-01
2.1079262660e-04 1.3127579790e+03 2.7040172402e-01
2.2532400908e-04 1.3993582851e+03 2.7040172402e-01
2.4085713085e-04 1.4916475788e+03 2.7040172402e-01
2.5746106985e-04 1.5899943016e+03 2.7040172402e-01
2.7520960430e-04 1.6947896426e+03 2.7040172402e-01
2.9418169288e-04 1.8064486858e+03 2.7040172402e-01
3.1446164940e-04 1.9254122882e+03 2.7040172402e-01
3.3613966662e-04 2.0521472889e+03 2.7040172402e-01
3.5931204911e-04 2.1871474479e+03 2.7040172402e-01
3.8408191176e-04 2.3309357417e+03 2.7040172402e-01
4.1055929614e-04 2.4840649895e+03 2.7040172402e-01
4.3886195635e-04 2.6471188967e+03 2.7040172402e-01
4.6911570826e-04 2.8207124719e+03 2.7040172402e-01
5.0145509886e-04 3.0054924447e+03 2.7040172402e-01
5.3602381376e-04 3.2021410221e+03 2.7040172402e-01
5.7297560852e-04 3.4113723404e+03 2.7040172402e-01
6.1247474514e-04 3.6339337175e+03 2.7040172402e-01
6.5469677793e-04 3.8706083664e+03 2.7040172402e-01
6.9982954301e-04 4.1222101770e+03 2.7040172402e-01
7.4807356577e-04 4.3895876819e+03 2.7040172402e-01
7.9964339966e-04 4.6736198825e+03 2.7040172402e-01
8.5476832464e-04 4.9752145793e+03 2.7040172402e-01
9.1369333677e-04 5.2953100414e+03 2.7040172402e-01
9.7668042872e-04 5.6348658243e+03 2.7040172402e-01
1.0440096958e-03 5.9948686134e+03 2.7040172402e-01
1.1159804417e-03 6.3763171979e+03 2.7040172402e-01
1.1929126922e-03 6.7802299837e+03 2.7040172402e-01
1.2751482427e-03 7.2076262118e+03 2.7040172402e-01
1.3630529866e-03 7.6595363923e+03 2.7040172402e-01
1.4570176136e-03 8.1369776790e+03 2.7040172402e-01
1.5574598219e-03 8.6409501133e+03 2.7040172402e-01
1.6648261808e-03 9.1724286938e+03 2.7040172402e-01
1.7795939930e-03 9.7323408379e+03 2.7040172402e-01
1.9022736233e-03 1.0321558034e+04 2.7040172402e-01
2.0334103610e-03 1.0940874138e+04 2.7040172402e-01
2.1735872142e-03 1.1590972818e+04 2.7040172402e-01
2.3234274704e-03 1.2272435065e+04 2.7040172402e-01
2.4835972581e-03 1.2985688277e+04 2.7040172402e-01
2.6548085734e-03 1.3731009594e+04 2.7040172402e-01
2.8378227726e-03 1.4508490004e+04 2.7040172402e-01
3.0334533658e-03 1.5318007632e+04 2.7040172402e-01
