z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.7460000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0388924891e+01 3.6973083170e-01
7.5206098700e-06 5.3719131183e+01 3.6973083170e-01
8.0390564108e-06 5.7269438078e+01 3.6973083170e-01
8.5932442744e-06 6.1054363376e+01 3.6973083170e-01
9.1856354629e-06 6.5089460867e+01 3.6973083170e-01
9.8188638731e-06 6.9391222663e+01 3.6973083170e-01
1.0495745300e-05 7.3977271041e+01 3.6973083170e-01
1.1219289263e-05 7.8866428217e+01 3.6973083170e-01
1.1992711734e-05 8.4078695408e+01 3.6973083170e-01
1.2819450603e-05 8.9635448175e+01 3.6973083170e-01
1.3703183868e-05 9.5559415491e+01 3.6973083170e-01
1.4647837816e-05 1.0187491694e+02 3.6973083170e-01
1.5657613403e-05 1.0860780691e+02 3.6973083170e-01
1.6736999896e-05 1.1578560712e+02 3.6973083170e-01
1.7890795789e-05 1.2343783455e+02 3.6973083170e-01
1.9124130631e-05 1.3159573630e+02 3.6973083170e-01
2.0442488676e-05 1.4029282681e+02 3.6973083170e-01
2.1851728889e-05 1.4956460176e+02 3.6973083170e-01
2.3358117687e-05 1.5944913814e+02 3.6973083170e-01
2.4968352591e-05 1.6998689881e+02 3.6973083170e-01
2.6689593142e-05 1.8122109534e+02 3.6973083170e-01
2.8529490010e-05 1.9319766006e+02 3.6973083170e-01
3.0496221370e-05 2.0596567862e+02 3.6973083170e-01
3.2598534744e-05 2.1957739001e+02 3.6973083170e-01
3.4845776099e-05 2.3408864693e+02 3.6973083170e-01
3.7247933506e-05 2.4955874843e+02 3.6973083170e-01
3.9815688069e-05 2.6605110961e+02 3.6973083170e-01
4.2560455768e-05 2.8363323369e+02 3.6973083170e-01
4.5494442020e-05 3.0237714461e+02 3.6973083170e-01
4.8630685342e-05 3.2235941486e+02 3.6973083170e-01
5.1983130106e-05 3.4366203060e+02 3.6973083170e-01
5.5566681112e-05 3.6637188935e+02 3.6973083170e-01
5.9397272707e-05 3.9058211153e+02 3.6973083170e-01
6.3491934270e-05 4.1639164980e+02 3.6973083170e-01
6.7868866609e-05 4.4390612622e+02 3.6973083170e-01
7.2547532909e-05 4.7323794387e+02 3.6973083170e-01
