z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.4220000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 4.9131089929e+01 4.1579388033e-01
7.5206098700e-06 5.2378136093e+01 4.1579388033e-01
8.0390564108e-06 5.5839770771e+01 4.1579388033e-01
8.5932442744e-06 5.9530187620e+01 4.1579388033e-01
9.1856354629e-06 6.3464491532e+01 4.1579388033e-01
9.8188638731e-06 6.7658799669e+01 4.1579388033e-01
1.0495745300e-05 7.2130295981e+01 4.1579388033e-01
1.1219289263e-05 7.6897296904e+01 4.1579388033e-01
1.1992711734e-05 8.1979322078e+01 4.1579388033e-01
1.2819450603e-05 8.7397181816e+01 4.1579388033e-01
1.3703183868e-05 9.3173080759e+01 4.1579388033e-01
1.4647837816e-05 9.9330655050e+01 4.1579388033e-01
1.5657613403e-05 1.0589512704e+02 4.1579388033e-01
1.6736999896e-05 1.1289337514e+02 4.1579388033e-01
1.7890795789e-05 1.2035404953e+02 4.1579388033e-01
1.9124130631e-05 1.2830769190e+02 4.1579388033e-01
2.0442488676e-05 1.3678686495e+02 4.1579388033e-01
2.1851728889e-05 1.4582625639e+02 4.1579388033e-01
2.3358117687e-05 1.5546286261e+02 4.1579388033e-01
2.4968352591e-05 1.6573611124e+02 4.1579388033e-01
2.6689593142e-05 1.7668802783e+02 4.1579388033e-01
2.8529490010e-05 1.8836338794e+02 4.1579388033e-01
3.0496221370e-05 2.0080991253e+02 4.1579388033e-01
3.2598534744e-05 2.1407849402e+02 4.1579388033e-01
3.4845776099e-05 2.2822333806e+02 4.1579388033e-01
3.7247933506e-05 2.4330219353e+02 4.1579388033e-01
3.9815688069e-05 2.5937662333e+02 4.1579388033e-01
4.2560455768e-05 2.7651221289e+02 4.1579388033e-01
4.5494442020e-05 2.9477885321e+02 4.1579388033e-01
4.8630685342e-05 3.1425094987e+02 4.1579388033e-01
5.1983130106e-05 3.3500780675e+02 4.1579388033e-01
5.5566681112e-05 3.5713388911e+02 4.1579388033e-01
5.9397272707e-05 3.8071916922e+02 4.1579388033e-01
6.3491934270e-05 4.0585944126e+02 4.1579388033e-01
6.7868866609e-05 4.3265669454e+02 4.1579388033e-01
7.2547532909e-05 4.6121956586e+02 4.1579388033e-01
7.7548735135e-05 4.9166369229e+02 4.1579388033e-01
8.2894701336e-05 5.2411212042e+02 4.1579388033e-01
8.8609194791e-05 5.5869583711e+02 4.1579388033e-01
9.4717637694e-05 5.9555437534e+02 4.1579388033e-01
1.0124716937e-04 6.3483601315e+02 4.1579388033e-01
1.0822682816e-04 6.7669870773e+02 4.1579388033e-01
1.1568764603e-04 7.2131049000e+02 4.1579388033e-01
1.2366278679e-04 7.6885011152e+02 4.1579388033e-01
1.3218770619e-04 8.1950780990e+02 4.1579388033e-01
1.4130031923e-04 8.7348610480e+02 4.1579388033e-01
1.5104110935e-04 9.3100023879e+02 4.1579388033e-01
1.6145341215e-04 9.9227963943e+02 4.1579388033e-01
1.7258350272e-04 1.0575682065e+03 4.1579388033e-01
1.8448085757e-04 1.1271256157e+03 4.1579388033e-01
1.9719838747e-04 1.2012284301e+03 4.1579388033e-01
2.1079262660e-04 1.2801709345e+03 4.1579388033e-01
2.2532400908e-04 1.3642664548e+03 4.1579388033e-01
2.4085713085e-04 1.4538485578e+03 4.1579388033e-01
2.5746106985e-04 1.5492725475e+03 4.1579388033e-01
2.7520960430e-04 1.6509163287e+03 4.1579388033e-01
