z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.0260000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0505155572e+01 4.8859275069e-01
7.5206098700e-06 5.3843043380e+01 4.8859275069e-01
8.0390564108e-06 5.7401529635e+01 4.8859275069e-01
8.5932442744e-06 6.1195207711e+01 4.8859275069e-01
9.1856354629e-06 6.5239601795e+01 4.8859275069e-01
9.8188638731e-06 6.9551278742e+01 4.8859275069e-01
1.0495745300e-05 7.4147923981e+01 4.8859275069e-01
1.1219289263e-05 7.9048341510e+01 4.8859275069e-01
1.1992711734e-05 8.4272649654e+01 4.8859275069e-01
1.2819450603e-05 8.9842197163e+01 4.8859275069e-01
1.3703183868e-05 9.5779826884e+01 4.8859275069e-01
1.4647837816e-05 1.0210990771e+02 4.8859275069e-01
1.5657613403e-05 1.0885829465e+02 4.8859275069e-01
1.6736999896e-05 1.1605268835e+02 4.8859275069e-01
1.7890795789e-05 1.2372253122e+02 4.8859275069e-01
1.9124130631e-05 1.3189924717e+02 4.8859275069e-01
2.0442488676e-05 1.4061633743e+02 4.8859275069e-01
2.1851728889e-05 1.4990954837e+02 4.8859275069e-01
2.3358117687e-05 1.5981685554e+02 4.8859275069e-01
2.4968352591e-05 1.7037891104e+02 4.8859275069e-01
2.6689593142e-05 1.8163895569e+02 4.8859275069e-01
2.8529490010e-05 1.9364309065e+02 4.8859275069e-01
3.0496221370e-05 2.0644051712e+02 4.8859275069e-01
3.2598534744e-05 2.2008363222e+02 4.8859275069e-01
3.4845776099e-05 2.3462830066e+02 4.8859275069e-01
3.7247933506e-05 2.5013404646e+02 4.8859275069e-01
3.9815688069e-05 2.6666432464e+02 4.8859275069e-01
4.2560455768e-05 2.8428688872e+02 4.8859275069e-01
4.5494442020e-05 3.0307385465e+02 4.8859275069e-01
4.8630685342e-05 3.2310211631e+02 4.8859275069e-01
5.1983130106e-05 3.4445355317e+02 4.8859275069e-01
5.5566681112e-05 3.6721563761e+02 4.8859275069e-01
5.9397272707e-05 3.9148143484e+02 4.8859275069e-01
6.3491934270e-05 4.1735014624e+02 4.8859275069e-01
6.7868866609e-05 4.4492755681e+02 4.8859275069e-01
7.2547532909e-05 4.7432654648e+02 4.8859275069e-01
7.7548735135e-05 5.0566693031e+02 4.8859275069e-01
8.2894701336e-05 5.3907702455e+02 4.8859275069e-01
8.8609194791e-05 5.7469307129e+02 4.8859275069e-01
9.4717637694e-05 6.1266042104e+02 4.8859275069e-01
1.0124716937e-04 6.5313388421e+02 4.8859275069e-01
1.0822682816e-04 6.9627843422e+02 4.8859275069e-01
1.1568764603e-04 7.4226991066e+02 4.8859275069e-01
1.2366278679e-04 7.9129553059e+02 4.8859275069e-01
1.3218770619e-04 8.4355433595e+02 4.8859275069e-01
1.4130031923e-04 8.9925872767e+02 4.8859275069e-01
1.5104110935e-04 9.5863446559e+02 4.8859275069e-01
1.6145341215e-04 1.0219222026e+03 4.8859275069e-01
1.7258350272e-04 1.0893778680e+03 4.8859275069e-01
1.8448085757e-04 1.1612734347e+03 4.8859275069e-01
1.9719838747e-04 1.2378985809e+03 4.8859275069e-01
2.1079262660e-04 1.3195612657e+03 4.8859275069e-01
2.2532400908e-04 1.4065886235e+03 4.8859275069e-01
2.4085713085e-04 1.4993286262e+03 4.8859275069e-01
2.5746106985e-04 1.5981496995e+03 4.8859275069e-01
2.7520960430e-04 1.7034441747e+03 4.8859275069e-01
2.9418169288e-04 1.8156276494e+03 4.8859275069e-01
3.1446164940e-04 1.9351405214e+03 4.8859275069e-01
3.3613966662e-04 2.0624497789e+03 4.8859275069e-01
3.5931204911e-04 2.1980481048e+03 4.8859275069e-01
3.8408191176e-04 2.3424595026e+03 4.8859275069e-01
4.1055929614e-04 2.4962341818e+03 4.8859275069e-01
4.3886195635e-04 2.6599545673e+03 4.8859275069e-01
4.6911570826e-04 2.8342342757e+03 4.8859275069e-01
