z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.2420000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0468910353e+01 4.4626887691e-01
7.5206098700e-06 5.3804406401e+01 4.4626887691e-01
8.0390564108e-06 5.7360344800e+01 4.4626887691e-01
8.5932442744e-06 6.1151287627e+01 4.4626887691e-01
9.1856354629e-06 6.5192792983e+01 4.4626887691e-01
9.8188638731e-06 6.9501371897e+01 4.4626887691e-01
1.0495745300e-05 7.4094718178e+01 4.4626887691e-01
1.1219289263e-05 7.8991627009e+01 4.4626887691e-01
1.1992711734e-05 8.4212176911e+01 4.4626887691e-01
1.2819450603e-05 8.9777734536e+01 4.4626887691e-01
1.3703183868e-05 9.5711122264e+01 4.4626887691e-01
1.4647837816e-05 1.0203664693e+02 4.4626887691e-01
1.5657613403e-05 1.0878017646e+02 4.4626887691e-01
1.6736999896e-05 1.1596941759e+02 4.4626887691e-01
1.7890795789e-05 1.2363374346e+02 4.4626887691e-01
1.9124130631e-05 1.3180461506e+02 4.4626887691e-01
2.0442488676e-05 1.4051548543e+02 4.4626887691e-01
2.1851728889e-05 1.4980199119e+02 4.4626887691e-01
2.3358117687e-05 1.5970223029e+02 4.4626887691e-01
2.4968352591e-05 1.7025669497e+02 4.4626887691e-01
2.6689593142e-05 1.8150867402e+02 4.4626887691e-01
2.8529490010e-05 1.9350422401e+02 4.4626887691e-01
3.0496221370e-05 2.0629245663e+02 4.4626887691e-01
3.2598534744e-05 2.1992581644e+02 4.4626887691e-01
3.4845776099e-05 2.3446002335e+02 4.4626887691e-01
3.7247933506e-05 2.4995466649e+02 4.4626887691e-01
3.9815688069e-05 2.6647314667e+02 4.4626887691e-01
4.2560455768e-05 2.8408309781e+02 4.4626887691e-01
4.5494442020e-05 3.0285661681e+02 4.4626887691e-01
4.8630685342e-05 3.2287053166e+02 4.4626887691e-01
5.1983130106e-05 3.4420676542e+02 4.4626887691e-01
5.5566681112e-05 3.6695252773e+02 4.4626887691e-01
5.9397272707e-05 3.9120106185e+02 4.4626887691e-01
6.3491934270e-05 4.1705131904e+02 4.4626887691e-01
6.7868866609e-05 4.4460922271e+02 4.4626887691e-01
7.2547532909e-05 4.7398713214e+02 4.4626887691e-01
7.7548735135e-05 5.0530529820e+02 4.4626887691e-01
8.2894701336e-05 5.3869159516e+02 4.4626887691e-01
8.8609194791e-05 5.7428240182e+02 4.4626887691e-01
9.4717637694e-05 6.1222294629e+02 4.4626887691e-01
1.0124716937e-04 6.5266788060e+02 4.4626887691e-01
1.0822682816e-04 6.9578204688e+02 4.4626887691e-01
1.1568764603e-04 7.4174147338e+02 4.4626887691e-01
1.2366278679e-04 7.9073241677e+02 4.4626887691e-01
1.3218770619e-04 8.4295477160e+02 4.4626887691e-01
1.4130031923e-04 8.9862046134e+02 4.4626887691e-01
1.5104110935e-04 9.5795504732e+02 4.4626887691e-01
1.6145341215e-04 1.0211994144e+03 4.4626887691e-01
1.7258350272e-04 1.0886083916e+03 4.4626887691e-01
1.8448085757e-04 1.1604551964e+03 4.4626887691e-01
1.9719838747e-04 1.2370287525e+03 4.4626887691e-01
2.1079262660e-04 1.3186368318e+03 4.4626887691e-01
2.2532400908e-04 1.4056065134e+03 4.4626887691e-01
2.4085713085e-04 1.4982855632e+03 4.4626887691e-01
2.5746106985e-04 1.5970428171e+03 4.4626887691e-01
2.7520960430e-04 1.7022700960e+03 4.4626887691e-01
2.9418169288e-04 1.8143829719e+03 4.4626887691e-01
3.1446164940e-04 1.9338219946e+03 4.4626887691e-01
3.3613966662e-04 2.0610540698e+03 4.4626887691e-01
3.5931204911e-04 2.1965724597e+03 4.4626887691e-01
3.8408191176e-04 2.3409003072e+03 4.4626887691e-01
4.1055929614e-04 2.4945887974e+03 4.4626887691e-01
4.3886195635e-04 2.6582199152e+03 4.4626887691e-01
4.6911570826e-04 2.8324078249e+03 4.4626887691e-01
5.0145509886e-04 3.0177987169e+03 4.4626887691e-01
5.3602381376e-04 3.2150695817e+03 4.4626887691e-01
5.7297560852e-04 3.4249332667e+03 4.4626887691e-01
6.1247474514e-04 3.6481351050e+03 4.4626887691e-01
6.5469677793e-04 3.8854550608e+03 4.4626887691e-01
6.9982954301e-04 4.1377055839e+03 4.4626887691e-01
7.4807356577e-04 4.4057319166e+03 4.4626887691e-01
7.9964339966e-04 4.6904145448e+03 4.4626887691e-01
8.5476832464e-04 4.9926621498e+03 4.4626887691e-01
9.1369333677e-04 5.3134149792e+03 4.4626887691e-01
9.7668042872e-04 5.6536368786e+03 4.4626887691e-01
1.0440096958e-03 6.0143241795e+03 4.4626887691e-01
1.1159804417e-03 6.3964857785e+03 4.4626887691e-01
1.1929126922e-03 6.8011495734e+03 4.4626887691e-01
1.2751482427e-03 7.2293514302e+03 4.4626887691e-01
1.3630529866e-03 7.6821278277e+03 4.4626887691e-01
1.4570176136e-03 8.1605060509e+03 4.4626887691e-01
1.5574598219e-03 8.6654949962e+03 4.4626887691e-01
1.6648261808e-03 9.1980643324e+03 4.4626887691e-01
1.7795939930e-03 9.7591402094e+03 4.4626887691e-01
1.9022736233e-03 1.0349584419e+04 4.4626887691e-01
2.0334103610e-03 1.0970180909e+04 4.4626887691e-01
2.1735872142e-03 1.1621616783e+04 4.4626887691e-01
2.3234274704e-03 1.2304466978e+04 4.4626887691e-01
2.4835972581e-03 1.3019166680e+04 4.4626887691e-01
2.6548085734e-03 1.3765990486e+04 4.4626887691e-01
2.8378227726e-03 1.4545025432e+04 4.4626887691e-01
3.0334533658e-03 1.5356145254e+04 4.4626887691e-01
3.2425699755e-03 1.6198978511e+04 4.4626887691e-01
3.4661025274e-03 1.7072880391e+04 4.4626887691e-01
3.7050447427e-03 1.7976881226e+04 4.4626887691e-01
3.9604585618e-03 1.8909655843e+04 4.4626887691e-01
4.2334804311e-03 1.9869478207e+04 4.4626887691e-01
4.5253229327e-03 2.0854185872e+04 4.4626887691e-01
4.8372847959e-03 2.1862153324e+04 4.4626887691e-01
5.1707518287e-03 2.2888148522e+04 4.4626887691e-01
5.5272071622e-03 2.3929420598e+04 4.4626887691e-01
5.9082354419e-03 2.4981605429e+04 4.4626887691e-01
6.3155302778e-03 2.6039076242e+04 4.4626887691e-01
6.7509030923e-03 2.7097162444e+04 4.4626887691e-01
7.2162891738e-03 2.8148878991e+04 4.4626887691e-01
7.7137574553e-03 2.9187120699e+04 4.4626887691e-01
8.2455193624e-03 3.0203227974e+04 4.4626887691e-01
8.8139399886e-03 3.1188161200e+04 4.4626887691e-01
9.4215450808e-03 3.2132164849e+04 4.4626887691e-01
1.0071036406e-02 3.3024343328e+04 4.4626887691e-01
1.0765301995e-02 3.3853060612e+04 4.4626887691e-01
1.1507427320e-02 3.4605562679e+04 4.4626887691e-01
1.2300713919e-02 3.5268448244e+04 4.4626887691e-01
1.3148685917e-02 3.5827658949e+04 4.4626887691e-01
1.4055115171e-02 3.6268660799e+04 4.4626887691e-01
1.5024030581e-02 3.6576814372e+04 4.4626887691e-01
1.6059739515e-02 3.6737749940e+04 4.4626887691e-01
1.7166847363e-02 3.6737781813e+04 4.4626887691e-01
1.8350275233e-02 3.6564614446e+04 4.4626887691e-01
1.9615285099e-02 3.6208144161e+04 4.4626887691e-01
2.0967502147e-02 3.5661461918e+04 4.4626887691e-01
2.2412935272e-02 3.4921794781e+04 4.4626887691e-01
2.3958012462e-02 3.3991756321e+04 4.4626887691e-01
2.5609601289e-02 3.2880410672e+04 4.4626887691e-01
2.7375046164e-02 3.1604155162e+04 4.4626887691e-01
2.9262196273e-02 3.0187316092e+04 4.4626887691e-01
3.1279440969e-02 2.8662187963e+04 4.4626887691e-01
3.3435747027e-02 2.7068315110e+04 4.4626887691e-01
3.5740699619e-02 2.5450844127e+04 4.4626887691e-01
3.8204550743e-02 2.3857817130e+04 4.4626887691e-01
4.0838252753e-02 2.2336523543e+04 4.4626887691e-01
4.3653514236e-02 2.0929015848e+04 4.4626887691e-01
4.6478152275e-02 1.9737670699e+04 4.4626887691e-01
