z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.1700000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 4.9152903909e+01 4.5962396661e-01
7.5206098700e-06 5.2401391740e+01 4.5962396661e-01
8.0390564108e-06 5.5864563360e+01 4.5962396661e-01
8.5932442744e-06 5.9556618727e+01 4.5962396661e-01
9.1856354629e-06 6.3492669440e+01 4.5962396661e-01
9.8188638731e-06 6.7688839816e+01 4.5962396661e-01
1.0495745300e-05 7.2162321433e+01 4.5962396661e-01
1.1219289263e-05 7.6931438860e+01 4.5962396661e-01
1.1992711734e-05 8.2015720402e+01 4.5962396661e-01
1.2819450603e-05 8.7435985610e+01 4.5962396661e-01
1.3703183868e-05 9.3214448983e+01 4.5962396661e-01
1.4647837816e-05 9.9374757155e+01 4.5962396661e-01
1.5657613403e-05 1.0594214368e+02 4.5962396661e-01
1.6736999896e-05 1.1294349888e+02 4.5962396661e-01
1.7890795789e-05 1.2040748568e+02 4.5962396661e-01
1.9124130631e-05 1.2836465931e+02 4.5962396661e-01
2.0442488676e-05 1.3684759693e+02 4.5962396661e-01
2.1851728889e-05 1.4589100163e+02 4.5962396661e-01
2.3358117687e-05 1.5553188624e+02 4.5962396661e-01
2.4968352591e-05 1.6580969588e+02 4.5962396661e-01
2.6689593142e-05 1.7676647474e+02 4.5962396661e-01
2.8529490010e-05 1.8844701825e+02 4.5962396661e-01
3.0496221370e-05 2.0089906855e+02 4.5962396661e-01
3.2598534744e-05 2.1417354062e+02 4.5962396661e-01
3.4845776099e-05 2.2832466418e+02 4.5962396661e-01
3.7247933506e-05 2.4341021370e+02 4.5962396661e-01
3.9815688069e-05 2.5949177938e+02 4.5962396661e-01
4.2560455768e-05 2.7663497575e+02 4.5962396661e-01
4.5494442020e-05 2.9490972476e+02 4.5962396661e-01
4.8630685342e-05 3.1439046497e+02 4.5962396661e-01
