z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.2375000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 4.9146963195e+01 4.4708293518e-01
7.5206098700e-06 5.2395058410e+01 4.4708293518e-01
8.0390564108e-06 5.5857811467e+01 4.4708293518e-01
8.5932442744e-06 5.9549420608e+01 4.4708293518e-01
9.1856354629e-06 6.3484995605e+01 4.4708293518e-01
9.8188638731e-06 6.7680658828e+01 4.4708293518e-01
1.0495745300e-05 7.2153599777e+01 4.4708293518e-01
1.1219289263e-05 7.6922140805e+01 4.4708293518e-01
1.1992711734e-05 8.2005807859e+01 4.4708293518e-01
1.2819450603e-05 8.7425417972e+01 4.4708293518e-01
1.3703183868e-05 9.3203182961e+01 4.4708293518e-01
1.4647837816e-05 9.9362746601e+01 4.4708293518e-01
1.5657613403e-05 1.0592933939e+02 4.4708293518e-01
1.6736999896e-05 1.1292984842e+02 4.4708293518e-01
1.7890795789e-05 1.2039293313e+02 4.4708293518e-01
1.9124130631e-05 1.2834914508e+02 4.4708293518e-01
2.0442488676e-05 1.3683105747e+02 4.4708293518e-01
2.1851728889e-05 1.4587336922e+02 4.4708293518e-01
2.3358117687e-05 1.5551308867e+02 4.4708293518e-01
2.4968352591e-05 1.6578965619e+02 4.4708293518e-01
2.6689593142e-05 1.7674511088e+02 4.4708293518e-01
2.8529490010e-05 1.8842424277e+02 4.4708293518e-01
3.0496221370e-05 2.0087478822e+02 4.4708293518e-01
3.2598534744e-05 2.1414765607e+02 4.4708293518e-01
3.4845776099e-05 2.2829706949e+02 4.4708293518e-01
3.7247933506e-05 2.4338079599e+02 4.4708293518e-01
3.9815688069e-05 2.5946041831e+02 4.4708293518e-01
4.2560455768e-05 2.7660154307e+02 4.4708293518e-01
4.5494442020e-05 2.9487408378e+02 4.4708293518e-01
4.8630685342e-05 3.1435247004e+02 4.4708293518e-01
5.1983130106e-05 3.3511603129e+02 4.4708293518e-01
5.5566681112e-05 3.5724926001e+02 4.4708293518e-01
5.9397272707e-05 3.8084215745e+02 4.4708293518e-01
6.3491934270e-05 4.0599054865e+02 4.4708293518e-01
6.7868866609e-05 4.3279645575e+02 4.4708293518e-01
7.2547532909e-05 4.6136855051e+02 4.4708293518e-01
7.7548735135e-05 4.9182250717e+02 4.4708293518e-01
8.2894701336e-05 5.2428141188e+02 4.4708293518e-01
8.8609194791e-05 5.5887629356e+02 4.4708293518e-01
9.4717637694e-05 5.9574672996e+02 4.4708293518e-01
1.0124716937e-04 6.3504104668e+02 4.4708293518e-01
1.0822682816e-04 6.7691725148e+02 4.4708293518e-01
1.1568764603e-04 7.2154342906e+02 4.4708293518e-01
1.2366278679e-04 7.6909838810e+02 4.4708293518e-01
1.3218770619e-04 8.1977242693e+02 4.4708293518e-01
1.4130031923e-04 8.7376812973e+02 4.4708293518e-01
1.5104110935e-04 9.3130080754e+02 4.4708293518e-01
1.6145341215e-04 9.9259996081e+02 4.4708293518e-01
1.7258350272e-04 1.0579095666e+03 4.4708293518e-01
1.8448085757e-04 1.1274893827e+03 4.4708293518e-01
1.9719838747e-04 1.2016160595e+03 4.4708293518e-01
2.1079262660e-04 1.2805839743e+03 4.4708293518e-01
2.2532400908e-04 1.3647065513e+03 4.4708293518e-01
2.4085713085e-04 1.4543174616e+03 4.4708293518e-01
2.5746106985e-04 1.5497721202e+03 4.4708293518e-01
2.7520960430e-04 1.6514485487e+03 4.4708293518e-01
2.9418169288e-04 1.7597496880e+03 4.4708293518e-01
3.1446164940e-04 1.8751038914e+03 4.4708293518e-01
3.3613966662e-04 1.9979673422e+03 4.4708293518e-01
3.5931204911e-04 2.1288247252e+03 4.4708293518e-01
3.8408191176e-04 2.2681924361e+03 4.4708293518e-01
4.1055929614e-04 2.4166183864e+03 4.4708293518e-01
4.3886195635e-04 2.5746854505e+03 4.4708293518e-01
4.6911570826e-04 2.7430122975e+03 4.4708293518e-01
5.0145509886e-04 2.9222558364e+03 4.4708293518e-01
5.3602381376e-04 3.1131119911e+03 4.4708293518e-01
5.7297560852e-04 3.3163191229e+03 4.4708293518e-01
6.1247474514e-04 3.5326584078e+03 4.4708293518e-01
6.5469677793e-04 3.7629557823e+03 4.4708293518e-01
6.9982954301e-04 4.0080845445e+03 4.4708293518e-01
7.4807356577e-04 4.2689642467e+03 4.4708293518e-01
7.9964339966e-04 4.5465639919e+03 4.4708293518e-01
8.5476832464e-04 4.8419014334e+03 4.4708293518e-01
9.1369333677e-04 5.1560423645e+03 4.4708293518e-01
9.7668042872e-04 5.4901006284e+03 4.4708293518e-01
1.0440096958e-03 5.8452355666e+03 4.4708293518e-01
1.1159804417e-03 6.2226476255e+03 4.4708293518e-01
1.1929126922e-03 6.6235738442e+03 4.4708293518e-01
1.2751482427e-03 7.0492781664e+03 4.4708293518e-01
1.3630529866e-03 7.5010451157e+03 4.4708293518e-01
1.4570176136e-03 7.9801611478e+03 4.4708293518e-01
1.5574598219e-03 8.4878993966e+03 4.4708293518e-01
1.6648261808e-03 9.0254975745e+03 4.4708293518e-01
1.7795939930e-03 9.5941304759e+03 4.4708293518e-01
1.9022736233e-03 1.0194879244e+04 4.4708293518e-01
2.0334103610e-03 1.0828693009e+04 4.4708293518e-01
2.1735872142e-03 1.1496350510e+04 4.4708293518e-01
2.3234274704e-03 1.2198417251e+04 4.4708293518e-01
2.4835972581e-03 1.2935201398e+04 4.4708293518e-01
2.6548085734e-03 1.3706713084e+04 4.4708293518e-01
2.8378227726e-03 1.4512629675e+04 4.4708293518e-01
3.0334533658e-03 1.5352264401e+04 4.4708293518e-01
3.2425699755e-03 1.6224548602e+04 4.4708293518e-01
3.4661025274e-03 1.7128023818e+04 4.4708293518e-01
3.7050447427e-03 1.8060839282e+04 4.4708293518e-01
3.9604585618e-03 1.9020759398e+04 4.4708293518e-01
4.2334804311e-03 2.0005180282e+04 4.4708293518e-01
4.5253229327e-03 2.1011127414e+04 4.4708293518e-01
4.8372847959e-03 2.2035277676e+04 4.4708293518e-01
5.1707518287e-03 2.3073940308e+04 4.4708293518e-01
5.5272071622e-03 2.4123058354e+04 4.4708293518e-01
5.9082354419e-03 2.5178177887e+04 4.4708293518e-01
6.3155302778e-03 2.6234416270e+04 4.4708293518e-01
6.7509030923e-03 2.7286422194e+04 4.4708293518e-01
7.2162891738e-03 2.8328317584e+04 4.4708293518e-01
7.7137574553e-03 2.9353637866e+04 4.4708293518e-01
8.2455193624e-03 3.0355256805e+04 4.4708293518e-01
8.8139399886e-03 3.1325300622e+04 4.4708293518e-01
9.4215450808e-03 3.2255037232e+04 4.4708293518e-01
1.0071036406e-02 3.3134761118e+04 4.4708293518e-01
1.0765301995e-02 3.3953652304e+04 4.4708293518e-01
1.1507427320e-02 3.4699633480e+04 4.4708293518e-01
1.2300713919e-02 3.5359256501e+04 4.4708293518e-01
1.3148685917e-02 3.5917649532e+04 4.4708293518e-01
1.4055115171e-02 3.6358635924e+04 4.4708293518e-01
1.5024030581e-02 3.6665114348e+04 4.4708293518e-01
1.6059739515e-02 3.6819864407e+04 4.4708293518e-01
1.7166847363e-02 3.6806890337e+04 4.4708293518e-01
1.8350275233e-02 3.6613331790e+04 4.4708293518e-01
1.9615285099e-02 3.6231760547e+04 4.4708293518e-01
2.0967502147e-02 3.5662396911e+04 4.4708293518e-01
2.2412935272e-02 3.4914545209e+04 4.4708293518e-01
2.3958012462e-02 3.4006538690e+04 4.4708293518e-01
2.5609601289e-02 3.2963888735e+04 4.4708293518e-01
2.7375046164e-02 3.1815967488e+04 4.4708293518e-01
2.9262196273e-02 3.0592178777e+04 4.4708293518e-01
3.1279440969e-02 2.9318711469e+04 4.4708293518e-01
3.3435747027e-02 2.8016631109e+04 4.4708293518e-01
3.5740699619e-02 2.6701455242e+04 4.4708293518e-01
3.8204550743e-02 2.5383855140e+04 4.4708293518e-01
4.0838252753e-02 2.4070937041e+04 4.4708293518e-01
4.3653514236e-02 2.2767587434e+04 4.4708293518e-01
4.6478152275e-02 2.1553901692e+04 4.4708293518e-01
4.9302790314e-02 2.0425208102e+04 4.4708293518e-01
5.2127432078e-02 1.9373559794e+04 4.4708293518e-01
5.4952070117e-02 1.8392128018e+04 4.4708293518e-01
5.7776708156e-02 1.7474993621e+04 4.4708293518e-01
6.0601349920e-02 1.6616965131e+04 4.4708293518e-01
6.3425987959e-02 1.5813437874e+04 4.4708293518e-01
6.6250629723e-02 1.5060280250e+04 4.4708293518e-01
6.9075264037e-02 1.4353754516e+04 4.4708293518e-01
7.1899905801e-02 1.3690452247e+04 4.4708293518e-01
7.4724547565e-02 1.3067262569e+04 4.4708293518e-01
7.7549181879e-02 1.2481328427e+04 4.4708293518e-01
8.0373823643e-02 1.1930017823e+04 4.4708293518e-01
8.3198465407e-02 1.1410911260e+04 4.4708293518e-01
8.6023099720e-02 1.0921776249e+04 4.4708293518e-01
8.8847741485e-02 1.0460548569e+04 4.4708293518e-01
9.1672383249e-02 1.0025325868e+04 4.4708293518e-01
9.5292858779e-02 9.5027086277e+03 4.4708293518e-01
9.8913334310e-02 9.0165466262e+03 4.4708293518e-01
1.0253380984e-01 8.5637737370e+03 4.4708293518e-01
1.0615429282e-01 8.1416131465e+03 4.4708293518e-01
1.0977476835e-01 7.7475515305e+03 4.4708293518e-01
1.1339524388e-01 7.3793076300e+03 4.4708293518e-01
1.1701571941e-01 7.0348122364e+03 4.4708293518e-01
1.2063620240e-01 6.7121855074e+03 4.4708293518e-01
1.2425667793e-01 6.4097206008e+03 4.4708293518e-01
1.2787716091e-01 6.1258621115e+03 4.4708293518e-01
1.3149763644e-01 5.8591958072e+03 4.4708293518e-01
1.3511811197e-01 5.6084307663e+03 4.4708293518e-01
1.3873858750e-01 5.3723894928e+03 4.4708293518e-01
1.4235906303e-01 5.1499963466e+03 4.4708293518e-01
1.4597953856e-01 4.9402676891e+03 4.4708293518e-01
1.4960001409e-01 4.7423030822e+03 4.4708293518e-01
1.5322048962e-01 4.5552773696e+03 4.4708293518e-01
1.5684096515e-01 4.3784335923e+03 4.4708293518e-01
1.6046145558e-01 4.2110759460e+03 4.4708293518e-01
1.6408193111e-01 4.0525667822e+03 4.4708293518e-01
1.6770240664e-01 3.9023173443e+03 4.4708293518e-01
1.7132288217e-01 3.7597859285e+03 4.4708293518e-01
1.7494335771e-01 3.6244730204e+03 4.4708293518e-01
1.7856383324e-01 3.4959175496e+03 4.4708293518e-01
1.8218430877e-01 3.3736935008e+03 4.4708293518e-01
1.8580478430e-01 3.2574068695e+03 4.4708293518e-01
1.8942527473e-01 3.1466924625e+03 4.4708293518e-01
1.9304575026e-01 3.0412131994e+03 4.4708293518e-01
1.9666622579e-01 2.9406551289e+03 4.4708293518e-01
2.0028670132e-01 2.8447272320e+03 4.4708293518e-01
2.0390717685e-01 2.7531590959e+03 4.4708293518e-01
2.0752765238e-01 2.6656992356e+03 4.4708293518e-01
2.1114812791e-01 2.5821135676e+03 4.4708293518e-01
2.1476860344e-01 2.5021840155e+03 4.4708293518e-01
2.1838907898e-01 2.4257072471e+03 4.4708293518e-01
2.2200956941e-01 2.3524932289e+03 4.4708293518e-01
2.2563004494e-01 2.2823653622e+03 4.4708293518e-01
2.2925052047e-01 2.2151577186e+03 4.4708293518e-01
2.3287099600e-01 2.1507153823e+03 4.4708293518e-01
2.3649147153e-01 2.0888933367e+03 4.4708293518e-01
2.4011194706e-01 2.0295557322e+03 4.4708293518e-01
2.4373242259e-01 1.9725752139e+03 4.4708293518e-01
2.4735289812e-01 1.9178323028e+03 4.4708293518e-01
2.5097337365e-01 1.8652148304e+03 4.4708293518e-01
2.5459384918e-01 1.8146174194e+03 4.4708293518e-01
2.5821432471e-01 1.7659410038e+03 4.4708293518e-01
2.6183480024e-01 1.7190923892e+03 4.4708293518e-01
2.6545527577e-01 1.6739838488e+03 4.4708293518e-01
2.6907578111e-01 1.6305323966e+03 4.4708293518e-01
2.7269625664e-01 1.5886608609e+03 4.4708293518e-01
2.7631673217e-01 1.5482954215e+03 4.4708293518e-01
2.7993720770e-01 1.5093667581e+03 4.4708293518e-01
2.8355768323e-01 1.4718094150e+03 4.4708293518e-01
2.8717815876e-01 1.4355615492e+03 4.4708293518e-01
2.9079863429e-01 1.4005646980e+03 4.4708293518e-01
2.9441910982e-01 1.3667635622e+03 4.4708293518e-01
2.9803958535e-01 1.3341058074e+03 4.4708293518e-01
3.0166006088e-01 1.3025418768e+03 4.4708293518e-01
3.0528053641e-01 1.2720248199e+03 4.4708293518e-01
3.0890101194e-01 1.2425101316e+03 4.4708293518e-01
3.1252148747e-01 1.2139556034e+03 4.4708293518e-01
3.1614196301e-01 1.1863211844e+03 4.4708293518e-01
3.1976243854e-01 1.1595688527e+03 4.4708293518e-01
3.2338291407e-01 1.1336624947e+03 4.4708293518e-01
3.2700338960e-01 1.1085677929e+03 4.4708293518e-01
3.3062389493e-01 1.0842519244e+03 4.4708293518e-01
3.3424437046e-01 1.0606842573e+03 4.4708293518e-01
3.3786484599e-01 1.0378350587e+03 4.4708293518e-01
3.4148532152e-01 1.0156762166e+03 4.4708293518e-01
3.4510579705e-01 9.9418095626e+02 4.4708293518e-01
3.4872627258e-01 9.7332376603e+02 4.4708293518e-01
3.5234674811e-01 9.5308032728e+02 4.4708293518e-01
3.5596722364e-01 9.3342744896e+02 4.4708293518e-01
3.5958769917e-01 9.1434300614e+02 4.4708293518e-01
3.6320817471e-01 8.9580588276e+02 4.4708293518e-01
3.6682865024e-01 8.7779591742e+02 4.4708293518e-01
3.7044912577e-01 8.6029385270e+02 4.4708293518e-01
3.7406960130e-01 8.4328128774e+02 4.4708293518e-01
3.7769007683e-01 8.2674063333e+02 4.4708293518e-01
3.8131055236e-01 8.1065506991e+02 4.4708293518e-01
