z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.7820000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0383440370e+01 3.6520230405e-01
7.5206098700e-06 5.3713298915e+01 3.6520230405e-01
8.0390564108e-06 5.7263205253e+01 3.6520230405e-01
8.5932442744e-06 6.1047731992e+01 3.6520230405e-01
9.1856354629e-06 6.5082377720e+01 3.6520230405e-01
9.8188638731e-06 6.9383670693e+01 3.6520230405e-01
1.0495745300e-05 7.3969229605e+01 3.6520230405e-01
1.1219289263e-05 7.8857845827e+01 3.6520230405e-01
1.1992711734e-05 8.4069562056e+01 3.6520230405e-01
1.2819450603e-05 8.9625693767e+01 3.6520230405e-01
1.3703183868e-05 9.5549043732e+01 3.6520230405e-01
1.4647837816e-05 1.0186385196e+02 3.6520230405e-01
1.5657613403e-05 1.0859597445e+02 3.6520230405e-01
1.6736999896e-05 1.1577303338e+02 3.6520230405e-01
1.7890795789e-05 1.2342438848e+02 3.6520230405e-01
1.9124130631e-05 1.3158141590e+02 3.6520230405e-01
2.0442488676e-05 1.4027754397e+02 3.6520230405e-01
2.1851728889e-05 1.4954833899e+02 3.6520230405e-01
2.3358117687e-05 1.5943179845e+02 3.6520230405e-01
2.4968352591e-05 1.6996846535e+02 3.6520230405e-01
2.6689593142e-05 1.8120139969e+02 3.6520230405e-01
2.8529490010e-05 1.9317665031e+02 3.6520230405e-01
3.0496221370e-05 2.0594325499e+02 3.6520230405e-01
3.2598534744e-05 2.1955355497e+02 3.6520230405e-01
3.4845776099e-05 2.3406315211e+02 3.6520230405e-01
3.7247933506e-05 2.4953165252e+02 3.6520230405e-01
3.9815688069e-05 2.6602223754e+02 3.6520230405e-01
4.2560455768e-05 2.8360243597e+02 3.6520230405e-01
4.5494442020e-05 3.0234429569e+02 3.6520230405e-01
4.8630685342e-05 3.2232438366e+02 3.6520230405e-01
5.1983130106e-05 3.4362461539e+02 3.6520230405e-01
5.5566681112e-05 3.6633208329e+02 3.6520230405e-01
