z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.7460000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 4.9104607994e+01 3.6973083170e-01
7.5206098700e-06 5.2349903991e+01 3.6973083170e-01
8.0390564108e-06 5.5809672839e+01 3.6973083170e-01
8.5932442744e-06 5.9498100545e+01 3.6973083170e-01
9.1856354629e-06 6.3430283860e+01 3.6973083170e-01
9.8188638731e-06 6.7622331261e+01 3.6973083170e-01
1.0495745300e-05 7.2091417435e+01 3.6973083170e-01
1.1219289263e-05 7.6855848947e+01 3.6973083170e-01
1.1992711734e-05 8.1935134917e+01 3.6973083170e-01
1.2819450603e-05 8.7350074443e+01 3.6973083170e-01
1.3703183868e-05 9.3122860201e+01 3.6973083170e-01
1.4647837816e-05 9.9277115593e+01 3.6973083170e-01
1.5657613403e-05 1.0583804938e+02 3.6973083170e-01
1.6736999896e-05 1.1283252549e+02 3.6973083170e-01
1.7890795789e-05 1.2028917866e+02 3.6973083170e-01
1.9124130631e-05 1.2823853413e+02 3.6973083170e-01
2.0442488676e-05 1.3671313705e+02 3.6973083170e-01
2.1851728889e-05 1.4574765644e+02 3.6973083170e-01
2.3358117687e-05 1.5537906876e+02 3.6973083170e-01
2.4968352591e-05 1.6564678041e+02 3.6973083170e-01
2.6689593142e-05 1.7659279427e+02 3.6973083170e-01
2.8529490010e-05 1.8826186182e+02 3.6973083170e-01
3.0496221370e-05 2.0070167830e+02 3.6973083170e-01
3.2598534744e-05 2.1396310873e+02 3.6973083170e-01
3.4845776099e-05 2.2810032956e+02 3.6973083170e-01
3.7247933506e-05 2.4317105861e+02 3.6973083170e-01
3.9815688069e-05 2.5923682560e+02 3.6973083170e-01
4.2560455768e-05 2.7636318070e+02 3.6973083170e-01
4.5494442020e-05 2.9461997729e+02 3.6973083170e-01
4.8630685342e-05 3.1408158092e+02 3.6973083170e-01
5.1983130106e-05 3.3482725284e+02 3.6973083170e-01
5.5566681112e-05 3.5694141287e+02 3.6973083170e-01
5.9397272707e-05 3.8051398496e+02 3.6973083170e-01
6.3491934270e-05 4.0564071182e+02 3.6973083170e-01
6.7868866609e-05 4.3242352800e+02 3.6973083170e-01
7.2547532909e-05 4.6097101199e+02 3.6973083170e-01
7.7548735135e-05 4.9139873883e+02 3.6973083170e-01
8.2894701336e-05 5.2382968917e+02 3.6973083170e-01
8.8609194791e-05 5.5839477972e+02 3.6973083170e-01
9.4717637694e-05 5.9523346877e+02 3.6973083170e-01
1.0124716937e-04 6.3449395508e+02 3.6973083170e-01
1.0822682816e-04 6.7633411149e+02 3.6973083170e-01
1.1568764603e-04 7.2092187925e+02 3.6973083170e-01
1.2366278679e-04 7.6843591471e+02 3.6973083170e-01
1.3218770619e-04 8.1906635425e+02 3.6973083170e-01
1.4130031923e-04 8.7301560995e+02 3.6973083170e-01
1.5104110935e-04 9.3049881023e+02 3.6973083170e-01
1.6145341215e-04 9.9174526124e+02 3.6973083170e-01
1.7258350272e-04 1.0569987339e+03 3.6973083170e-01
1.8448085757e-04 1.1265187672e+03 3.6973083170e-01
1.9719838747e-04 1.2005817787e+03 3.6973083170e-01
2.1079262660e-04 1.2794818991e+03 3.6973083170e-01
2.2532400908e-04 1.3635322904e+03 3.6973083170e-01
2.4085713085e-04 1.4530663459e+03 3.6973083170e-01
2.5746106985e-04 1.5484391853e+03 3.6973083170e-01
2.7520960430e-04 1.6500285179e+03 3.6973083170e-01
2.9418169288e-04 1.7582369527e+03 3.6973083170e-01
3.1446164940e-04 1.8734924921e+03 3.6973083170e-01
3.3613966662e-04 1.9962509477e+03 3.6973083170e-01
3.5931204911e-04 2.1269966115e+03 3.6973083170e-01
3.8408191176e-04 2.2662454637e+03 3.6973083170e-01
4.1055929614e-04 2.4145449778e+03 3.6973083170e-01
4.3886195635e-04 2.5724775661e+03 3.6973083170e-01
4.6911570826e-04 2.7406614115e+03 3.6973083170e-01
5.0145509886e-04 2.9197529118e+03 3.6973083170e-01
5.3602381376e-04 3.1104474552e+03 3.6973083170e-01
5.7297560852e-04 3.3134828416e+03 3.6973083170e-01
6.1247474514e-04 3.5296396609e+03 3.6973083170e-01
6.5469677793e-04 3.7597432396e+03 3.6973083170e-01
6.9982954301e-04 4.0046662419e+03 3.6973083170e-01
7.4807356577e-04 4.2653275657e+03 3.6973083170e-01
7.9964339966e-04 4.5426956392e+03 3.6973083170e-01
8.5476832464e-04 4.8377874254e+03 3.6973083170e-01
9.1369333677e-04 5.1516680160e+03 3.6973083170e-01
9.7668042872e-04 5.4854505454e+03 3.6973083170e-01
1.0440096958e-03 5.8402936472e+03 3.6973083170e-01
1.1159804417e-03 6.2173970701e+03 3.6973083170e-01
1.1929126922e-03 6.6179971763e+03 3.6973083170e-01
1.2751482427e-03 7.0433572683e+03 3.6973083170e-01
1.3630529866e-03 7.4947612791e+03 3.6973083170e-01
1.4570176136e-03 7.9734951479e+03 3.6973083170e-01
1.5574598219e-03 8.4808315896e+03 3.6973083170e-01
1.6648261808e-03 9.0180080235e+03 3.6973083170e-01
1.7795939930e-03 9.5861991119e+03 3.6973083170e-01
1.9022736233e-03 1.0186486064e+04 3.6973083170e-01
2.0334103610e-03 1.0819818316e+04 3.6973083170e-01
2.1735872142e-03 1.1486975197e+04 3.6973083170e-01
2.3234274704e-03 1.2188523135e+04 3.6973083170e-01
2.4835972581e-03 1.2924771592e+04 3.6973083170e-01
2.6548085734e-03 1.3695732415e+04 3.6973083170e-01
2.8378227726e-03 1.4501085135e+04 3.6973083170e-01
3.0334533658e-03 1.5340145621e+04 3.6973083170e-01
3.2425699755e-03 1.6211848338e+04 3.6973083170e-01
3.4661025274e-03 1.7114738440e+04 3.6973083170e-01
3.7050447427e-03 1.8046969243e+04 3.6973083170e-01
3.9604585618e-03 1.9006309684e+04 3.6973083170e-01
4.2334804311e-03 1.9990160817e+04 3.6973083170e-01
4.5253229327e-03 2.0995553432e+04 3.6973083170e-01
4.8372847959e-03 2.2019170030e+04 3.6973083170e-01
5.1707518287e-03 2.3057325736e+04 3.6973083170e-01
5.5272071622e-03 2.4105969677e+04 3.6973083170e-01
5.9082354419e-03 2.5160654149e+04 3.6973083170e-01
6.3155302778e-03 2.6216502807e+04 3.6973083170e-01
6.7509030923e-03 2.7268170620e+04 3.6973083170e-01
7.2162891738e-03 2.8309785695e+04 3.6973083170e-01
7.7137574553e-03 2.9334889449e+04 3.6973083170e-01
8.2455193624e-03 3.0336361343e+04 3.6973083170e-01
8.8139399886e-03 3.1306332893e+04 3.6973083170e-01
9.4215450808e-03 3.2236076804e+04 3.6973083170e-01
1.0071036406e-02 3.3115891730e+04 3.6973083170e-01
1.0765301995e-02 3.3934961152e+04 3.6973083170e-01
1.1507427320e-02 3.4681210387e+04 3.6973083170e-01
1.2300713919e-02 3.5341192967e+04 3.6973083170e-01
1.3148685917e-02 3.5900037646e+04 3.6973083170e-01
1.4055115171e-02 3.6341567077e+04 3.6973083170e-01
1.5024030581e-02 3.6648677673e+04 3.6973083170e-01
1.6059739515e-02 3.6804144872e+04 3.6973083170e-01
1.7166847363e-02 3.6791966405e+04 3.6973083170e-01
1.8350275233e-02 3.6599272649e+04 3.6973083170e-01
1.9615285099e-02 3.6218623061e+04 3.6973083170e-01
2.0967502147e-02 3.5650222623e+04 3.6973083170e-01
2.2412935272e-02 3.4903357922e+04 3.6973083170e-01
2.3958012462e-02 3.3996343213e+04 3.6973083170e-01
2.5609601289e-02 3.2954671195e+04 3.6973083170e-01
2.7375046164e-02 3.1807697276e+04 3.6973083170e-01
2.9262196273e-02 3.0584811738e+04 3.6973083170e-01
3.1279440969e-02 2.9312193704e+04 3.6973083170e-01
3.3435747027e-02 2.8010902693e+04 3.6973083170e-01
3.5740699619e-02 2.6696453389e+04 3.6973083170e-01
3.8204550743e-02 2.5379516597e+04 3.6973083170e-01
4.0838252753e-02 2.4067199721e+04 3.6973083170e-01
4.3653514236e-02 2.2764391462e+04 3.6973083170e-01
4.6478152275e-02 2.1551162751e+04 3.6973083170e-01
4.9302790314e-02 2.0422855506e+04 3.6973083170e-01
5.2127432078e-02 1.9371535264e+04 3.6973083170e-01
5.4952070117e-02 1.8390383205e+04 3.6973083170e-01
5.7776708156e-02 1.7473488184e+04 3.6973083170e-01
6.0601349920e-02 1.6615665237e+04 3.6973083170e-01
6.3425987959e-02 1.5812315013e+04 3.6973083170e-01
6.6250629723e-02 1.5059310298e+04 3.6973083170e-01
6.9075264037e-02 1.4352916976e+04 3.6973083170e-01
7.1899905801e-02 1.3689729645e+04 3.6973083170e-01
7.4724547565e-02 1.3066639953e+04 3.6973083170e-01
7.7549181879e-02 1.2480792967e+04 3.6973083170e-01
8.0373823643e-02 1.1929558477e+04 3.6973083170e-01
8.3198465407e-02 1.1410518497e+04 3.6973083170e-01
8.6023099720e-02 1.0921441822e+04 3.6973083170e-01
8.8847741485e-02 1.0460265325e+04 3.6973083170e-01
9.1672383249e-02 1.0025087586e+04 3.6973083170e-01
9.5292858779e-02 9.5025201505e+03 3.6973083170e-01
9.8913334310e-02 9.0164004607e+03 3.6973083170e-01
1.0253380984e-01 8.5636635640e+03 3.6973083170e-01
1.0615429282e-01 8.1415336212e+03 3.6973083170e-01
1.0977476835e-01 7.7474981189e+03 3.6973083170e-01
1.1339524388e-01 7.3792764763e+03 3.6973083170e-01
