z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.4940000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 4.9125048474e+01 4.0465669847e-01
7.5206098700e-06 5.2371695364e+01 4.0465669847e-01
8.0390564108e-06 5.5832904382e+01 4.0465669847e-01
8.5932442744e-06 5.9522867438e+01 4.0465669847e-01
9.1856354629e-06 6.3456687567e+01 4.0465669847e-01
9.8188638731e-06 6.7650479951e+01 4.0465669847e-01
1.0495745300e-05 7.2121426426e+01 4.0465669847e-01
1.1219289263e-05 7.6887841177e+01 4.0465669847e-01
1.1992711734e-05 8.1969241443e+01 4.0465669847e-01
1.2819450603e-05 8.7386434978e+01 4.0465669847e-01
1.3703183868e-05 9.3161623695e+01 4.0465669847e-01
1.4647837816e-05 9.9318440828e+01 4.0465669847e-01
1.5657613403e-05 1.0588210563e+02 4.0465669847e-01
1.6736999896e-05 1.1287949321e+02 4.0465669847e-01
1.7890795789e-05 1.2033925021e+02 4.0465669847e-01
1.9124130631e-05 1.2829191459e+02 4.0465669847e-01
2.0442488676e-05 1.3677004503e+02 4.0465669847e-01
2.1851728889e-05 1.4580832499e+02 4.0465669847e-01
2.3358117687e-05 1.5544374630e+02 4.0465669847e-01
2.4968352591e-05 1.6571573175e+02 4.0465669847e-01
2.6689593142e-05 1.7666630171e+02 4.0465669847e-01
2.8529490010e-05 1.8834022627e+02 4.0465669847e-01
3.0496221370e-05 2.0078522050e+02 4.0465669847e-01
3.2598534744e-05 2.1405217058e+02 4.0465669847e-01
3.4845776099e-05 2.2819527549e+02 4.0465669847e-01
3.7247933506e-05 2.4327227704e+02 4.0465669847e-01
3.9815688069e-05 2.5934473054e+02 4.0465669847e-01
4.2560455768e-05 2.7647821339e+02 4.0465669847e-01
4.5494442020e-05 2.9474260800e+02 4.0465669847e-01
4.8630685342e-05 3.1421231081e+02 4.0465669847e-01
5.1983130106e-05 3.3496661599e+02 4.0465669847e-01
5.5566681112e-05 3.5708997843e+02 4.0465669847e-01
5.9397272707e-05 3.8067235937e+02 4.0465669847e-01
6.3491934270e-05 4.0580954125e+02 4.0465669847e-01
6.7868866609e-05 4.3260350088e+02 4.0465669847e-01
