z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.3860000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 4.9134143478e+01 4.2157792552e-01
7.5206098700e-06 5.2381391449e+01 4.2157792552e-01
8.0390564108e-06 5.5843241270e+01 4.2157792552e-01
8.5932442744e-06 5.9533887481e+01 4.2157792552e-01
9.1856354629e-06 6.3468435912e+01 4.2157792552e-01
9.8188638731e-06 6.7663004728e+01 4.2157792552e-01
1.0495745300e-05 7.2134778946e+01 4.2157792552e-01
1.1219289263e-05 7.6902076139e+01 4.2157792552e-01
1.1992711734e-05 8.1984417163e+01 4.2157792552e-01
1.2819450603e-05 8.7402613621e+01 4.2157792552e-01
1.3703183868e-05 9.3178871537e+01 4.2157792552e-01
1.4647837816e-05 9.9336828520e+01 4.2157792552e-01
1.5657613403e-05 1.0590170849e+02 4.2157792552e-01
1.6736999896e-05 1.1290039153e+02 4.2157792552e-01
1.7890795789e-05 1.2036152959e+02 4.2157792552e-01
1.9124130631e-05 1.2831566627e+02 4.2157792552e-01
2.0442488676e-05 1.3679536629e+02 4.2157792552e-01
2.1851728889e-05 1.4583531951e+02 4.2157792552e-01
2.3358117687e-05 1.5547252462e+02 4.2157792552e-01
2.4968352591e-05 1.6574641171e+02 4.2157792552e-01
2.6689593142e-05 1.7669900892e+02 4.2157792552e-01
2.8529490010e-05 1.8837509461e+02 4.2157792552e-01
3.0496221370e-05 2.0082239270e+02 4.2157792552e-01
3.2598534744e-05 2.1409179875e+02 4.2157792552e-01
3.4845776099e-05 2.2823752181e+02 4.2157792552e-01
3.7247933506e-05 2.4331731432e+02 4.2157792552e-01
3.9815688069e-05 2.5939274300e+02 4.2157792552e-01
4.2560455768e-05 2.7652939737e+02 4.2157792552e-01
4.5494442020e-05 2.9479717275e+02 4.2157792552e-01
4.8630685342e-05 3.1427047934e+02 4.2157792552e-01
5.1983130106e-05 3.3502862594e+02 4.2157792552e-01
5.5566681112e-05 3.5715608303e+02 4.2157792552e-01
5.9397272707e-05 3.8074282849e+02 4.2157792552e-01
6.3491934270e-05 4.0588466241e+02 4.2157792552e-01
6.7868866609e-05 4.3268358041e+02 4.2157792552e-01
7.2547532909e-05 4.6124822604e+02 4.2157792552e-01
7.7548735135e-05 4.9169424350e+02 4.2157792552e-01
8.2894701336e-05 5.2414468699e+02 4.2157792552e-01
8.8609194791e-05 5.5873055147e+02 4.2157792552e-01
9.4717637694e-05 5.9559137853e+02 4.2157792552e-01
1.0124716937e-04 6.3487545534e+02 4.2157792552e-01
1.0822682816e-04 6.7674074885e+02 4.2157792552e-01
1.1568764603e-04 7.2135530029e+02 4.2157792552e-01
1.2366278679e-04 7.6889787223e+02 4.2157792552e-01
1.3218770619e-04 8.1955871395e+02 4.2157792552e-01
1.4130031923e-04 8.7354035751e+02 4.2157792552e-01
1.5104110935e-04 9.3105805866e+02 4.2157792552e-01
1.6145341215e-04 9.9234125898e+02 4.2157792552e-01
1.7258350272e-04 1.0576338731e+03 4.2157792552e-01
1.8448085757e-04 1.1271955926e+03 4.2157792552e-01
1.9719838747e-04 1.2013029971e+03 4.2157792552e-01
2.1079262660e-04 1.2802503894e+03 4.2157792552e-01
2.2532400908e-04 1.3643511142e+03 4.2157792552e-01
2.4085713085e-04 1.4539387584e+03 4.2157792552e-01
2.5746106985e-04 1.5493686475e+03 4.2157792552e-01
2.7520960430e-04 1.6510187084e+03 4.2157792552e-01
2.9418169288e-04 1.7592917813e+03 4.2157792552e-01
3.1446164940e-04 1.8746161132e+03 4.2157792552e-01
3.3613966662e-04 1.9974477746e+03 4.2157792552e-01
3.5931204911e-04 2.1282713311e+03 4.2157792552e-01
3.8408191176e-04 2.2676030523e+03 4.2157792552e-01
4.1055929614e-04 2.4159907168e+03 4.2157792552e-01
4.3886195635e-04 2.5740170586e+03 4.2157792552e-01
4.6911570826e-04 2.7423005992e+03 4.2157792552e-01
5.0145509886e-04 2.9214980921e+03 4.2157792552e-01
5.3602381376e-04 3.1123052984e+03 4.2157792552e-01
5.7297560852e-04 3.3154604087e+03 4.2157792552e-01
6.1247474514e-04 3.5317444205e+03 4.2157792552e-01
6.5469677793e-04 3.7619830846e+03 4.2157792552e-01
6.9982954301e-04 4.0070495059e+03 4.2157792552e-01
7.4807356577e-04 4.2678630371e+03 4.2157792552e-01
7.9964339966e-04 4.5453925751e+03 4.2157792552e-01
8.5476832464e-04 4.8406555621e+03 4.2157792552e-01
9.1369333677e-04 5.1547175770e+03 4.2157792552e-01
9.7668042872e-04 5.4886922453e+03 4.2157792552e-01
1.0440096958e-03 5.8437386913e+03 4.2157792552e-01
1.1159804417e-03 6.2210571467e+03 4.2157792552e-01
1.1929126922e-03 6.6218844413e+03 4.2157792552e-01
1.2751482427e-03 7.0474843201e+03 4.2157792552e-01
1.3630529866e-03 7.4991411225e+03 4.2157792552e-01
1.4570176136e-03 7.9781411418e+03 4.2157792552e-01
1.5574598219e-03 8.4857573780e+03 4.2157792552e-01
1.6648261808e-03 9.0232274471e+03 4.2157792552e-01
1.7795939930e-03 9.5917260947e+03 4.2157792552e-01
1.9022736233e-03 1.0192334475e+04 4.2157792552e-01
2.0334103610e-03 1.0826001798e+04 4.2157792552e-01
2.1735872142e-03 1.1493506972e+04 4.2157792552e-01
2.3234274704e-03 1.2195415767e+04 4.2157792552e-01
2.4835972581e-03 1.2932036728e+04 4.2157792552e-01
2.6548085734e-03 1.3703380491e+04 4.2157792552e-01
2.8378227726e-03 1.4509125065e+04 4.2157792552e-01
3.0334533658e-03 1.5348584460e+04 4.2157792552e-01
3.2425699755e-03 1.6220690949e+04 4.2157792552e-01
3.4661025274e-03 1.7123987148e+04 4.2157792552e-01
3.7050447427e-03 1.8056623514e+04 4.2157792552e-01
3.9604585618e-03 1.9016365807e+04 4.2157792552e-01
4.2334804311e-03 2.0000611628e+04 4.2157792552e-01
4.5253229327e-03 2.1006388055e+04 4.2157792552e-01
4.8372847959e-03 2.2030373666e+04 4.2157792552e-01
5.1707518287e-03 2.3068879482e+04 4.2157792552e-01
5.5272071622e-03 2.4117850390e+04 4.2157792552e-01
5.9082354419e-03 2.5172834359e+04 4.2157792552e-01
6.3155302778e-03 2.6228950674e+04 4.2157792552e-01
6.7509030923e-03 2.7280849952e+04 4.2157792552e-01
7.2162891738e-03 2.8322656024e+04 4.2157792552e-01
7.7137574553e-03 2.9347906174e+04 4.2157792552e-01
8.2455193624e-03 3.0349475945e+04 4.2157792552e-01
8.8139399886e-03 3.1319493226e+04 4.2157792552e-01
9.4215450808e-03 3.2249227455e+04 4.2157792552e-01
1.0071036406e-02 3.3128974460e+04 4.2157792552e-01
1.0765301995e-02 3.3947915406e+04 4.2157792552e-01
1.1507427320e-02 3.4693973874e+04 4.2157792552e-01
1.2300713919e-02 3.5353702328e+04 4.2157792552e-01
