z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.3500000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 4.9137218566e+01 4.2751219232e-01
7.5206098700e-06 5.2384669766e+01 4.2751219232e-01
8.0390564108e-06 5.5846736248e+01 4.2751219232e-01
8.5932442744e-06 5.9537613439e+01 4.2751219232e-01
9.1856354629e-06 6.3472408114e+01 4.2751219232e-01
9.8188638731e-06 6.7667239447e+01 4.2751219232e-01
1.0495745300e-05 7.2139293531e+01 4.2751219232e-01
1.1219289263e-05 7.6906889085e+01 4.2751219232e-01
1.1992711734e-05 8.1989548186e+01 4.2751219232e-01
1.2819450603e-05 8.7408083740e+01 4.2751219232e-01
1.3703183868e-05 9.3184703160e+01 4.2751219232e-01
1.4647837816e-05 9.9343045534e+01 4.2751219232e-01
1.5657613403e-05 1.0590833636e+02 4.2751219232e-01
1.6736999896e-05 1.1290745740e+02 4.2751219232e-01
1.7890795789e-05 1.2036906241e+02 4.2751219232e-01
1.9124130631e-05 1.2832369689e+02 4.2751219232e-01
2.0442488676e-05 1.3680392759e+02 4.2751219232e-01
2.1851728889e-05 1.4584444656e+02 4.2751219232e-01
2.3358117687e-05 1.5548225479e+02 4.2751219232e-01
2.4968352591e-05 1.6575678484e+02 4.2751219232e-01
2.6689593142e-05 1.7671006747e+02 4.2751219232e-01
2.8529490010e-05 1.8838688386e+02 4.2751219232e-01
3.0496221370e-05 2.0083496090e+02 4.2751219232e-01
3.2598534744e-05 2.1410519734e+02 4.2751219232e-01
3.4845776099e-05 2.2825180560e+02 4.2751219232e-01
3.7247933506e-05 2.4333254177e+02 4.2751219232e-01
3.9815688069e-05 2.5940897638e+02 4.2751219232e-01
4.2560455768e-05 2.7654670307e+02 4.2751219232e-01
4.5494442020e-05 2.9481562152e+02 4.2751219232e-01
4.8630685342e-05 3.1429014657e+02 4.2751219232e-01
5.1983130106e-05 3.3504959199e+02 4.2751219232e-01
5.5566681112e-05 3.5717843352e+02 4.2751219232e-01
5.9397272707e-05 3.8076665466e+02 4.2751219232e-01
6.3491934270e-05 4.0591006148e+02 4.2751219232e-01
6.7868866609e-05 4.3271065596e+02 4.2751219232e-01
7.2547532909e-05 4.6127708841e+02 4.2751219232e-01
7.7548735135e-05 4.9172501024e+02 4.2751219232e-01
8.2894701336e-05 5.2417748333e+02 4.2751219232e-01
8.8609194791e-05 5.5876551076e+02 4.2751219232e-01
9.4717637694e-05 5.9562864280e+02 4.2751219232e-01
1.0124716937e-04 6.3491517585e+02 4.2751219232e-01
1.0822682816e-04 6.7678308663e+02 4.2751219232e-01
1.1568764603e-04 7.2140042680e+02 4.2751219232e-01
1.2366278679e-04 7.6894597001e+02 4.2751219232e-01
1.3218770619e-04 8.1960997727e+02 4.2751219232e-01
1.4130031923e-04 8.7359499317e+02 4.2751219232e-01
1.5104110935e-04 9.3111628671e+02 4.2751219232e-01
1.6145341215e-04 9.9240331358e+02 4.2751219232e-01
1.7258350272e-04 1.0577000033e+03 4.2751219232e-01
1.8448085757e-04 1.1272660636e+03 4.2751219232e-01
1.9719838747e-04 1.2013780908e+03 4.2751219232e-01
2.1079262660e-04 1.2803304056e+03 4.2751219232e-01
2.2532400908e-04 1.3644363718e+03 4.2751219232e-01
2.4085713085e-04 1.4540295966e+03 4.2751219232e-01
2.5746106985e-04 1.5494654268e+03 4.2751219232e-01
2.7520960430e-04 1.6511218120e+03 4.2751219232e-01
2.9418169288e-04 1.7594016167e+03 4.2751219232e-01
3.1446164940e-04 1.8747331133e+03 4.2751219232e-01
3.3613966662e-04 1.9975723993e+03 4.2751219232e-01
3.5931204911e-04 2.1284040688e+03 4.2751219232e-01
3.8408191176e-04 2.2677444218e+03 4.2751219232e-01
4.1055929614e-04 2.4161412687e+03 4.2751219232e-01
4.3886195635e-04 2.5741773771e+03 4.2751219232e-01
4.6911570826e-04 2.7424713038e+03 4.2751219232e-01
5.0145509886e-04 2.9216798396e+03 4.2751219232e-01
5.3602381376e-04 3.1124987847e+03 4.2751219232e-01
5.7297560852e-04 3.3156663705e+03 4.2751219232e-01
6.1247474514e-04 3.5319636373e+03 4.2751219232e-01
6.5469677793e-04 3.7622163802e+03 4.2751219232e-01
6.9982954301e-04 4.0072977504e+03 4.2751219232e-01
7.4807356577e-04 4.2681271484e+03 4.2751219232e-01
7.9964339966e-04 4.5456735205e+03 4.2751219232e-01
8.5476832464e-04 4.8409543593e+03 4.2751219232e-01
9.1369333677e-04 5.1550352948e+03 4.2751219232e-01
9.7668042872e-04 5.4890300046e+03 4.2751219232e-01
1.0440096958e-03 5.8440976650e+03 4.2751219232e-01
1.1159804417e-03 6.2214385587e+03 4.2751219232e-01
1.1929126922e-03 6.6222895655e+03 4.2751219232e-01
1.2751482427e-03 7.0479144777e+03 4.2751219232e-01
1.3630529866e-03 7.4995976785e+03 4.2751219232e-01
1.4570176136e-03 7.9786254995e+03 4.2751219232e-01
1.5574598219e-03 8.4862709725e+03 4.2751219232e-01
1.6648261808e-03 9.0237717358e+03 4.2751219232e-01
