z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.2060000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0474872562e+01 4.5285749268e-01
7.5206098700e-06 5.3810757796e+01 4.5285749268e-01
8.0390564108e-06 5.7367111723e+01 4.5285749268e-01
8.5932442744e-06 6.1158508248e+01 4.5285749268e-01
9.1856354629e-06 6.5200479231e+01 4.5285749268e-01
9.8188638731e-06 6.9509579588e+01 4.5285749268e-01
1.0495745300e-05 7.4103466343e+01 4.5285749268e-01
1.1219289263e-05 7.9000959089e+01 4.5285749268e-01
1.1992711734e-05 8.4222119035e+01 4.5285749268e-01
1.2819450603e-05 8.9788328063e+01 4.5285749268e-01
1.3703183868e-05 9.5722428236e+01 4.5285749268e-01
1.4647837816e-05 1.0204866600e+02 4.5285749268e-01
1.5657613403e-05 1.0879303628e+02 4.5285749268e-01
1.6736999896e-05 1.1598309651e+02 4.5285749268e-01
1.7890795789e-05 1.2364836652e+02 4.5285749268e-01
1.9124130631e-05 1.3182018905e+02 4.5285749268e-01
2.0442488676e-05 1.4053206454e+02 4.5285749268e-01
2.1851728889e-05 1.4981966978e+02 4.5285749268e-01
2.3358117687e-05 1.5972108105e+02 4.5285749268e-01
2.4968352591e-05 1.7027677422e+02 4.5285749268e-01
2.6689593142e-05 1.8153011756e+02 4.5285749268e-01
2.8529490010e-05 1.9352705563e+02 4.5285749268e-01
3.0496221370e-05 2.0631680674e+02 4.5285749268e-01
3.2598534744e-05 2.1995173279e+02 4.5285749268e-01
3.4845776099e-05 2.3448767407e+02 4.5285749268e-01
3.7247933506e-05 2.4998415387e+02 4.5285749268e-01
3.9815688069e-05 2.6650454590e+02 4.5285749268e-01
4.2560455768e-05 2.8411659510e+02 4.5285749268e-01
4.5494442020e-05 3.0289234325e+02 4.5285749268e-01
4.8630685342e-05 3.2290861261e+02 4.5285749268e-01
5.1983130106e-05 3.4424734071e+02 4.5285749268e-01
5.5566681112e-05 3.6699580357e+02 4.5285749268e-01
5.9397272707e-05 3.9124711794e+02 4.5285749268e-01
6.3491934270e-05 4.1710042730e+02 4.5285749268e-01
6.7868866609e-05 4.4466149711e+02 4.5285749268e-01
7.2547532909e-05 4.7404290079e+02 4.5285749268e-01
7.7548735135e-05 5.0536476378e+02 4.5285749268e-01
8.2894701336e-05 5.3875502397e+02 4.5285749268e-01
8.8609194791e-05 5.7434987806e+02 4.5285749268e-01
9.4717637694e-05 6.1229474893e+02 4.5285749268e-01
1.0124716937e-04 6.5274439712e+02 4.5285749268e-01
1.0822682816e-04 6.9586373935e+02 4.5285749268e-01
1.1568764603e-04 7.4182822052e+02 4.5285749268e-01
1.2366278679e-04 7.9082511579e+02 4.5285749268e-01
1.3218770619e-04 8.4305330737e+02 4.5285749268e-01
1.4130031923e-04 8.9872536780e+02 4.5285749268e-01
1.5104110935e-04 9.5806666715e+02 4.5285749268e-01
1.6145341215e-04 1.0213180515e+03 4.5285749268e-01
1.7258350272e-04 1.0887349503e+03 4.5285749268e-01
1.8448085757e-04 1.1605898313e+03 4.5285749268e-01
1.9719838747e-04 1.2371716801e+03 4.5285749268e-01
2.1079262660e-04 1.3187888274e+03 4.5285749268e-01
2.2532400908e-04 1.4057679816e+03 4.5285749268e-01
2.4085713085e-04 1.4984570564e+03 4.5285749268e-01
2.5746106985e-04 1.5972247985e+03 4.5285749268e-01
2.7520960430e-04 1.7024631689e+03 4.5285749268e-01
2.9418169288e-04 1.8145876401e+03 4.5285749268e-01
3.1446164940e-04 1.9340388333e+03 4.5285749268e-01
3.3613966662e-04 2.0612837088e+03 4.5285749268e-01
3.5931204911e-04 2.1968152681e+03 4.5285749268e-01
3.8408191176e-04 2.3411565722e+03 4.5285749268e-01
4.1055929614e-04 2.4948594020e+03 4.5285749268e-01
4.3886195635e-04 2.6585054489e+03 4.5285749268e-01
4.6911570826e-04 2.8327089933e+03 4.5285749268e-01
5.0145509886e-04 3.0181145236e+03 4.5285749268e-01
5.3602381376e-04 3.2154014981e+03 4.5285749268e-01
5.7297560852e-04 3.4252809227e+03 4.5285749268e-01
6.1247474514e-04 3.6484995169e+03 4.5285749268e-01
6.5469677793e-04 3.8858361432e+03 4.5285749268e-01
6.9982954301e-04 4.1381026991e+03 4.5285749268e-01
7.4807356577e-04 4.4061476891e+03 4.5285749268e-01
7.9964339966e-04 4.6908478915e+03 4.5285749268e-01
8.5476832464e-04 4.9931131197e+03 4.5285749268e-01
9.1369333677e-04 5.3138841393e+03 4.5285749268e-01
9.7668042872e-04 5.6541282038e+03 4.5285749268e-01
1.0440096958e-03 6.0148345904e+03 4.5285749268e-01
