z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.2780000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0462994013e+01 4.3985223493e-01
7.5206098700e-06 5.3798093901e+01 4.3985223493e-01
8.0390564108e-06 5.7353608064e+01 4.3985223493e-01
8.5932442744e-06 6.1144112482e+01 4.3985223493e-01
9.1856354629e-06 6.5185134494e+01 4.3985223493e-01
9.8188638731e-06 6.9493216879e+01 4.3985223493e-01
1.0495745300e-05 7.4086011508e+01 4.3985223493e-01
1.1219289263e-05 7.8982363151e+01 4.3985223493e-01
1.1992711734e-05 8.4202294679e+01 4.3985223493e-01
1.2819450603e-05 8.9767194386e+01 4.3985223493e-01
1.3703183868e-05 9.5699889925e+01 4.3985223493e-01
1.4647837816e-05 1.0202468281e+02 4.3985223493e-01
1.5657613403e-05 1.0876743224e+02 4.3985223493e-01
1.6736999896e-05 1.1595580150e+02 4.3985223493e-01
1.7890795789e-05 1.2361925804e+02 4.3985223493e-01
1.9124130631e-05 1.3178916216e+02 4.3985223493e-01
2.0442488676e-05 1.4049898389e+02 4.3985223493e-01
2.1851728889e-05 1.4978442133e+02 4.3985223493e-01
2.3358117687e-05 1.5968346964e+02 4.3985223493e-01
2.4968352591e-05 1.7023669705e+02 4.3985223493e-01
2.6689593142e-05 1.8148738296e+02 4.3985223493e-01
2.8529490010e-05 1.9348152772e+02 4.3985223493e-01
3.0496221370e-05 2.0626824702e+02 4.3985223493e-01
3.2598534744e-05 2.1989998875e+02 4.3985223493e-01
3.4845776099e-05 2.3443253302e+02 4.3985223493e-01
3.7247933506e-05 2.4992534710e+02 4.3985223493e-01
3.9815688069e-05 2.6644186138e+02 4.3985223493e-01
4.2560455768e-05 2.8404978492e+02 4.3985223493e-01
4.5494442020e-05 3.0282112515e+02 4.3985223493e-01
4.8630685342e-05 3.2283270049e+02 4.3985223493e-01
5.1983130106e-05 3.4416647557e+02 4.3985223493e-01
5.5566681112e-05 3.6690958094e+02 4.3985223493e-01
5.9397272707e-05 3.9115518065e+02 4.3985223493e-01
6.3491934270e-05 4.1700249192e+02 4.3985223493e-01
6.7868866609e-05 4.4455712038e+02 4.3985223493e-01
7.2547532909e-05 4.7393157268e+02 4.3985223493e-01
7.7548735135e-05 5.0524616352e+02 4.3985223493e-01
8.2894701336e-05 5.3862862130e+02 4.3985223493e-01
8.8609194791e-05 5.7421534997e+02 4.3985223493e-01
9.4717637694e-05 6.1215135024e+02 4.3985223493e-01
1.0124716937e-04 6.5259163918e+02 4.3985223493e-01
1.0822682816e-04 6.9570089530e+02 4.3985223493e-01
1.1568764603e-04 7.4165495710e+02 4.3985223493e-01
1.2366278679e-04 7.9064034982e+02 4.3985223493e-01
1.3218770619e-04 8.4285676982e+02 4.3985223493e-01
1.4130031923e-04 8.9851613817e+02 4.3985223493e-01
1.5104110935e-04 9.5784394140e+02 4.3985223493e-01
1.6145341215e-04 1.0210811244e+03 4.3985223493e-01
1.7258350272e-04 1.0884827496e+03 4.3985223493e-01
1.8448085757e-04 1.1603215460e+03 4.3985223493e-01
1.9719838747e-04 1.2368865686e+03 4.3985223493e-01
2.1079262660e-04 1.3184854856e+03 4.3985223493e-01
2.2532400908e-04 1.4054461553e+03 4.3985223493e-01
2.4085713085e-04 1.4981148918e+03 4.3985223493e-01
2.5746106985e-04 1.5968615907e+03 4.3985223493e-01
2.7520960430e-04 1.7020780733e+03 4.3985223493e-01
2.9418169288e-04 1.8141793485e+03 4.3985223493e-01
3.1446164940e-04 1.9336061362e+03 4.3985223493e-01
3.3613966662e-04 2.0608259722e+03 4.3985223493e-01
3.5931204911e-04 2.1963306837e+03 4.3985223493e-01
3.8408191176e-04 2.3406453805e+03 4.3985223493e-01
4.1055929614e-04 2.4943189911e+03 4.3985223493e-01
4.3886195635e-04 2.6579359350e+03 4.3985223493e-01
4.6911570826e-04 2.8321090244e+03 4.3985223493e-01
5.0145509886e-04 3.0174843545e+03 4.3985223493e-01
5.3602381376e-04 3.2147395678e+03 4.3985223493e-01
5.7297560852e-04 3.4245873249e+03 4.3985223493e-01
6.1247474514e-04 3.6477734112e+03 4.3985223493e-01
6.5469677793e-04 3.8850757908e+03 4.3985223493e-01
6.9982954301e-04 4.1373096540e+03 4.3985223493e-01
7.4807356577e-04 4.4053188992e+03 4.3985223493e-01
7.9964339966e-04 4.6899837047e+03 4.3985223493e-01
8.5476832464e-04 4.9922139037e+03 4.3985223493e-01
