z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.6380000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0405546233e+01 3.8397718162e-01
7.5206098700e-06 5.3736846424e+01 3.8397718162e-01
8.0390564108e-06 5.7288314153e+01 3.8397718162e-01
8.5932442744e-06 6.1074512769e+01 3.8397718162e-01
9.1856354629e-06 6.5110930583e+01 3.8397718162e-01
9.8188638731e-06 6.9414113472e+01 3.8397718162e-01
1.0495745300e-05 7.4001693986e+01 3.8397718162e-01
1.1219289263e-05 7.8892443092e+01 3.8397718162e-01
1.1992711734e-05 8.4106451288e+01 3.8397718162e-01
1.2819450603e-05 8.9664999238e+01 3.8397718162e-01
1.3703183868e-05 9.5590945865e+01 3.8397718162e-01
1.4647837816e-05 1.0190852137e+02 3.8397718162e-01
1.5657613403e-05 1.0864361831e+02 3.8397718162e-01
1.6736999896e-05 1.1582381745e+02 3.8397718162e-01
1.7890795789e-05 1.2347853010e+02 3.8397718162e-01
1.9124130631e-05 1.3163914038e+02 3.8397718162e-01
2.0442488676e-05 1.4033906345e+02 3.8397718162e-01
2.1851728889e-05 1.4961393959e+02 3.8397718162e-01
2.3358117687e-05 1.5950175056e+02 3.8397718162e-01
2.4968352591e-05 1.7004296196e+02 3.8397718162e-01
2.6689593142e-05 1.8128084665e+02 3.8397718162e-01
2.8529490010e-05 1.9326136825e+02 3.8397718162e-01
3.0496221370e-05 2.0603360813e+02 3.8397718162e-01
3.2598534744e-05 2.1964984298e+02 3.8397718162e-01
3.4845776099e-05 2.3416584237e+02 3.8397718162e-01
3.7247933506e-05 2.4964101103e+02 3.8397718162e-01
3.9815688069e-05 2.6613878994e+02 3.8397718162e-01
4.2560455768e-05 2.8372670799e+02 3.8397718162e-01
4.5494442020e-05 3.0247677016e+02 3.8397718162e-01
4.8630685342e-05 3.2246558682e+02 3.8397718162e-01
5.1983130106e-05 3.4377520174e+02 3.8397718162e-01
5.5566681112e-05 3.6649252280e+02 3.8397718162e-01
5.9397272707e-05 3.9071071920e+02 3.8397718162e-01
6.3491934270e-05 4.1652880748e+02 3.8397718162e-01
6.7868866609e-05 4.4405216897e+02 3.8397718162e-01
7.2547532909e-05 4.7339355883e+02 3.8397718162e-01
7.7548735135e-05 5.0467289909e+02 3.8397718162e-01
8.2894701336e-05 5.3801758914e+02 3.8397718162e-01
8.8609194791e-05 5.7356429092e+02 3.8397718162e-01
9.4717637694e-05 6.1145784232e+02 3.8397718162e-01
1.0124716937e-04 6.5185265426e+02 3.8397718162e-01
1.0822682816e-04 6.9491390092e+02 3.8397718162e-01
1.1568764603e-04 7.4081648477e+02 3.8397718162e-01
1.2366278679e-04 7.8974736515e+02 3.8397718162e-01
1.3218770619e-04 8.4190586879e+02 3.8397718162e-01
1.4130031923e-04 8.9750384502e+02 3.8397718162e-01
1.5104110935e-04 9.5676639020e+02 3.8397718162e-01
1.6145341215e-04 1.0199343316e+03 3.8397718162e-01
1.7258350272e-04 1.0872625714e+03 3.8397718162e-01
1.8448085757e-04 1.1590236056e+03 3.8397718162e-01
1.9719838747e-04 1.2355063856e+03 3.8397718162e-01
2.1079262660e-04 1.3170184912e+03 3.8397718162e-01
2.2532400908e-04 1.4038869591e+03 3.8397718162e-01
2.4085713085e-04 1.4964592138e+03 3.8397718162e-01
2.5746106985e-04 1.5951043100e+03 3.8397718162e-01
2.7520960430e-04 1.7002132425e+03 3.8397718162e-01
2.9418169288e-04 1.8122021552e+03 3.8397718162e-01
3.1446164940e-04 1.9315117193e+03 3.8397718162e-01
3.3613966662e-04 2.0586080656e+03 3.8397718162e-01
3.5931204911e-04 2.1939852676e+03 3.8397718162e-01
3.8408191176e-04 2.3381663768e+03 3.8397718162e-01
4.1055929614e-04 2.4917025949e+03 3.8397718162e-01
4.3886195635e-04 2.6551769989e+03 3.8397718162e-01
4.6911570826e-04 2.8292037138e+03 3.8397718162e-01
5.0145509886e-04 3.0144283266e+03 3.8397718162e-01
5.3602381376e-04 3.2115303693e+03 3.8397718162e-01
5.7297560852e-04 3.4212224921e+03 3.8397718162e-01
6.1247474514e-04 3.6442492205e+03 3.8397718162e-01
6.5469677793e-04 3.8813917166e+03 3.8397718162e-01
6.9982954301e-04 4.1334628112e+03 3.8397718162e-01
7.4807356577e-04 4.4013090735e+03 3.8397718162e-01
7.9964339966e-04 4.6858077069e+03 3.8397718162e-01
8.5476832464e-04 4.9878665481e+03 3.8397718162e-01
9.1369333677e-04 5.3084257239e+03 3.8397718162e-01
9.7668042872e-04 5.6484485432e+03 3.8397718162e-01
1.0440096958e-03 6.0089231533e+03 3.8397718162e-01
1.1159804417e-03 6.3908608836e+03 3.8397718162e-01
1.1929126922e-03 6.7952825851e+03 3.8397718162e-01
1.2751482427e-03 7.2232227697e+03 3.8397718162e-01
1.3630529866e-03 7.6757180190e+03 3.8397718162e-01
1.4570176136e-03 8.1537924957e+03 3.8397718162e-01
1.5574598219e-03 8.6584529757e+03 3.8397718162e-01
1.6648261808e-03 9.1906789127e+03 3.8397718162e-01
1.7795939930e-03 9.7513901490e+03 3.8397718162e-01
