z(iz=00)            wb(ip=00)           h(ip=01)           wm(ip=02)            ns(ip=03) 
1.0980000000e+00        0.022445000000000007        0.67        0.14364800000000003        0.96
   k(h/Mpc)      Pk/s8^2(Mpc/h)^3       s8 
7.0355977186e-06 5.0492938414e+01 4.7371500404e-01
7.5206098700e-06 5.3830022225e+01 4.7371500404e-01
8.0390564108e-06 5.7387656542e+01 4.7371500404e-01
8.5932442744e-06 6.1180413840e+01 4.7371500404e-01
9.1856354629e-06 6.5223822792e+01 4.7371500404e-01
9.8188638731e-06 6.9534461765e+01 4.7371500404e-01
1.0495745300e-05 7.4129984318e+01 4.7371500404e-01
1.1219289263e-05 7.9029225449e+01 4.7371500404e-01
1.1992711734e-05 8.4252265339e+01 4.7371500404e-01
1.2819450603e-05 8.9820471850e+01 4.7371500404e-01
1.3703183868e-05 9.5756683266e+01 4.7371500404e-01
1.4647837816e-05 1.0208521679e+02 4.7371500404e-01
1.5657613403e-05 1.0883197055e+02 4.7371500404e-01
1.6736999896e-05 1.1602461906e+02 4.7371500404e-01
1.7890795789e-05 1.2369260477e+02 4.7371500404e-01
1.9124130631e-05 1.3186735899e+02 4.7371500404e-01
2.0442488676e-05 1.4058233594e+02 4.7371500404e-01
2.1851728889e-05 1.4987326773e+02 4.7371500404e-01
2.3358117687e-05 1.5977819833e+02 4.7371500404e-01
2.4968352591e-05 1.7033774707e+02 4.7371500404e-01
2.6689593142e-05 1.8159507465e+02 4.7371500404e-01
2.8529490010e-05 1.9359629962e+02 4.7371500404e-01
3.0496221370e-05 2.0639063437e+02 4.7371500404e-01
3.2598534744e-05 2.2003043609e+02 4.7371500404e-01
3.4845776099e-05 2.3457156382e+02 4.7371500404e-01
3.7247933506e-05 2.5007358239e+02 4.7371500404e-01
3.9815688069e-05 2.6659988142e+02 4.7371500404e-01
4.2560455768e-05 2.8421823630e+02 4.7371500404e-01
4.5494442020e-05 3.0300067219e+02 4.7371500404e-01
4.8630685342e-05 3.2302411001e+02 4.7371500404e-01
5.1983130106e-05 3.4437041739e+02 4.7371500404e-01
5.5566681112e-05 3.6712696967e+02 4.7371500404e-01
5.9397272707e-05 3.9138692191e+02 4.7371500404e-01
6.3491934270e-05 4.1724941282e+02 4.7371500404e-01
6.7868866609e-05 4.4482027876e+02 4.7371500404e-01
7.2547532909e-05 4.7421215574e+02 4.7371500404e-01
7.7548735135e-05 5.0554512535e+02 4.7371500404e-01
8.2894701336e-05 5.3894715681e+02 4.7371500404e-01
8.8609194791e-05 5.7455471882e+02 4.7371500404e-01
9.4717637694e-05 6.1251288167e+02 4.7371500404e-01
1.0124716937e-04 6.5297691509e+02 4.7371500404e-01
1.0822682816e-04 6.9611130232e+02 4.7371500404e-01
1.1568764603e-04 7.4209195000e+02 4.7371500404e-01
1.2366278679e-04 7.9110578017e+02 4.7371500404e-01
1.3218770619e-04 8.4335229421e+02 4.7371500404e-01
1.4130031923e-04 8.9904370883e+02 4.7371500404e-01
1.5104110935e-04 9.5840550000e+02 4.7371500404e-01
1.6145341215e-04 1.0216785109e+03 4.7371500404e-01
1.7258350272e-04 1.0891186119e+03 4.7371500404e-01
1.8448085757e-04 1.1609977886e+03 4.7371500404e-01
1.9719838747e-04 1.2376055015e+03 4.7371500404e-01
2.1079262660e-04 1.3192497062e+03 4.7371500404e-01
2.2532400908e-04 1.4062577373e+03 4.7371500404e-01
2.4085713085e-04 1.4989770563e+03 4.7371500404e-01
2.5746106985e-04 1.5977766116e+03 4.7371500404e-01
2.7520960430e-04 1.7030487422e+03 4.7371500404e-01
2.9418169288e-04 1.8152083620e+03 4.7371500404e-01
3.1446164940e-04 1.9346964957e+03 4.7371500404e-01
3.3613966662e-04 2.0619797342e+03 4.7371500404e-01
3.5931204911e-04 2.1975513235e+03 4.7371500404e-01
3.8408191176e-04 2.3419342916e+03 4.7371500404e-01
4.1055929614e-04 2.4956798171e+03 4.7371500404e-01
4.3886195635e-04 2.6593704931e+03 4.7371500404e-01
4.6911570826e-04 2.8336196469e+03 4.7371500404e-01
5.0145509886e-04 3.0190718842e+03 4.7371500404e-01
5.3602381376e-04 3.2164071687e+03 4.7371500404e-01
5.7297560852e-04 3.4263359267e+03 4.7371500404e-01
6.1247474514e-04 3.6496042144e+03 4.7371500404e-01
6.5469677793e-04 3.8869912703e+03 4.7371500404e-01
6.9982954301e-04 4.1393103311e+03 4.7371500404e-01
7.4807356577e-04 4.4074075438e+03 4.7371500404e-01
7.9964339966e-04 4.6921614216e+03 4.7371500404e-01
8.5476832464e-04 4.9944831159e+03 4.7371500404e-01
9.1369333677e-04 5.3153128808e+03 4.7371500404e-01
9.7668042872e-04 5.6556168086e+03 4.7371500404e-01
1.0440096958e-03 6.0163892787e+03 4.7371500404e-01
1.1159804417e-03 6.3986437089e+03 4.7371500404e-01
1.1929126922e-03 6.8034071166e+03 4.7371500404e-01
1.2751482427e-03 7.2317157665e+03 4.7371500404e-01
1.3630529866e-03 7.6846086434e+03 4.7371500404e-01
1.4570176136e-03 8.1631105887e+03 4.7371500404e-01
1.5574598219e-03 8.6682317567e+03 4.7371500404e-01
1.6648261808e-03 9.2009393277e+03 4.7371500404e-01
1.7795939930e-03 9.7621618604e+03 4.7371500404e-01
1.9022736233e-03 1.0352756653e+04 4.7371500404e-01
2.0334103610e-03 1.0973514640e+04 4.7371500404e-01
2.1735872142e-03 1.1625117960e+04 4.7371500404e-01
2.3234274704e-03 1.2308142135e+04 4.7371500404e-01
2.4835972581e-03 1.3023023430e+04 4.7371500404e-01
