#In order: z, delta_z, bias, dn3, f(z) mean_redshift (1 = Yes, 0 = No)
9.5000000000e-01 1.0000000000e-01 1.4253267700e+00 1.8433750000e+03 8.7119530552e-01 0.0000000000e+00
1.0500000000e+00 1.0000000000e-01 1.4976340200e+00 1.7866250000e+03 8.8640251688e-01 0.0000000000e+00
1.1500000000e+00 1.0000000000e-01 1.5699412700e+00 1.7298750000e+03 8.9947792546e-01 0.0000000000e+00
1.2500000000e+00 1.0000000000e-01 1.6411909300e+00 1.6286250000e+03 9.1074740167e-01 0.0000000000e+00
1.3500000000e+00 1.0000000000e-01 1.7113829800e+00 1.4828750000e+03 9.2048719780e-01 1.0000000000e+00
1.4500000000e+00 1.0000000000e-01 1.7769564000e+00 1.3161940000e+03 9.2893020250e-01 0.0000000000e+00
1.5500000000e+00 1.0000000000e-01 1.8379112000e+00 1.1285820000e+03 9.3627211384e-01 0.0000000000e+00
1.6500000000e+00 1.0000000000e-01 1.8988660000e+00 9.4097000000e+02 9.4267712967e-01 0.0000000000e+00
1.7500000000e+00 1.0000000000e-01 1.9598208000e+00 7.5335800000e+02 9.4828298497e-01 0.0000000000e+00
